policy_entropy,fps,total_timesteps,value_loss,explained_variance,nupdates
0.9195724725723267,1331,6880000,0.022295426577329636,0.6719608306884766,86000
0.927018940448761,1331,6888000,0.12422269582748413,0.7286161184310913,86100
0.9871991276741028,1331,6896000,0.03203611448407173,0.593868613243103,86200
0.9862305521965027,1331,6904000,0.04935912415385246,0.5371144711971283,86300
0.945639967918396,1332,6912000,0.09530654549598694,0.5919590294361115,86400
0.9724652171134949,1332,6920000,0.07715833932161331,0.6366274952888489,86500
0.9827214479446411,1332,6928000,0.029354577884078026,0.7321815192699432,86600
0.9473490715026855,1332,6936000,0.10838731378316879,0.5461350679397583,86700
1.0676990747451782,1332,6944000,0.10207094997167587,0.48172634840011597,86800
1.0124499797821045,1332,6952000,0.016783351078629494,0.5590431392192841,86900
0.9468170404434204,1332,6960000,0.008952976204454899,0.8695440292358398,87000
0.9882787466049194,1333,6968000,0.027018066495656967,0.6335784196853638,87100
0.9062415957450867,1333,6976000,0.017336178570985794,0.885501317679882,87200
0.8695902824401855,1333,6984000,0.02896307408809662,0.8123024851083755,87300
0.9261758923530579,1333,6992000,0.014590119943022728,0.5600918531417847,87400
0.9622068405151367,1333,7000000,0.007949985563755035,0.829638659954071,87500
0.9821066856384277,1333,7008000,0.07706327736377716,0.940073024481535,87600
0.9900892376899719,1334,7016000,0.008360952138900757,0.9146398231387138,87700
0.9068986177444458,1334,7024000,0.016645055264234543,0.7493189871311188,87800
0.9391668438911438,1334,7032000,0.015020817518234253,0.7443716824054718,87900
0.9854866862297058,1334,7040000,0.3407580554485321,-0.31588590145111084,88000
0.9363580942153931,1334,7048000,0.011599239893257618,0.8053668290376663,88100
1.0862815380096436,1334,7056000,0.12376190721988678,0.5719603002071381,88200
0.9493283033370972,1335,7064000,0.01844053342938423,0.4784374237060547,88300
0.8921820521354675,1335,7072000,0.00769554078578949,0.7995634078979492,88400
0.9983588457107544,1335,7080000,0.5843685865402222,-0.41397225856781006,88500
1.0310639142990112,1335,7088000,0.01800023950636387,0.7422964572906494,88600
0.9675726890563965,1335,7096000,0.07394839078187943,0.3253697156906128,88700
0.9125930666923523,1335,7104000,0.24424612522125244,0.5072561502456665,88800
0.9656342267990112,1336,7112000,0.007336609996855259,0.7680008411407471,88900
1.012107253074646,1336,7120000,0.12919022142887115,0.6272657811641693,89000
1.0445940494537354,1336,7128000,0.02261197194457054,0.7065385580062866,89100
1.006532907485962,1336,7136000,0.15078699588775635,0.4373117685317993,89200
0.9992691874504089,1336,7144000,0.0064747571013867855,0.8995340242981911,89300
1.027401089668274,1336,7152000,0.01292070746421814,0.7772395610809326,89400
0.967735767364502,1336,7160000,0.04361741989850998,0.15044313669204712,89500
1.0230722427368164,1337,7168000,0.01122499443590641,0.8347582668066025,89600
1.0152639150619507,1337,7176000,0.009174780920147896,0.8846772611141205,89700
1.0162479877471924,1337,7184000,0.14842702448368073,0.7528050094842911,89800
0.9181138873100281,1337,7192000,0.010611506178975105,0.8115140050649643,89900
0.9657347798347473,1337,7200000,0.1666896790266037,0.2515139579772949,90000
1.067671775817871,1337,7208000,0.03182236850261688,0.9698561765253544,90100
0.9679921865463257,1338,7216000,0.25953420996665955,0.4483538866043091,90200
0.9159237742424011,1338,7224000,0.1908249706029892,0.5104653239250183,90300
1.0395104885101318,1338,7232000,0.02095383033156395,0.7672119140625,90400
1.006605863571167,1338,7240000,0.008929111994802952,0.8480735272169113,90500
1.052574634552002,1338,7248000,0.006076009478420019,0.8744354844093323,90600
0.9776706695556641,1338,7256000,0.02436286211013794,0.48375213146209717,90700
0.7780277132987976,1338,7264000,0.06422580778598785,0.3972753882408142,90800
1.0257123708724976,1339,7272000,0.014352147467434406,0.7654062509536743,90900
0.8899625539779663,1339,7280000,0.02954765036702156,0.8686680942773819,91000
1.1108481884002686,1339,7288000,0.0137551324442029,0.8863847553730011,91100
0.8977153897285461,1339,7296000,0.2330663651227951,0.5085668563842773,91200
1.0570862293243408,1339,7304000,0.009706081822514534,0.9278591498732567,91300
0.9887755513191223,1339,7312000,0.03743638098239899,0.5652283430099487,91400
1.0076406002044678,1339,7320000,0.018576787784695625,0.8359471708536148,91500
0.983970046043396,1340,7328000,0.017834587022662163,0.579005241394043,91600
0.9879555702209473,1340,7336000,0.011540506966412067,0.8225013762712479,91700
0.8612019419670105,1340,7344000,0.16661129891872406,0.46744853258132935,91800
0.8587385416030884,1340,7352000,0.21083717048168182,0.3470366597175598,91900
1.0134345293045044,1340,7360000,0.018679918721318245,0.964189562946558,92000
0.9597638845443726,1340,7368000,0.1784752905368805,0.37474918365478516,92100
0.971489429473877,1340,7376000,0.004925317596644163,0.9042201563715935,92200
0.9214399456977844,1341,7384000,0.09111534059047699,0.5774194896221161,92300
0.9407851099967957,1341,7392000,0.020839208737015724,0.9828003644943237,92400
0.9377004504203796,1341,7400000,0.2254716157913208,0.40844571590423584,92500
0.9642428159713745,1341,7408000,0.019436586648225784,0.6736792922019958,92600
0.9947400093078613,1341,7416000,0.03875238075852394,0.9368183314800262,92700
1.0284770727157593,1341,7424000,0.006291890051215887,0.8839959278702736,92800
1.0124601125717163,1342,7432000,0.038012243807315826,0.7783973217010498,92900
0.9477758407592773,1342,7440000,0.051197350025177,0.8173984736204147,93000
1.0152403116226196,1342,7448000,0.0260651595890522,0.9448356255888939,93100
1.0440009832382202,1342,7456000,0.05141853541135788,0.9503223821520805,93200
1.0436800718307495,1342,7464000,0.01742785982787609,0.7897125780582428,93300
0.956856369972229,1342,7472000,0.1819901317358017,0.34143614768981934,93400
0.9518968462944031,1342,7480000,0.028886938467621803,0.6406979560852051,93500
0.9382343292236328,1343,7488000,0.015927135944366455,0.8249880373477936,93600
0.9653576612472534,1343,7496000,0.08194531500339508,0.3229791522026062,93700
0.9347065091133118,1343,7504000,0.023097245022654533,0.45212554931640625,93800
0.9957355260848999,1343,7512000,0.0157167911529541,0.8891822099685669,93900
0.9282863736152649,1343,7520000,0.01741047576069832,0.7694139331579208,94000
0.9232269525527954,1343,7528000,0.007784116081893444,0.9688287433236837,94100
1.0660854578018188,1343,7536000,0.01896103098988533,0.858887642621994,94200
1.025334358215332,1344,7544000,0.008102764375507832,0.9358624443411827,94300
0.9361051321029663,1344,7552000,0.05249906703829765,0.9001213312149048,94400
0.989707350730896,1344,7560000,0.007806122303009033,0.9035703837871552,94500
0.9869989156723022,1344,7568000,0.052164025604724884,0.7095768451690674,94600
0.9302318692207336,1344,7576000,0.32204848527908325,0.6274078488349915,94700
0.9381738901138306,1344,7584000,0.04096630960702896,0.738459587097168,94800
0.9519060850143433,1344,7592000,0.04454011470079422,0.8867960795760155,94900
1.0919255018234253,1345,7600000,0.3288460075855255,0.2787802219390869,95000
1.0457428693771362,1345,7608000,0.06977237015962601,0.33956801891326904,95100
0.9752944707870483,1345,7616000,0.10994414240121841,0.8580171316862106,95200
1.0738656520843506,1345,7624000,0.09183399379253387,0.5948360562324524,95300
0.9905300140380859,1345,7632000,0.017720544710755348,0.8299697488546371,95400
0.9682353734970093,1345,7640000,0.018144356086850166,0.8282620906829834,95500
0.9396204948425293,1345,7648000,0.07252579927444458,0.031257569789886475,95600
0.806980311870575,1346,7656000,0.006163810379803181,0.8715671747922897,95700
0.9262611269950867,1346,7664000,0.03172391653060913,0.9208571240305901,95800
1.000231146812439,1346,7672000,0.01777486689388752,0.8198566287755966,95900
0.900577187538147,1346,7680000,0.011119176633656025,0.9912172593176365,96000
0.8614333271980286,1346,7688000,0.10667475312948227,0.6977195143699646,96100
0.8930022120475769,1346,7696000,0.011985206976532936,0.5013805031776428,96200
0.858847439289093,1346,7704000,0.008760817348957062,0.9180886745452881,96300
0.9817551374435425,1347,7712000,0.08126998692750931,0.5064107179641724,96400
1.0178135633468628,1347,7720000,0.01690213568508625,0.9467733055353165,96500
0.9450889825820923,1347,7728000,0.01948731020092964,0.7459503412246704,96600
0.934814453125,1347,7736000,0.02521396242082119,0.8906656429171562,96700
0.982883632183075,1347,7744000,0.011403219774365425,0.942598432302475,96800
0.9299777746200562,1347,7752000,0.029306059703230858,0.6873785257339478,96900
1.0108082294464111,1347,7760000,0.06552517414093018,0.8072996437549591,97000
0.8888689279556274,1348,7768000,0.015697786584496498,0.9477004520595074,97100
0.9810097813606262,1348,7776000,0.14354953169822693,-0.2961151599884033,97200
0.9954894781112671,1348,7784000,0.07852378487586975,0.7700458914041519,97300
0.9203636050224304,1348,7792000,0.12263095378875732,0.6094923913478851,97400
0.9424062967300415,1348,7800000,0.3377729058265686,0.4094710946083069,97500
0.8966139554977417,1348,7808000,0.030274908989667892,0.47154712677001953,97600
0.9523885846138,1348,7816000,0.022048557177186012,0.8967140689492226,97700
0.9911994934082031,1348,7824000,0.042321790009737015,0.8367187678813934,97800
0.9484322667121887,1349,7832000,0.023933734744787216,0.8826297223567963,97900
1.0130536556243896,1349,7840000,0.01836424134671688,0.8799875378608704,98000
0.9339177012443542,1349,7848000,0.006287676747888327,0.9618151225149632,98100
0.9688637852668762,1349,7856000,0.11407999694347382,-0.09102296829223633,98200
1.0163540840148926,1349,7864000,0.10156740248203278,0.5796322524547577,98300
0.985541045665741,1349,7872000,0.012888145633041859,0.9305373728275299,98400
0.9137216806411743,1349,7880000,0.05243219807744026,0.9003438726067543,98500
0.9336663484573364,1350,7888000,0.013165128417313099,0.8944321498274803,98600
1.0035470724105835,1350,7896000,0.008355202153325081,0.9248946234583855,98700
0.928301215171814,1350,7904000,0.011891243979334831,0.957626212388277,98800
0.8985122442245483,1350,7912000,0.007246361579746008,0.9285703897476196,98900
0.8702214956283569,1350,7920000,0.01213253103196621,0.9391450062394142,99000
0.918696403503418,1350,7928000,0.04535648226737976,0.9036874622106552,99100
0.9617879986763,1350,7936000,0.05762382224202156,0.755084753036499,99200
0.9492355585098267,1350,7944000,0.007855418138206005,0.925077959895134,99300
0.9544361233711243,1351,7952000,0.08510340750217438,0.8214344084262848,99400
1.026134967803955,1351,7960000,0.2203637659549713,0.8858048021793365,99500
1.059950351715088,1351,7968000,0.00950525514781475,0.871597170829773,99600
0.9222394824028015,1351,7976000,0.024058561772108078,0.9230368733406067,99700
0.912979006767273,1351,7984000,0.013662325218319893,0.9189375638961792,99800
0.9410429000854492,1351,7992000,0.5307287573814392,0.478659451007843,99900
0.9818764925003052,1351,8000000,0.014492996037006378,0.7922075092792511,100000
0.9938748478889465,1352,8008000,0.16865138709545135,0.4287160038948059,100100
0.9874734878540039,1352,8016000,0.35844314098358154,0.6323888003826141,100200
0.9131035804748535,1352,8024000,0.007860096171498299,0.8687788248062134,100300
0.8818103671073914,1352,8032000,0.1611994206905365,0.7039195895195007,100400
0.8931150436401367,1352,8040000,0.22746773064136505,0.5971258282661438,100500
0.9128525853157043,1352,8048000,0.0326685756444931,0.8272708207368851,100600
0.9935829043388367,1352,8056000,0.12697166204452515,0.6359559595584869,100700
0.9835392832756042,1352,8064000,0.006994553841650486,0.9611187092959881,100800
0.9329690933227539,1353,8072000,0.05199729651212692,0.9499915465712547,100900
0.9923301935195923,1353,8080000,0.01552625559270382,0.9314604476094246,101000
0.9229814410209656,1353,8088000,0.09985117614269257,0.8542835116386414,101100
0.9372413754463196,1353,8096000,0.0315166711807251,0.5827770531177521,101200
0.9663136601448059,1353,8104000,0.019706889986991882,0.9078212380409241,101300
0.9996112585067749,1353,8112000,0.09603824466466904,0.9620023891329765,101400
0.9604603052139282,1353,8120000,0.017493024468421936,0.9533387944102287,101500
0.8623024225234985,1353,8128000,0.036163944751024246,0.8364957720041275,101600
1.0390219688415527,1354,8136000,0.007335600908845663,0.9220418930053711,101700
0.960189700126648,1354,8144000,0.008380873128771782,0.9225101843476295,101800
0.8639978170394897,1354,8152000,0.2457345724105835,0.7270018756389618,101900
0.9239060282707214,1354,8160000,0.012697759084403515,0.907727837562561,102000
0.9406835436820984,1354,8168000,0.011791052296757698,0.8921594768762589,102100
0.8952239751815796,1354,8176000,0.008553190156817436,0.8669183403253555,102200
0.9810183644294739,1354,8184000,0.025491293519735336,0.9738623574376106,102300
0.9450808763504028,1354,8192000,0.03180207312107086,0.916331484913826,102400
0.9494603276252747,1355,8200000,0.013951325789093971,0.9777377061545849,102500
0.9004021883010864,1355,8208000,0.012710290029644966,0.8524095416069031,102600
0.9089072346687317,1355,8216000,0.00985961314290762,0.876098059117794,102700
0.960375964641571,1355,8224000,0.3163371682167053,0.6253623366355896,102800
0.8776696920394897,1355,8232000,0.023295067250728607,0.8125679045915604,102900
0.7858926057815552,1355,8240000,0.359805703163147,0.7969282269477844,103000
0.9362119436264038,1355,8248000,0.22920382022857666,0.4221738576889038,103100
0.9697595834732056,1355,8256000,0.011579604819417,0.9388640783727169,103200
0.9402166604995728,1356,8264000,0.18380431830883026,0.0440138578414917,103300
0.9951000213623047,1356,8272000,0.14785529673099518,0.8447500169277191,103400
0.8959808349609375,1356,8280000,0.47540369629859924,0.45892155170440674,103500
0.9998451471328735,1356,8288000,0.01560909766703844,0.7941450476646423,103600
0.8427858352661133,1356,8296000,0.3254455626010895,0.6276163756847382,103700
0.9857598543167114,1356,8304000,0.1541343629360199,0.8869065418839455,103800
0.8826001882553101,1356,8312000,0.021685509011149406,0.8864531591534615,103900
1.002114176750183,1356,8320000,0.750962495803833,0.33125627040863037,104000
0.9113155603408813,1357,8328000,0.023636749014258385,0.9154565408825874,104100
0.8671383857727051,1357,8336000,0.012411395087838173,0.9268407374620438,104200
0.954698920249939,1357,8344000,0.15578924119472504,0.5461501777172089,104300
0.930935263633728,1357,8352000,0.10212363302707672,0.33532315492630005,104400
0.9023040533065796,1357,8360000,0.025284534320235252,0.7933919578790665,104500
0.9496669769287109,1357,8368000,0.019520850852131844,0.8450878411531448,104600
0.9972423315048218,1357,8376000,0.05412452295422554,0.8937376961112022,104700
0.9973428845405579,1357,8384000,0.13613812625408173,0.8425638377666473,104800
0.9715172052383423,1358,8392000,1.1084040403366089,-0.24806702136993408,104900
0.8669980764389038,1358,8400000,0.6579708456993103,0.4129687547683716,105000
