#{"t_start": 1523298676.7134256, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,203,329.67216
2.0,183,331.805058
5.0,296,335.400935
0.0,129,336.873716
1.0,154,338.640024
0.0,127,340.061729
0.0,127,341.530809
2.0,202,343.858334
2.0,203,346.294135
0.0,127,347.733405
0.0,129,349.202135
0.0,127,350.637594
0.0,127,352.104442
0.0,129,353.561422
1.0,157,355.34697
0.0,127,356.826219
1.0,155,358.651462
1.0,175,360.687531
2.0,182,362.854712
4.0,297,366.514009
2.0,201,368.807811
1.0,151,370.554754
7.0,322,374.464608
2.0,224,377.052518
2.0,202,379.378826
2.0,200,381.690445
4.0,297,385.135923
0.0,127,386.582642
0.0,125,387.99382
8.0,354,392.259701
2.0,185,394.348555
0.0,127,395.778452
0.0,129,397.222106
3.0,230,399.863733
0.0,127,401.166344
0.0,127,402.598696
3.0,231,405.341454
2.0,184,407.512161
4.0,297,410.974896
2.0,224,413.526182
1.0,157,415.329092
2.0,202,417.715906
2.0,224,420.343725
0.0,127,421.751103
1.0,178,423.803307
0.0,129,425.243915
1.0,171,427.199793
7.0,320,431.002026
2.0,222,433.648249
3.0,248,436.575093
3.0,274,439.967554
0.0,127,441.490521
2.0,204,443.998515
0.0,127,445.488752
0.0,127,446.942527
0.0,127,448.366042
0.0,125,449.878986
0.0,127,451.310205
1.0,155,453.127294
2.0,224,455.797104
2.0,201,458.14216
2.0,203,460.490146
1.0,173,462.459377
2.0,225,465.140594
2.0,200,467.495023
1.0,155,469.27575
0.0,125,470.708649
1.0,178,472.694877
0.0,129,474.18825
0.0,129,475.578979
1.0,153,477.359151
15.0,535,483.871333
5.0,372,488.39533
1.0,173,490.466743
2.0,202,493.114494
1.0,173,495.124976
1.0,173,497.075256
2.0,202,499.596558
1.0,175,501.683444
2.0,202,504.110624
1.0,157,505.983075
1.0,173,508.100209
4.0,278,511.521504
0.0,123,512.927828
1.0,158,514.782701
5.0,352,519.06849
2.0,219,521.744697
1.0,171,523.77195
0.0,127,525.288711
2.0,202,527.826467
0.0,125,529.276188
0.0,127,530.782253
2.0,219,533.569919
1.0,155,535.393357
2.0,202,537.871425
1.0,173,539.92469
0.0,129,541.478204
3.0,252,544.545336
0.0,127,546.062246
1.0,157,547.900772
1.0,173,549.948726
6.0,377,554.427553
3.0,248,557.447459
0.0,129,558.908181
0.0,129,560.415866
0.0,127,561.845313
6.0,399,566.690456
1.0,173,568.710356
0.0,123,570.152852
0.0,123,571.541887
2.0,201,573.854163
0.0,125,575.263633
0.0,125,576.667638
4.0,299,580.357597
2.0,201,582.783442
0.0,125,584.200572
8.0,375,588.745133
1.0,155,590.499763
4.0,270,593.787253
9.0,526,600.359654
2.0,200,602.730621
5.0,350,606.98287
5.0,342,611.253502
1.0,173,613.274365
0.0,125,614.700218
0.0,127,616.170722
7.0,431,621.49767
0.0,125,622.958332
0.0,127,624.396007
0.0,127,625.840976
2.0,183,628.014116
2.0,202,630.427905
0.0,125,631.811557
0.0,129,633.301241
1.0,153,635.137087
1.0,173,637.183677
3.0,271,640.486635
1.0,155,642.280893
2.0,202,644.657481
1.0,173,646.749585
3.0,250,649.71901
0.0,127,651.141241
0.0,127,652.659263
3.0,274,655.860506
0.0,129,657.313406
0.0,127,658.719724
0.0,129,660.179696
0.0,127,661.620357
0.0,129,663.12246
0.0,127,664.577526
3.0,248,667.59805
4.0,299,671.182436
0.0,127,672.605134
0.0,129,674.087251
0.0,123,675.518625
10.0,433,680.786355
1.0,176,682.869119
0.0,127,684.333897
2.0,224,686.999712
6.0,377,691.692938
3.0,251,694.667927
2.0,198,696.99915
0.0,129,698.480045
4.0,302,702.157664
2.0,200,704.495184
1.0,170,706.564517
1.0,155,708.364943
0.0,125,709.772831
2.0,200,712.139587
4.0,299,715.77849
4.0,319,719.682567
2.0,202,722.064412
4.0,299,725.756607
2.0,198,728.168136
0.0,129,729.651621
0.0,127,731.103939
2.0,200,733.387826
10.0,451,738.996373
11.0,504,745.223958
5.0,329,749.133517
0.0,127,750.604264
2.0,202,752.963224
2.0,220,755.652529
0.0,129,757.113376
0.0,127,758.566863
0.0,125,759.947908
3.0,248,762.941394
3.0,230,765.656961
11.0,487,771.624051
4.0,297,775.188646
3.0,248,778.132628
2.0,200,780.470195
0.0,129,781.990613
0.0,127,783.422117
5.0,352,787.635298
0.0,125,789.008964
0.0,127,790.446442
0.0,125,791.848182
0.0,129,793.270493
4.0,297,796.881052
0.0,127,798.306934
2.0,200,800.648733
0.0,127,802.087771
5.0,350,806.303314
9.0,380,810.830635
0.0,127,812.268492
2.0,202,814.572829
0.0,125,816.012191
4.0,318,819.770314
2.0,202,822.183579
2.0,198,824.594447
0.0,129,826.063582
10.0,429,831.229952
1.0,173,833.268451
0.0,125,834.6963
0.0,129,836.142633
0.0,129,837.611058
13.0,459,843.133757
5.0,350,847.339873
0.0,127,848.7558
0.0,125,850.140507
0.0,127,851.566297
0.0,127,853.01669
0.0,127,854.463353
0.0,125,855.909826
0.0,125,857.359441
5.0,352,861.532139
0.0,127,862.992004
0.0,127,864.496386
2.0,198,866.862465
0.0,127,868.291307
2.0,200,870.646384
2.0,198,872.961745
0.0,129,874.464916
5.0,326,878.441522
0.0,127,879.912433
7.0,446,885.361235
0.0,129,886.863221
3.0,248,889.816795
2.0,200,892.223781
0.0,127,893.691655
0.0,127,895.135734
0.0,129,896.557108
9.0,380,901.163198
2.0,202,903.556669
1.0,156,905.349138
2.0,200,907.614729
4.0,297,911.110598
0.0,127,912.581116
0.0,127,914.020581
0.0,127,915.431019
5.0,350,919.67231
15.0,515,925.888412
2.0,200,928.19946
0.0,125,929.632191
0.0,127,931.139292
0.0,125,932.591237
5.0,350,936.82202
0.0,125,938.297453
2.0,202,940.727531
2.0,202,943.074762
0.0,127,944.538508
0.0,127,945.985844
1.0,157,947.785467
0.0,127,949.222158
8.0,374,953.801357
2.0,200,956.166938
0.0,127,957.630753
5.0,350,961.908163
0.0,127,963.268221
5.0,350,967.522409
0.0,125,968.964168
0.0,129,970.365174
5.0,350,974.538426
0.0,125,975.958827
0.0,127,977.3331
0.0,127,978.758123
0.0,127,980.225387
5.0,329,984.218633
0.0,127,985.693253
5.0,350,989.895915
0.0,125,991.312913
0.0,125,992.728151
0.0,125,994.120922
2.0,200,996.457366
