#{"t_start": 1523298676.7275898, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,234,330.029879
1.0,174,332.097873
3.0,216,334.620959
0.0,127,336.114989
7.0,380,340.725554
1.0,178,342.766581
0.0,129,344.270985
2.0,187,346.471761
1.0,154,348.263866
2.0,203,350.674907
0.0,129,352.158592
0.0,125,353.567672
0.0,129,355.009818
0.0,127,356.44952
1.0,157,358.32911
2.0,220,360.954476
2.0,204,363.395625
0.0,129,364.869889
0.0,127,366.313919
3.0,230,369.012174
2.0,200,371.41317
0.0,125,372.841626
1.0,174,374.805078
4.0,298,378.293435
3.0,270,381.481601
0.0,127,382.888178
2.0,200,385.125663
1.0,155,386.895519
1.0,153,388.689594
2.0,198,390.999419
0.0,127,392.412623
0.0,127,393.821698
6.0,379,398.340716
0.0,127,399.692886
4.0,299,403.176817
0.0,125,404.581126
4.0,241,407.472914
0.0,129,408.872311
0.0,125,410.245953
4.0,272,413.379969
0.0,129,414.826089
2.0,187,417.02818
1.0,178,419.095832
0.0,129,420.532892
3.0,236,423.288566
2.0,185,425.458952
0.0,129,426.861794
2.0,202,429.171575
0.0,127,430.592044
0.0,127,432.046724
0.0,129,433.502547
0.0,129,434.941009
0.0,129,436.378759
3.0,250,439.440912
3.0,251,442.651964
0.0,129,444.135512
0.0,129,445.644958
2.0,222,448.281918
3.0,219,450.959463
1.0,153,452.801973
5.0,350,457.066421
4.0,321,460.886582
1.0,154,462.633588
2.0,200,464.92729
2.0,198,467.285744
0.0,127,468.710221
0.0,129,470.127526
0.0,125,471.573354
0.0,125,472.959006
2.0,223,475.531745
0.0,127,476.968575
1.0,171,478.986776
0.0,125,480.362622
2.0,183,482.450838
0.0,127,483.878779
0.0,129,485.282199
2.0,224,487.943027
1.0,173,490.024332
1.0,175,492.24916
0.0,127,493.763587
2.0,205,496.139841
2.0,202,498.586945
2.0,223,501.370226
0.0,129,502.872811
1.0,155,504.702592
0.0,129,506.175179
1.0,154,508.035251
6.0,416,513.222636
1.0,155,515.05244
0.0,127,516.50373
1.0,153,518.241452
1.0,155,520.048954
0.0,127,521.529094
1.0,171,523.543436
2.0,201,526.098403
1.0,158,528.019757
0.0,129,529.551108
0.0,127,531.069739
1.0,155,532.915212
2.0,200,535.379571
1.0,155,537.194681
2.0,202,539.676177
0.0,129,541.219057
1.0,173,543.275291
3.0,234,546.191418
5.0,329,550.217587
9.0,404,555.069241
2.0,219,557.710512
2.0,202,560.125967
0.0,127,561.560537
3.0,232,564.251878
1.0,173,566.282695
1.0,177,568.362863
0.0,129,569.872592
9.0,404,574.820556
0.0,125,576.195282
0.0,127,577.697833
2.0,202,580.080417
0.0,127,581.511112
0.0,127,583.031052
0.0,127,584.463639
1.0,177,586.584751
2.0,218,589.070823
0.0,125,590.440417
3.0,250,593.468837
0.0,127,594.958773
1.0,173,596.999161
0.0,127,598.421475
0.0,127,599.868627
0.0,129,601.324845
2.0,200,603.677521
1.0,158,605.541716
1.0,174,607.579067
0.0,125,609.020074
0.0,129,610.535253
0.0,125,611.921029
0.0,129,613.398443
0.0,127,614.864647
0.0,125,616.308702
5.0,331,620.33514
0.0,129,621.831518
0.0,127,623.296643
1.0,173,625.293182
0.0,125,626.702705
0.0,127,628.20881
3.0,219,630.8086
0.0,129,632.306101
1.0,176,634.392127
0.0,127,635.869505
0.0,129,637.35094
0.0,127,638.796232
3.0,248,641.826591
2.0,217,644.383708
0.0,129,645.836148
1.0,173,647.872274
1.0,173,649.93111
0.0,127,651.363694
3.0,228,654.068175
0.0,125,655.428807
1.0,153,657.191877
2.0,199,659.522705
2.0,202,661.931504
4.0,300,665.572056
0.0,127,667.062995
0.0,129,668.548249
0.0,129,670.011372
0.0,129,671.429359
0.0,129,672.901095
0.0,129,674.402881
1.0,155,676.208378
0.0,129,677.669922
1.0,155,679.42016
5.0,350,683.689432
0.0,125,685.130129
0.0,125,686.553127
0.0,127,688.005296
0.0,127,689.460562
0.0,127,690.924851
5.0,350,695.168048
3.0,228,697.8752
0.0,129,699.351879
0.0,129,700.781461
2.0,202,703.233139
2.0,222,705.890982
0.0,125,707.327907
0.0,129,708.805345
0.0,127,710.221894
4.0,297,713.850188
0.0,127,715.29104
0.0,127,716.727544
2.0,200,719.104873
0.0,129,720.552889
3.0,251,723.5634
2.0,200,726.035775
4.0,299,729.745368
1.0,173,731.746421
4.0,318,735.57425
2.0,198,737.995471
4.0,297,741.552389
9.0,422,746.71363
0.0,129,748.087271
0.0,127,749.541209
0.0,129,751.043877
5.0,352,755.369514
2.0,220,758.007072
0.0,127,759.434602
1.0,155,761.172196
2.0,200,763.588832
5.0,350,767.805591
2.0,202,770.152383
0.0,127,771.614517
2.0,202,773.954603
0.0,129,775.429681
0.0,127,776.886061
3.0,248,779.766276
4.0,292,783.355012
4.0,299,786.899624
0.0,127,788.332112
0.0,127,789.769788
0.0,125,791.129456
2.0,202,793.518143
5.0,350,797.783211
6.0,396,802.615415
2.0,200,804.948372
2.0,200,807.246227
0.0,127,808.670499
2.0,202,810.995524
5.0,348,815.143944
2.0,202,817.520014
0.0,127,818.906772
0.0,129,820.364335
