#{"t_start": 1523298676.6393769, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,187,329.522575
1.0,157,331.333323
1.0,178,333.477271
2.0,203,335.832031
1.0,157,337.637356
0.0,125,339.073492
3.0,211,341.576039
0.0,127,342.972252
4.0,262,346.152287
0.0,125,347.56695
1.0,175,349.623359
1.0,177,351.717679
3.0,234,354.471673
2.0,226,357.231929
1.0,151,358.970579
1.0,155,360.790869
1.0,157,362.621207
1.0,171,364.632315
0.0,129,366.121428
2.0,202,368.444707
0.0,127,369.913601
0.0,129,371.365124
0.0,129,372.862384
1.0,176,374.848874
0.0,127,376.243357
0.0,125,377.644144
3.0,252,380.565473
2.0,198,382.85349
0.0,127,384.21752
3.0,248,387.137901
1.0,157,388.954344
0.0,127,390.359525
0.0,129,391.783548
0.0,129,393.272805
1.0,173,395.207085
0.0,127,396.639947
3.0,248,399.502105
3.0,270,402.60498
0.0,129,404.056359
0.0,123,405.447699
1.0,173,407.44125
0.0,125,408.817944
0.0,129,410.22929
0.0,127,411.658814
7.0,408,416.503257
5.0,291,420.013558
2.0,201,422.306648
0.0,125,423.716749
3.0,250,426.640193
3.0,252,429.616082
3.0,228,432.324369
0.0,125,433.748848
1.0,173,435.714556
0.0,129,437.192993
1.0,171,439.236841
0.0,125,440.703685
1.0,155,442.601985
1.0,155,444.440169
0.0,127,445.931132
1.0,176,447.987744
0.0,129,449.523864
2.0,204,451.981252
0.0,129,453.45651
0.0,127,454.87369
1.0,171,456.887435
4.0,325,460.732698
2.0,217,463.282035
6.0,420,468.395926
2.0,200,470.808176
2.0,190,472.951236
3.0,250,475.899621
0.0,127,477.334288
3.0,248,480.284167
0.0,123,481.648074
1.0,157,483.405223
4.0,258,486.415197
0.0,125,487.852699
2.0,204,490.365096
0.0,127,491.932781
1.0,175,494.069537
0.0,123,495.459906
3.0,250,498.462194
0.0,127,500.01244
1.0,171,502.025855
2.0,203,504.497728
1.0,171,506.543947
0.0,127,508.022654
0.0,127,509.460124
0.0,123,510.881995
0.0,127,512.337356
2.0,202,514.78035
1.0,175,516.849664
3.0,252,519.88373
1.0,173,521.946212
1.0,155,523.762663
3.0,250,526.945035
2.0,202,529.431085
0.0,125,530.917045
6.0,378,535.76299
2.0,221,538.479067
2.0,202,540.928314
1.0,173,543.009252
0.0,129,544.488452
1.0,173,546.619833
2.0,203,549.049074
0.0,129,550.528447
4.0,297,553.967391
0.0,125,555.415897
0.0,129,556.8724
1.0,153,558.645236
1.0,172,560.71254
5.0,327,564.59667
0.0,129,566.05865
3.0,230,568.851196
4.0,298,572.484801
2.0,202,574.860154
4.0,281,578.300238
4.0,299,581.950314
0.0,129,583.457751
1.0,173,585.487392
3.0,251,588.451133
4.0,261,591.566124
0.0,129,592.989937
0.0,127,594.492212
2.0,200,596.858387
0.0,125,598.281117
0.0,127,599.714608
3.0,275,603.072011
2.0,200,605.40264
1.0,153,607.176994
0.0,127,608.674527
3.0,249,611.66403
1.0,175,613.733332
0.0,127,615.211692
0.0,127,616.654286
0.0,127,618.105268
0.0,125,619.49147
2.0,188,621.750123
9.0,417,626.911697
0.0,123,628.358433
1.0,157,630.160917
1.0,175,632.234965
0.0,129,633.713799
0.0,127,635.175497
4.0,299,638.840244
14.0,503,645.077398
0.0,127,646.606431
0.0,129,648.039056
3.0,273,651.337342
1.0,173,653.381304
3.0,230,656.052573
4.0,298,659.631636
5.0,350,663.984809
3.0,246,666.893671
1.0,153,668.719651
3.0,246,671.629493
0.0,129,673.100956
0.0,127,674.591223
0.0,125,675.981922
5.0,348,680.178985
2.0,202,682.581393
0.0,129,684.041154
0.0,127,685.518034
2.0,229,688.284495
0.0,129,689.776834
4.0,301,693.420576
6.0,379,698.05655
5.0,345,702.282095
2.0,200,704.619256
2.0,200,707.047007
7.0,326,711.005402
1.0,157,712.882417
0.0,127,714.323656
5.0,351,718.588756
3.0,246,721.547346
1.0,157,723.339915
5.0,350,727.751716
0.0,123,729.189954
0.0,125,730.602346
0.0,129,732.035343
9.0,404,737.002789
0.0,127,738.475495
2.0,202,740.829108
4.0,297,744.42736
0.0,125,745.801657
0.0,125,747.191177
0.0,129,748.599802
0.0,125,750.061702
2.0,202,752.442548
0.0,129,753.943697
0.0,127,755.38588
2.0,223,758.055803
0.0,127,759.474272
4.0,299,763.125724
2.0,220,765.692654
0.0,125,767.091118
5.0,350,771.350284
0.0,125,772.720935
0.0,125,774.126279
4.0,297,777.691809
0.0,127,779.097731
2.0,202,781.540641
0.0,127,782.980756
0.0,127,784.366105
0.0,129,785.791028
0.0,129,787.231889
5.0,350,791.481385
2.0,202,793.862395
0.0,127,795.314634
0.0,129,796.74152
2.0,200,799.132685
0.0,127,800.518471
0.0,127,801.96674
0.0,127,803.395448
0.0,127,804.788459
0.0,129,806.228491
0.0,125,807.594214
8.0,373,812.055395
4.0,299,815.634599
2.0,207,818.071011
0.0,125,819.403539
2.0,220,822.033936
0.0,127,823.516173
0.0,125,825.008373
0.0,127,826.431347
0.0,127,827.807133
0.0,129,829.225407
4.0,275,832.525204
1.0,174,834.565848
0.0,129,836.029306
5.0,352,840.28378
1.0,172,842.234428
1.0,177,844.271571
4.0,299,847.819022
2.0,200,850.154036
0.0,127,851.582478
0.0,127,853.035694
9.0,404,858.114322
5.0,350,862.237579
0.0,125,863.727768
2.0,198,866.107976
9.0,380,870.743902
0.0,127,872.167398
0.0,127,873.610139
0.0,127,875.068709
1.0,154,876.865464
5.0,350,881.151484
0.0,127,882.534913
0.0,127,883.943644
6.0,401,888.946203
4.0,319,892.871109
0.0,127,894.298653
9.0,404,899.193233
0.0,127,900.653963
2.0,202,903.011769
5.0,327,906.916689
10.0,452,912.387892
0.0,127,913.828689
5.0,350,918.054024
0.0,127,919.474672
2.0,202,921.797797
5.0,350,925.997704
0.0,129,927.4049
2.0,200,929.786935
4.0,319,933.783484
2.0,202,936.142867
0.0,125,937.60425
0.0,129,939.112086
6.0,401,943.971307
0.0,127,945.433444
0.0,127,946.864377
0.0,127,948.297712
0.0,125,949.693983
5.0,350,953.998483
2.0,202,956.414262
0.0,123,957.812057
0.0,127,959.248385
0.0,127,960.675354
0.0,127,962.116898
0.0,125,963.457356
1.0,155,965.25208
0.0,127,966.671257
2.0,200,969.062073
0.0,129,970.457781
0.0,129,971.862737
4.0,297,975.414145
0.0,129,976.843767
0.0,127,978.263078
2.0,198,980.655576
0.0,125,982.027209
0.0,129,983.488053
1.0,175,985.552642
7.0,449,991.015459
0.0,129,992.492302
0.0,129,993.941659
0.0,127,995.360319
0.0,127,996.807786
0.0,129,998.215249
0.0,127,999.616189
0.0,123,1001.022623
0.0,127,1002.443994
2.0,200,1004.797386
10.0,432,1010.078916
3.0,247,1012.971739
3.0,248,1015.902946
0.0,125,1017.284118
0.0,129,1018.753068
0.0,127,1020.155414
2.0,182,1022.316736
2.0,200,1024.680244
3.0,268,1027.906568
0.0,127,1029.281706
2.0,198,1031.643841
1.0,156,1033.459145
5.0,350,1037.655949
1.0,157,1039.46543
2.0,202,1041.885688
0.0,129,1043.304353
9.0,401,1048.141886
0.0,127,1049.557227
3.0,248,1052.573183
0.0,129,1053.939555
0.0,127,1055.413708
