#{"t_start": 1523306713.9661417, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,333.07692
0.0,129,334.607822
3.0,234,337.509657
1.0,176,339.70897
3.0,230,342.622113
5.0,367,347.418195
3.0,253,350.551894
0.0,127,352.035201
4.0,276,355.591751
0.0,129,357.081679
1.0,174,359.347382
0.0,127,360.97044
2.0,201,363.676169
0.0,125,365.234198
3.0,251,368.56475
0.0,125,370.21135
1.0,172,372.570391
0.0,129,374.220172
1.0,155,376.141444
1.0,171,378.222321
1.0,153,380.146476
1.0,173,382.317074
1.0,178,384.565521
0.0,129,386.093053
0.0,127,387.59648
0.0,127,389.154641
5.0,321,393.174633
0.0,127,394.710817
1.0,155,396.623693
1.0,153,398.548696
0.0,129,400.060159
0.0,125,401.56962
0.0,129,403.096359
4.0,299,406.857691
0.0,127,408.340515
12.0,431,413.810177
0.0,127,415.290518
2.0,200,417.755686
0.0,129,419.238749
0.0,129,420.744748
0.0,125,422.203686
0.0,129,423.773038
1.0,155,425.569342
0.0,129,427.035118
0.0,129,428.556677
3.0,250,431.601143
3.0,250,434.60178
0.0,127,436.13673
3.0,250,439.260513
3.0,220,442.016925
1.0,155,443.935418
4.0,299,447.70844
3.0,253,450.894418
3.0,280,454.326705
0.0,129,455.845759
0.0,125,457.324529
0.0,129,458.849485
2.0,200,461.253331
0.0,129,462.751241
2.0,202,465.221424
0.0,127,466.648979
0.0,127,468.144165
1.0,177,470.326712
0.0,129,471.847931
2.0,203,474.310294
0.0,127,475.750813
0.0,127,477.222617
0.0,127,478.726685
1.0,157,480.597056
0.0,129,482.127564
4.0,320,486.090331
1.0,171,488.1501
0.0,129,489.712772
0.0,129,491.24552
0.0,129,492.843403
1.0,155,494.723479
0.0,129,496.26092
1.0,155,498.240194
0.0,129,499.74378
1.0,172,501.906048
2.0,220,504.643326
1.0,157,506.618024
3.0,232,509.442774
2.0,184,511.688004
1.0,155,513.5997
3.0,253,516.805156
2.0,202,519.402055
1.0,176,521.550888
0.0,129,523.081548
1.0,155,524.977462
1.0,174,527.077574
0.0,127,528.629144
2.0,224,531.38135
1.0,171,533.425411
0.0,129,534.942936
0.0,129,536.456001
2.0,185,538.673937
3.0,272,542.110511
4.0,298,545.93156
0.0,125,547.411444
2.0,220,550.03817
0.0,129,551.62371
1.0,171,553.704694
2.0,202,556.238907
0.0,123,557.713025
1.0,157,559.592117
1.0,177,561.752263
0.0,127,563.258014
2.0,202,565.706792
3.0,267,569.092543
0.0,127,570.642044
0.0,129,572.142092
0.0,129,573.690421
0.0,127,575.147958
1.0,173,577.227145
1.0,175,579.386648
5.0,352,583.841599
0.0,127,585.36027
5.0,329,589.528718
2.0,198,591.977293
4.0,305,595.820475
0.0,129,597.313234
3.0,248,600.374189
0.0,125,601.839034
2.0,207,604.348525
0.0,125,605.765318
0.0,127,607.285323
4.0,301,611.086248
1.0,155,612.908989
1.0,154,614.793374
2.0,200,617.221556
1.0,176,619.343698
4.0,301,623.201492
0.0,127,624.718071
0.0,127,626.189601
2.0,185,628.472434
2.0,205,631.010716
2.0,185,633.249923
0.0,127,634.768484
0.0,125,636.215806
0.0,129,637.757748
0.0,129,639.334712
1.0,153,641.128307
0.0,127,642.640682
2.0,202,645.165997
1.0,175,647.322896
2.0,200,649.774092
0.0,129,651.262252
0.0,127,652.770439
1.0,153,654.678832
0.0,123,656.177392
0.0,127,657.670936
1.0,175,659.856761
0.0,127,661.330795
0.0,123,662.75603
0.0,125,664.185462
0.0,129,665.694526
0.0,125,667.206249
0.0,127,668.714126
1.0,176,670.900552
2.0,204,673.472858
0.0,129,674.999237
2.0,203,677.50645
2.0,199,679.894804
1.0,153,681.719803
1.0,155,683.581022
0.0,125,685.109756
0.0,127,686.60741
2.0,200,689.094528
0.0,129,690.571959
0.0,129,692.11952
0.0,129,693.585182
1.0,157,695.510857
1.0,155,697.34717
3.0,252,700.48456
0.0,125,701.987118
0.0,129,703.52771
1.0,173,705.636528
1.0,173,707.758717
2.0,184,710.110542
2.0,188,712.417227
2.0,190,714.710165
2.0,202,717.173278
