#{"t_start": 1523290701.0700715, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,333.59121
0.0,129,335.050841
0.0,129,336.490568
0.0,127,337.970172
0.0,129,339.387424
0.0,127,340.86552
2.0,205,343.278848
1.0,157,345.164573
0.0,129,346.659566
1.0,157,348.439822
1.0,171,350.453046
0.0,127,351.877022
2.0,204,354.321511
2.0,223,356.977143
3.0,231,359.706648
1.0,175,361.784722
0.0,127,363.184746
1.0,157,365.034783
0.0,129,366.485202
5.0,350,370.854596
2.0,202,373.222796
1.0,155,374.946135
1.0,157,376.725399
2.0,201,379.108694
0.0,129,380.533969
5.0,325,384.427691
1.0,155,386.254368
0.0,125,387.662853
0.0,127,389.113495
2.0,204,391.519521
3.0,236,394.367167
0.0,129,395.81497
3.0,233,398.599851
0.0,127,400.001037
1.0,155,401.777969
0.0,125,403.19196
0.0,125,404.624768
1.0,155,406.370297
1.0,171,408.289
10.0,455,413.851307
0.0,127,415.253855
0.0,129,416.724
0.0,129,418.141596
1.0,155,419.914258
1.0,155,421.720441
3.0,249,424.687778
1.0,176,426.737099
2.0,200,429.114054
0.0,129,430.594091
0.0,127,432.094657
2.0,200,434.429688
1.0,178,436.509473
0.0,129,437.963672
3.0,251,440.962024
2.0,203,443.2917
0.0,127,444.709218
0.0,127,446.150632
0.0,125,447.629574
1.0,157,449.476248
0.0,127,450.905449
2.0,224,453.575451
0.0,129,455.059345
3.0,248,457.98688
0.0,129,459.449315
5.0,322,463.296516
0.0,125,464.779343
0.0,129,466.192074
0.0,129,467.650619
1.0,173,469.713398
0.0,127,471.108278
0.0,125,472.51843
3.0,239,475.292087
3.0,274,478.534072
2.0,221,481.13413
0.0,127,482.623895
0.0,129,484.083915
1.0,155,485.812727
1.0,157,487.605226
0.0,127,489.022258
0.0,129,490.497303
1.0,157,492.270043
0.0,125,493.711526
0.0,127,495.17725
3.0,245,498.151186
3.0,251,501.132318
1.0,157,502.94462
0.0,129,504.42589
4.0,299,508.036092
0.0,127,509.481262
3.0,254,512.510677
1.0,157,514.336879
0.0,127,515.771672
10.0,434,521.023599
3.0,250,523.917158
2.0,202,526.241424
3.0,255,529.258514
8.0,334,533.237856
0.0,125,534.66061
2.0,221,537.28736
1.0,173,539.230121
2.0,202,541.541429
2.0,205,543.862774
0.0,123,545.20029
2.0,187,547.408143
0.0,129,548.846411
1.0,178,550.874238
0.0,129,552.35737
0.0,129,553.841363
0.0,129,555.259709
2.0,206,557.666145
0.0,127,559.059987
0.0,129,560.510632
0.0,127,561.935122
0.0,129,563.385265
2.0,220,566.001925
2.0,184,568.135394
4.0,301,571.656142
0.0,125,573.059908
7.0,424,578.129406
0.0,127,579.506831
2.0,204,581.972706
2.0,226,584.652744
0.0,129,586.12406
0.0,127,587.55847
0.0,129,589.028636
0.0,129,590.494694
0.0,127,592.022887
3.0,272,595.226151
1.0,175,597.262315
0.0,127,598.683402
0.0,127,600.149693
1.0,175,602.150133
1.0,171,604.144122
5.0,332,608.162805
0.0,129,609.649093
2.0,201,611.929636
1.0,177,613.974046
1.0,174,616.109296
1.0,157,617.882334
4.0,281,621.265296
0.0,125,622.655784
1.0,155,624.466753
2.0,204,626.961772
3.0,248,629.919582
2.0,222,632.515165
4.0,275,635.79922
0.0,129,637.298844
0.0,129,638.810871
2.0,206,641.262176
2.0,222,643.914043
1.0,157,645.689427
2.0,204,648.09021
3.0,247,651.049292
1.0,157,652.852398
2.0,198,655.154761
0.0,127,656.57295
2.0,224,659.183471
1.0,174,661.10074
4.0,299,664.787132
1.0,157,666.600981
0.0,129,668.057359
2.0,222,670.669864
1.0,173,672.661213
1.0,175,674.698936
1.0,171,676.62998
2.0,224,679.229406
2.0,224,681.928925
2.0,202,684.266581
5.0,328,688.263571
0.0,127,689.716608
0.0,125,691.097436
0.0,127,692.47499
0.0,125,693.914088
0.0,127,695.343536
1.0,176,697.388817
0.0,127,698.817894
0.0,127,700.271979
3.0,272,703.49887
0.0,129,704.949939
2.0,188,707.168579
3.0,249,710.099122
1.0,155,711.859746
5.0,348,716.006107
0.0,125,717.399183
0.0,125,718.847617
0.0,123,720.253898
0.0,125,721.719404
2.0,219,724.304391
0.0,127,725.749336
0.0,127,727.197794
0.0,127,728.630288
1.0,156,730.414172
2.0,223,733.075184
1.0,178,735.117088
0.0,125,736.479984
1.0,174,738.584449
1.0,153,740.365407
2.0,222,742.962906
3.0,248,745.909866
0.0,127,747.334093
0.0,127,748.747496
7.0,322,752.505716
0.0,123,753.851559
2.0,200,756.163149
3.0,248,759.068765
4.0,321,763.00257
0.0,125,764.421079
6.0,377,768.957128
0.0,129,770.382388
1.0,173,772.349615
4.0,277,775.64017
1.0,171,777.59647
1.0,155,779.36018
3.0,253,782.361331
3.0,248,785.203741
3.0,270,788.345934
0.0,129,789.803456
6.0,398,794.604145
0.0,129,796.062985
1.0,173,798.027007
0.0,129,799.418894
1.0,173,801.393438
0.0,125,802.768239
10.0,455,808.153319
3.0,270,811.419416
0.0,125,812.836201
4.0,297,816.261792
8.0,370,820.62558
2.0,200,822.930621
2.0,202,825.232743
2.0,200,827.567989
4.0,297,831.068285
2.0,202,833.434335
6.0,374,837.855277
2.0,202,840.248973
1.0,157,842.028658
2.0,222,844.591357
0.0,129,846.040794
5.0,350,850.238049
0.0,127,851.605403
0.0,123,852.949089
0.0,127,854.371956
2.0,202,856.741771
0.0,129,858.134675
0.0,127,859.566885
0.0,129,861.014083
2.0,198,863.270768
5.0,350,867.351936
0.0,125,868.685097
0.0,125,870.04202
3.0,252,873.115589
2.0,202,875.45412
0.0,129,876.890538
0.0,129,878.289919
2.0,224,880.952555
0.0,127,882.379267
0.0,127,883.831763
4.0,297,887.322508
0.0,125,888.688839
0.0,127,890.086389
0.0,123,891.442877
1.0,157,893.254786
0.0,127,894.681542
2.0,202,896.99526
1.0,174,898.96978
0.0,125,900.354283
0.0,127,901.762332
0.0,129,903.238219
2.0,202,905.603299
0.0,125,907.006017
5.0,350,911.305486
9.0,404,916.080855
0.0,125,917.45892
0.0,129,918.879669
0.0,129,920.306771
0.0,127,921.705048
0.0,129,923.083008
0.0,127,924.536408
2.0,202,926.908503
0.0,129,928.359712
2.0,225,930.998189
6.0,382,935.574295
0.0,129,937.044796
5.0,350,941.218916
2.0,220,943.786128
4.0,297,947.247404
0.0,127,948.635382
2.0,198,950.856108
2.0,200,953.154257
0.0,129,954.647676
2.0,198,956.976567
0.0,129,958.439575
0.0,127,959.815489
2.0,202,962.125084
0.0,127,963.534346
0.0,127,964.92604
2.0,222,967.53348
0.0,129,968.974277
3.0,246,971.883227
2.0,202,974.276772
2.0,202,976.690452
0.0,123,978.065342
3.0,250,980.896526
0.0,129,982.330072
2.0,200,984.602785
6.0,382,988.998378
0.0,125,990.42115
0.0,127,991.86691
9.0,404,996.616748
8.0,352,1000.832649
10.0,433,1006.02393
5.0,350,1010.10236
0.0,129,1011.496698
0.0,129,1012.927392
0.0,127,1014.369355
0.0,127,1015.753751
0.0,125,1017.137118
2.0,202,1019.443465
9.0,404,1024.321193
0.0,125,1025.733155
1.0,170,1027.66997
5.0,352,1031.846375
7.0,427,1036.932642
0.0,129,1038.367629
0.0,127,1039.740212
0.0,127,1041.168236
4.0,297,1044.623599
8.0,372,1049.206463
9.0,401,1054.021775
0.0,129,1055.549806
2.0,202,1057.879509
3.0,248,1060.793343
2.0,200,1063.149652
0.0,129,1064.598429
2.0,198,1066.867871
0.0,129,1068.324179
0.0,129,1069.778022
7.0,428,1074.935308
0.0,127,1076.381318
1.0,169,1078.302738
0.0,129,1079.687191
0.0,127,1081.09861
0.0,127,1082.456772
0.0,129,1083.895413
0.0,129,1085.273222
0.0,127,1086.665095
3.0,250,1089.601749
0.0,127,1090.972782
3.0,246,1093.834934
6.0,358,1098.016581
0.0,127,1099.411227
8.0,373,1103.743041
0.0,129,1105.162806
0.0,129,1106.644792
1.0,157,1108.479973
4.0,298,1112.011187
2.0,202,1114.383509
0.0,129,1115.836745
4.0,278,1119.071539
2.0,200,1121.432243
8.0,375,1125.849406
2.0,202,1128.210078
0.0,129,1129.662327
4.0,299,1133.262243
0.0,127,1134.703467
0.0,125,1136.10725
9.0,404,1140.931769
4.0,297,1144.406989
0.0,127,1145.811604
0.0,127,1147.256824
2.0,202,1149.610911
0.0,125,1151.002059
9.0,403,1155.842876
2.0,202,1158.168725
9.0,404,1162.974492
5.0,350,1167.048063
0.0,129,1168.455994
0.0,129,1169.867529
2.0,200,1172.120088
5.0,350,1176.244651
1.0,175,1178.170481
3.0,246,1181.029011
9.0,404,1185.935751
0.0,127,1187.326693
5.0,350,1191.386719
6.0,400,1196.182623
0.0,127,1197.56126
0.0,129,1198.971511
0.0,125,1200.319153
2.0,202,1202.634104
0.0,127,1204.032724
0.0,127,1205.386493
0.0,127,1206.786765
0.0,125,1208.176577
4.0,297,1211.726991
0.0,127,1213.114027
4.0,297,1216.617575
0.0,127,1217.986313
0.0,129,1219.391957
17.0,510,1225.401147
3.0,248,1228.284091
0.0,127,1229.681249
0.0,129,1231.091767
0.0,127,1232.45354
0.0,125,1233.828997
4.0,291,1237.108788
2.0,200,1239.406536
4.0,297,1242.906325
3.0,248,1245.846403
0.0,127,1247.282082
0.0,127,1248.646
0.0,127,1250.080086
0.0,127,1251.462116
2.0,202,1253.795569
0.0,127,1255.183477
1.0,173,1257.080141
0.0,127,1258.429237
1.0,173,1260.361077
0.0,129,1261.817909
0.0,125,1263.126022
5.0,350,1267.188031
0.0,129,1268.564499
0.0,129,1270.035609
10.0,428,1275.046095
0.0,127,1276.434156
4.0,299,1279.902021
0.0,125,1281.257329
0.0,125,1282.670415
2.0,202,1284.975003
2.0,202,1287.246277
0.0,127,1288.642922
2.0,198,1290.910999
4.0,321,1294.552158
2.0,202,1296.864766
1.0,157,1298.575271
0.0,127,1299.967704
0.0,127,1301.424169
3.0,248,1304.381298
0.0,127,1305.751301
0.0,129,1307.228449
8.0,375,1311.660341
0.0,127,1313.044261
0.0,127,1314.452262
0.0,127,1315.865864
4.0,299,1319.232933
10.0,431,1324.229475
5.0,329,1328.105603
0.0,129,1329.515648
2.0,227,1332.145054
0.0,127,1333.513898
2.0,202,1335.81343
0.0,129,1337.246103
0.0,127,1338.664758
0.0,129,1340.015138
5.0,350,1344.021025
4.0,298,1347.482165
0.0,129,1348.870805
1.0,153,1350.620191
2.0,202,1353.009725
9.0,404,1357.830161
0.0,127,1359.29427
2.0,202,1361.593783
2.0,198,1363.894737
0.0,129,1365.300755
0.0,127,1366.672745
0.0,129,1368.068712
8.0,375,1372.355047
2.0,202,1374.637956
2.0,202,1376.955414
1.0,178,1378.94465
5.0,352,1383.072653
0.0,129,1384.426007
0.0,125,1385.732945
0.0,127,1387.032295
0.0,127,1388.408733
5.0,350,1392.462377
0.0,127,1393.905024
0.0,129,1395.304892
2.0,202,1397.555516
2.0,202,1399.905103
2.0,202,1402.151811
1.0,175,1404.099706
2.0,202,1406.556203
0.0,127,1407.935617
2.0,200,1410.172387
1.0,176,1412.105582
0.0,127,1413.49414
3.0,228,1416.113032
1.0,173,1418.052237
0.0,127,1419.468931
0.0,129,1420.866062
4.0,321,1424.723775
2.0,198,1426.98102
2.0,223,1429.509957
1.0,174,1431.479316
2.0,200,1433.757232
0.0,127,1435.104789
1.0,155,1436.823916
3.0,248,1439.663604
3.0,276,1442.80764
0.0,129,1444.237068
6.0,381,1448.596283
0.0,129,1450.080487
2.0,187,1452.209366
0.0,129,1453.584684
2.0,208,1456.00464
0.0,127,1457.365862
2.0,198,1459.590154
0.0,127,1461.01036
5.0,372,1465.376262
0.0,125,1466.76196
0.0,129,1468.183414
2.0,202,1470.502359
3.0,227,1473.148365
0.0,129,1474.614817
5.0,350,1478.655682
0.0,127,1480.052669
1.0,178,1482.092477
0.0,127,1483.408485
1.0,160,1485.174097
5.0,350,1489.20114
3.0,230,1491.885823
4.0,297,1495.238106
2.0,223,1497.777757
9.0,404,1502.507605
5.0,328,1506.321764
4.0,299,1509.734836
1.0,175,1511.749136
1.0,177,1513.804651
1.0,153,1515.494419
1.0,155,1517.286583
