#{"t_start": 1523290700.5619051, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,187,334.840776
1.0,157,336.643404
1.0,178,338.782668
2.0,203,341.158666
1.0,157,343.010329
0.0,125,344.451189
3.0,211,346.985263
0.0,127,348.389225
4.0,262,351.554814
0.0,125,352.962363
1.0,175,355.048958
1.0,177,357.145877
3.0,234,359.869138
2.0,226,362.623488
1.0,151,364.30674
2.0,205,366.768653
1.0,155,368.556252
2.0,202,371.030286
0.0,129,372.498073
2.0,202,374.83419
1.0,157,376.598494
2.0,205,379.002316
0.0,127,380.445576
1.0,157,382.229998
0.0,129,383.683546
0.0,127,385.085581
0.0,129,386.584372
1.0,176,388.653602
0.0,129,390.126321
0.0,127,391.568855
0.0,127,393.0088
0.0,129,394.449542
3.0,227,397.15136
0.0,129,398.613971
3.0,255,401.640215
3.0,271,404.912697
1.0,153,406.653052
5.0,350,410.785939
0.0,127,412.212624
1.0,157,414.006383
0.0,129,415.478155
4.0,284,418.885225
0.0,127,420.259393
1.0,171,422.298087
0.0,129,423.714256
1.0,157,425.551484
1.0,175,427.600376
1.0,175,429.664462
1.0,173,431.728053
1.0,175,433.790762
4.0,300,437.405645
0.0,129,438.844237
1.0,155,440.642583
2.0,222,443.239639
2.0,220,445.829438
0.0,125,447.263986
1.0,157,449.1325
0.0,129,450.609617
0.0,123,451.991832
0.0,127,453.400654
1.0,175,455.444258
2.0,204,457.816665
1.0,177,459.913281
2.0,223,462.545546
2.0,224,465.226005
3.0,270,468.467799
2.0,202,470.876064
0.0,129,472.309644
1.0,171,474.253828
1.0,153,475.979768
0.0,129,477.412918
0.0,129,478.844347
0.0,129,480.269238
1.0,157,482.092577
0.0,127,483.576225
3.0,250,486.509968
1.0,155,488.270258
4.0,319,492.146818
0.0,129,493.5757
0.0,123,494.997583
2.0,201,497.39783
3.0,252,500.486287
0.0,125,501.825236
2.0,200,504.207189
1.0,173,506.218805
2.0,202,508.611306
2.0,202,510.991262
0.0,127,512.426744
0.0,125,513.83234
2.0,198,516.171972
1.0,173,518.113037
2.0,200,520.498096
8.0,375,524.960782
3.0,257,527.946338
0.0,123,529.316132
11.0,440,534.660814
1.0,173,536.663259
1.0,174,538.668139
4.0,299,542.199512
2.0,202,544.47727
2.0,224,547.084511
3.0,272,550.335634
1.0,175,552.354547
4.0,299,555.956198
5.0,353,560.164243
0.0,129,561.653888
1.0,157,563.406125
0.0,127,564.863047
2.0,221,567.504902
8.0,373,571.911337
1.0,159,573.764445
7.0,324,577.588586
3.0,252,580.523992
5.0,327,584.523496
0.0,129,585.946991
0.0,127,587.427615
0.0,127,588.865531
2.0,199,591.249443
2.0,204,593.706632
0.0,129,595.150475
0.0,127,596.552788
1.0,173,598.559109
0.0,125,599.966856
2.0,224,602.611922
1.0,177,604.697631
0.0,125,606.134646
3.0,253,609.128234
5.0,311,612.846134
0.0,125,614.195971
0.0,125,615.689811
0.0,127,617.118558
1.0,154,618.861635
0.0,127,620.271507
0.0,127,621.733667
0.0,127,623.163951
0.0,127,624.612913
0.0,127,626.100428
0.0,127,627.589456
3.0,220,630.14854
1.0,176,632.217741
0.0,125,633.580217
1.0,171,635.552126
0.0,129,637.042079
0.0,125,638.50533
4.0,320,642.448393
2.0,203,644.823968
1.0,155,646.596077
0.0,127,648.034063
3.0,268,651.211088
0.0,129,652.715336
0.0,127,654.101997
1.0,157,655.893224
3.0,248,658.816555
0.0,125,660.179152
1.0,153,661.840216
0.0,129,663.334444
0.0,129,664.827919
0.0,127,666.28099
1.0,176,668.312124
1.0,175,670.357707
2.0,200,672.691301
1.0,175,674.707247
0.0,125,676.077933
0.0,127,677.517937
2.0,202,679.834573
2.0,204,682.246017
5.0,349,686.450074
2.0,222,689.116168
0.0,129,690.566073
4.0,301,694.137603
2.0,198,696.521856
0.0,125,697.922649
1.0,173,699.931809
4.0,276,703.256289
1.0,175,705.267136
2.0,224,707.939199
4.0,282,711.276217
1.0,174,713.301496
0.0,125,714.665247
0.0,129,716.077913
2.0,222,718.718762
0.0,129,720.189902
0.0,125,721.662481
3.0,250,724.651225
0.0,125,726.071356
0.0,127,727.513538
0.0,127,728.942612
2.0,200,731.308919
0.0,127,732.737587
0.0,129,734.146065
0.0,129,735.58411
2.0,221,738.258914
0.0,127,739.652093
3.0,228,742.383719
2.0,202,744.745419
1.0,153,746.515774
3.0,268,749.716872
1.0,157,751.455351
0.0,129,752.844551
7.0,322,756.641116
0.0,127,758.083231
1.0,173,760.062873
0.0,129,761.529499
1.0,155,763.301962
1.0,156,765.143084
0.0,125,766.503526
5.0,349,770.696969
2.0,200,773.014662
0.0,127,774.419771
0.0,129,775.84937
1.0,177,777.864315
0.0,127,779.285158
0.0,127,780.721949
1.0,175,782.748307
0.0,127,784.111077
0.0,127,785.49431
1.0,157,787.253326
2.0,200,789.571233
2.0,222,792.180776
0.0,127,793.614251
1.0,178,795.635332
2.0,202,797.990489
0.0,129,799.383692
0.0,129,800.844191
0.0,127,802.241356
0.0,129,803.628808
0.0,129,805.098231
5.0,350,809.150245
0.0,127,810.578794
0.0,129,812.076756
6.0,401,816.814221
0.0,129,818.148259
2.0,200,820.488683
8.0,371,824.897745
2.0,202,827.212682
0.0,129,828.701109
3.0,249,831.575863
4.0,299,835.144793
4.0,323,838.958728
0.0,129,840.399355
0.0,129,841.887187
3.0,268,844.989336
