#{"t_start": 1523290701.0456426, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,174,334.189918
4.0,296,337.80775
1.0,155,339.571458
0.0,129,341.091083
2.0,199,343.426571
1.0,175,345.513067
1.0,177,347.556714
3.0,237,350.426341
0.0,127,351.857032
1.0,155,353.679582
1.0,177,355.785247
2.0,207,358.192322
0.0,125,359.575192
2.0,190,361.873891
2.0,184,364.010498
0.0,127,365.450542
0.0,125,366.867518
1.0,173,368.944921
1.0,157,370.783016
1.0,174,372.827486
4.0,261,375.862234
5.0,330,379.855883
1.0,157,381.622278
0.0,129,383.084115
1.0,158,384.906373
2.0,202,387.315943
0.0,127,388.733506
1.0,155,390.53629
1.0,173,392.603267
0.0,127,394.018478
1.0,174,396.05043
0.0,127,397.443364
2.0,182,399.548539
4.0,301,403.191736
3.0,271,406.468841
0.0,123,407.764238
0.0,127,409.177088
5.0,372,413.683941
1.0,173,415.691787
1.0,176,417.708416
3.0,257,420.764636
0.0,129,422.2342
0.0,129,423.685285
1.0,173,425.746296
2.0,200,428.077262
2.0,222,430.759931
0.0,125,432.216853
1.0,155,434.00283
0.0,129,435.445658
0.0,127,436.874315
1.0,177,438.958539
3.0,250,441.917899
0.0,129,443.31882
3.0,234,446.101875
0.0,129,447.615788
0.0,129,449.106833
3.0,230,451.880974
1.0,178,453.938316
0.0,127,455.387054
2.0,217,457.930045
2.0,186,460.111758
2.0,198,462.449659
2.0,221,465.123502
3.0,251,468.086336
0.0,125,469.51044
1.0,176,471.533023
2.0,224,474.122203
1.0,172,476.104245
1.0,172,478.078191
0.0,127,479.44968
3.0,276,482.845094
0.0,129,484.311464
3.0,250,487.1998
4.0,297,490.803924
0.0,129,492.230318
0.0,129,493.711472
0.0,129,495.228835
0.0,125,496.627396
0.0,125,498.04468
0.0,125,499.435568
4.0,299,503.079312
0.0,127,504.531894
2.0,198,506.842973
1.0,173,508.888347
0.0,127,510.285243
9.0,405,515.274345
3.0,271,518.431167
1.0,176,520.509399
2.0,200,522.792249
2.0,203,525.164207
2.0,188,527.279824
1.0,173,529.314503
3.0,250,532.24305
5.0,372,536.761547
2.0,204,539.094747
0.0,125,540.480071
1.0,174,542.44283
7.0,326,546.269915
3.0,250,549.264932
1.0,172,551.234215
2.0,201,553.634962
3.0,271,556.829062
0.0,129,558.269895
2.0,204,560.667855
1.0,155,562.402927
2.0,224,565.076953
0.0,127,566.515244
0.0,129,567.961299
0.0,127,569.354745
0.0,127,570.74683
0.0,129,572.184936
3.0,273,575.415909
0.0,125,576.774963
2.0,225,579.349208
1.0,175,581.388894
0.0,127,582.847284
2.0,224,585.504682
0.0,123,586.915962
4.0,305,590.632541
2.0,224,593.384805
5.0,323,597.233257
0.0,127,598.646794
0.0,127,600.105068
2.0,204,602.486203
0.0,129,603.930272
0.0,127,605.412492
1.0,155,607.177011
6.0,361,611.481213
1.0,157,613.277837
0.0,129,614.816629
0.0,129,616.304996
0.0,129,617.734674
0.0,125,619.122639
0.0,127,620.553532
0.0,129,622.05271
3.0,228,624.744902
0.0,129,626.268262
0.0,129,627.776848
3.0,274,630.994235
2.0,220,633.555662
1.0,177,635.648557
1.0,172,637.736583
2.0,222,640.416919
1.0,175,642.450687
0.0,127,643.883897
1.0,157,645.660983
0.0,125,647.11868
0.0,129,648.518051
0.0,129,649.970837
2.0,186,652.181726
3.0,230,654.861384
1.0,155,656.652233
2.0,222,659.229754
2.0,203,661.52115
1.0,172,663.549239
0.0,127,665.004552
1.0,155,666.805509
3.0,270,670.032326
0.0,127,671.447395
0.0,129,672.903174
0.0,129,674.354594
2.0,202,676.683357
0.0,129,678.094371
1.0,155,679.913163
1.0,175,681.919233
0.0,127,683.351331
0.0,127,684.73335
0.0,129,686.186453
0.0,129,687.672506
0.0,129,689.134104
2.0,217,691.666297
1.0,173,693.656667
1.0,173,695.725701
2.0,220,698.326344
3.0,253,701.40229
4.0,318,705.208011
7.0,430,710.405088
0.0,127,711.805631
2.0,202,714.1576
3.0,270,717.335857
0.0,127,718.804138
0.0,125,720.232464
1.0,173,722.303783
0.0,127,723.711382
5.0,333,727.82255
0.0,129,729.304941
0.0,127,730.700319
0.0,127,732.133309
3.0,232,734.830351
1.0,173,736.848805
0.0,127,738.323593
1.0,157,740.149881
0.0,127,741.534531
0.0,125,742.955461
0.0,127,744.363657
0.0,129,745.823254
0.0,127,747.255671
1.0,155,749.036245
1.0,157,750.736978
5.0,350,754.904709
0.0,127,756.300442
3.0,250,759.251676
0.0,129,760.710488
0.0,127,762.12715
2.0,202,764.561485
4.0,301,768.082272
2.0,224,770.802915
5.0,350,774.946387
9.0,383,779.583201
4.0,282,782.912674
2.0,222,785.457218
0.0,125,786.809634
6.0,378,791.310731
0.0,127,792.762059
1.0,174,794.745807
0.0,129,796.22213
5.0,308,799.836531
0.0,129,801.240738
3.0,250,804.197598
0.0,129,805.616614
0.0,127,806.980048
0.0,127,808.312801
0.0,127,809.725945
1.0,155,811.558567
0.0,129,813.006462
0.0,129,814.413903
5.0,350,818.456227
0.0,127,819.865696
0.0,125,821.289419
0.0,127,822.620775
7.0,428,827.78125
0.0,127,829.224644
0.0,129,830.581982
1.0,175,832.597154
8.0,478,838.355948
0.0,129,839.799334
0.0,129,841.295321
0.0,127,842.662902
0.0,125,844.0142
6.0,398,848.834363
0.0,129,850.265507
0.0,127,851.632272
1.0,176,853.66771
2.0,202,855.994634
11.0,486,861.882045
5.0,350,865.981246
0.0,129,867.38158
2.0,202,869.662308
0.0,129,871.107559
2.0,198,873.492538
2.0,202,875.843178
6.0,379,880.362496
4.0,297,883.984692
2.0,198,886.233452
2.0,198,888.486743
0.0,125,889.85542
1.0,157,891.675596
1.0,173,893.715937
5.0,350,897.840102
0.0,125,899.205151
2.0,202,901.55061
0.0,127,902.985698
0.0,127,904.431736
0.0,129,905.889078
0.0,127,907.320227
0.0,129,908.806148
2.0,202,911.186507
0.0,125,912.514184
0.0,129,913.920096
0.0,129,915.37787
0.0,127,916.756545
0.0,127,918.15381
0.0,129,919.609189
1.0,171,921.530136
3.0,248,924.427513
0.0,127,925.842281
2.0,200,928.15763
0.0,127,929.570241
5.0,350,933.74731
0.0,125,935.180992
9.0,421,940.282106
2.0,198,942.566339
0.0,127,943.992645
0.0,127,945.383939
0.0,127,946.712404
0.0,129,948.1715
0.0,129,949.540542
5.0,372,953.949189
0.0,125,955.37528
1.0,157,957.220605
0.0,129,958.664018
5.0,350,962.78317
1.0,175,964.774257
7.0,432,969.992592
0.0,127,971.438437
0.0,129,972.896087
0.0,127,974.351781
2.0,200,976.718899
10.0,451,982.072893
2.0,200,984.332631
2.0,202,986.598313
2.0,202,988.844252
0.0,127,990.292385
0.0,125,991.685211
0.0,125,993.026624
3.0,246,995.865354
4.0,297,999.351855
2.0,202,1001.744893
0.0,127,1003.148918
0.0,127,1004.531519
0.0,129,1005.955544
0.0,129,1007.359611
0.0,129,1008.776691
3.0,248,1011.610752
0.0,127,1013.020622
0.0,127,1014.459872
2.0,202,1016.722054
1.0,155,1018.515806
1.0,175,1020.508277
0.0,129,1021.935332
0.0,125,1023.310884
2.0,217,1025.894917
0.0,127,1027.289817
0.0,127,1028.676047
3.0,251,1031.613139
0.0,129,1033.019303
0.0,129,1034.397494
2.0,198,1036.72148
5.0,352,1040.908701
1.0,176,1042.905114
0.0,125,1044.259818
5.0,372,1048.816595
5.0,326,1052.662729
2.0,200,1055.082617
2.0,202,1057.443668
5.0,350,1061.637299
0.0,127,1063.080873
0.0,127,1064.506678
5.0,372,1068.943828
0.0,125,1070.36939
0.0,125,1071.72755
3.0,246,1074.634776
2.0,202,1077.023843
8.0,478,1082.714313
6.0,399,1087.458324
1.0,157,1089.225904
0.0,127,1090.579545
4.0,277,1093.811578
0.0,129,1095.250663
4.0,319,1098.953972
5.0,350,1102.998305
3.0,271,1106.191269
0.0,127,1107.618017
2.0,202,1110.023136
5.0,350,1114.226828
2.0,202,1116.625787
9.0,404,1121.431074
2.0,200,1123.710126
0.0,129,1125.111887
4.0,298,1128.660486
0.0,127,1130.102217
2.0,202,1132.482151
0.0,129,1133.961509
2.0,200,1136.298645
0.0,125,1137.716029
3.0,248,1140.54627
0.0,129,1141.959431
0.0,127,1143.361497
0.0,127,1144.779584
0.0,129,1146.205233
1.0,173,1148.207112
0.0,129,1149.660621
0.0,129,1151.10094
0.0,129,1152.523322
2.0,200,1154.795261
0.0,125,1156.197802
0.0,127,1157.604156
8.0,350,1161.769532
3.0,248,1164.596067
0.0,127,1165.970396
5.0,350,1170.095664
2.0,200,1172.337108
0.0,129,1173.729678
2.0,198,1176.020136
0.0,125,1177.36334
9.0,380,1181.867461
0.0,129,1183.302454
6.0,377,1187.783334
2.0,202,1190.070075
0.0,127,1191.45872
0.0,129,1192.885445
2.0,202,1195.212747
2.0,202,1197.5237
0.0,129,1198.933191
2.0,200,1201.192301
4.0,297,1204.674472
0.0,129,1206.079377
2.0,202,1208.444647
0.0,125,1209.846282
1.0,157,1211.596023
2.0,189,1213.789699
9.0,404,1218.548429
5.0,350,1222.555617
0.0,129,1223.983069
7.0,428,1229.091782
0.0,127,1230.487132
3.0,248,1233.346538
2.0,202,1235.604901
5.0,328,1239.409403
0.0,125,1240.823235
4.0,297,1244.279363
1.0,177,1246.369545
0.0,123,1247.744691
5.0,346,1251.84869
2.0,200,1254.143724
9.0,404,1258.848947
0.0,129,1260.215491
0.0,127,1261.657428
2.0,202,1263.893094
4.0,273,1267.036564
0.0,125,1268.359087
0.0,127,1269.788026
2.0,202,1272.082093
0.0,125,1273.413425
0.0,127,1274.786508
0.0,127,1276.16464
2.0,200,1278.419444
0.0,127,1279.80591
2.0,202,1282.163297
2.0,202,1284.461349
5.0,350,1288.546623
10.0,431,1293.568926
8.0,375,1298.002012
0.0,127,1299.366626
2.0,202,1301.744014
0.0,127,1303.172859
1.0,176,1305.195473
2.0,202,1307.549423
5.0,328,1311.414343
0.0,127,1312.798234
9.0,404,1317.547884
2.0,200,1319.789735
1.0,158,1321.564286
2.0,200,1323.708193
4.0,299,1327.179374
0.0,127,1328.609052
0.0,125,1329.975469
0.0,129,1331.411516
0.0,127,1332.788477
10.0,451,1338.136335
2.0,202,1340.384732
1.0,173,1342.236367
1.0,153,1343.939552
0.0,129,1345.383112
0.0,127,1346.752205
2.0,202,1349.013618
2.0,202,1351.375859
2.0,202,1353.734646
3.0,265,1356.82207
5.0,350,1361.054087
1.0,157,1362.815586
2.0,202,1365.102684
10.0,433,1370.236437
2.0,202,1372.434424
4.0,297,1375.862695
2.0,202,1378.17444
0.0,129,1379.598713
4.0,297,1383.030921
10.0,434,1387.966501
0.0,127,1389.346787
2.0,224,1391.89729
0.0,125,1393.24992
0.0,127,1394.686259
0.0,129,1396.043443
1.0,177,1398.019765
2.0,226,1400.641216
6.0,399,1405.391057
2.0,204,1407.756747
2.0,183,1409.791935
0.0,127,1411.129515
1.0,155,1412.878893
6.0,400,1417.555005
0.0,125,1418.956676
0.0,127,1420.328015
1.0,153,1422.123521
0.0,127,1423.533267
10.0,433,1428.645904
0.0,129,1430.047164
4.0,293,1433.461046
1.0,155,1435.175929
0.0,127,1436.530964
0.0,129,1437.94768
0.0,127,1439.303227
4.0,299,1442.735957
1.0,155,1444.49715
7.0,452,1449.74523
1.0,177,1451.789228
2.0,202,1454.086125
0.0,129,1455.471281
2.0,202,1457.783603
1.0,155,1459.489586
0.0,127,1460.911147
0.0,125,1462.284591
0.0,129,1463.685459
2.0,202,1465.99418
0.0,127,1467.381165
10.0,451,1472.775577
1.0,155,1474.570258
0.0,129,1475.997003
0.0,127,1477.295072
3.0,250,1480.203183
0.0,127,1481.634891
11.0,480,1487.194918
5.0,350,1491.28835
0.0,125,1492.646888
0.0,125,1493.977559
3.0,228,1496.506395
2.0,202,1498.765611
2.0,202,1501.041569
1.0,157,1502.799206
0.0,129,1504.192934
0.0,127,1505.606445
0.0,129,1506.968623
0.0,123,1508.268122
0.0,129,1509.6458
3.0,252,1512.60113
0.0,129,1514.087909
0.0,125,1515.417567
1.0,171,1517.413156
4.0,296,1520.898208
2.0,203,1523.242051
1.0,153,1524.984883
0.0,129,1526.341274
2.0,198,1528.604055
0.0,129,1530.066255
0.0,127,1531.501896
1.0,152,1533.180864
9.0,380,1537.655597
