#{"t_start": 1523290700.9963224, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,201,334.57957
1.0,155,336.362843
6.0,359,340.810591
3.0,232,343.587662
2.0,204,346.073336
4.0,268,349.261407
3.0,232,352.040693
0.0,129,353.522077
2.0,202,355.963983
1.0,157,357.737394
2.0,182,359.871327
1.0,178,361.991427
1.0,175,363.983804
4.0,282,367.406323
0.0,127,368.892201
0.0,129,370.37537
0.0,127,371.823791
2.0,200,374.147743
0.0,129,375.559206
0.0,129,377.015097
0.0,125,378.396822
2.0,223,381.048863
1.0,175,383.039389
1.0,175,385.095363
2.0,185,387.276886
1.0,171,389.300045
2.0,225,391.951507
1.0,173,393.976057
1.0,176,396.038536
1.0,173,398.032396
4.0,316,401.852872
0.0,127,403.303971
3.0,232,406.047246
1.0,173,408.013894
1.0,173,409.967908
0.0,127,411.409556
0.0,129,412.85427
0.0,127,414.287943
2.0,204,416.679196
0.0,129,418.089893
1.0,153,419.829436
1.0,153,421.608593
2.0,185,423.779059
2.0,187,426.005713
0.0,129,427.430449
0.0,125,428.850078
3.0,231,431.665616
1.0,155,433.4879
0.0,127,434.900706
0.0,125,436.290118
4.0,292,439.808286
0.0,129,441.266602
2.0,202,443.622607
0.0,127,445.02714
1.0,173,447.086018
0.0,125,448.523691
1.0,176,450.601688
3.0,271,453.863542
2.0,185,456.01756
0.0,127,457.431999
1.0,153,459.190884
0.0,127,460.63125
3.0,250,463.622323
0.0,129,465.133268
0.0,129,466.507383
1.0,157,468.381315
1.0,156,470.177939
1.0,173,472.184955
2.0,198,474.429146
2.0,224,477.08337
3.0,229,479.717046
1.0,176,481.822713
1.0,175,483.907258
0.0,129,485.308834
1.0,173,487.267159
0.0,129,488.704296
0.0,123,490.120812
0.0,129,491.571208
2.0,200,493.937652
4.0,297,497.58268
2.0,198,499.957625
1.0,175,501.940773
1.0,155,503.747559
2.0,202,506.154846
0.0,129,507.604593
5.0,331,511.588678
1.0,155,513.424361
0.0,129,514.885374
3.0,248,517.787228
0.0,129,519.207039
2.0,204,521.615567
2.0,224,524.204787
2.0,200,526.496175
2.0,206,528.906792
1.0,177,530.959275
0.0,125,532.336102
0.0,129,533.793866
2.0,200,536.111039
0.0,127,537.549767
5.0,349,541.674031
3.0,250,544.543794
0.0,127,545.954608
0.0,125,547.372408
0.0,127,548.778004
2.0,222,551.3976
0.0,125,552.813367
0.0,129,554.253502
0.0,129,555.687956
0.0,127,557.097755
1.0,155,558.859599
0.0,127,560.25314
4.0,319,564.114946
0.0,129,565.578799
0.0,127,567.030258
3.0,251,569.948959
2.0,226,572.599739
1.0,157,574.415342
5.0,325,578.204069
0.0,127,579.583563
2.0,204,582.051457
