#{"t_start": 1523290700.574289, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,334.124193
0.0,127,335.546715
0.0,129,336.983791
0.0,129,338.497973
4.0,266,341.718854
11.0,482,347.675591
0.0,125,349.093275
1.0,152,350.843981
1.0,173,352.864008
1.0,177,354.973248
0.0,127,356.467849
2.0,181,358.52296
1.0,154,360.321995
1.0,173,362.370667
1.0,171,364.29588
0.0,127,365.769544
0.0,125,367.172588
2.0,220,369.84478
1.0,153,371.658825
0.0,129,373.103896
0.0,127,374.501172
0.0,125,375.871267
0.0,127,377.287163
2.0,224,379.950886
1.0,157,381.733111
1.0,173,383.737544
2.0,201,386.125442
2.0,221,388.753413
2.0,202,391.132812
0.0,129,392.615079
2.0,222,395.252063
3.0,250,398.196222
1.0,176,400.258363
2.0,202,402.635675
1.0,155,404.428741
0.0,125,405.838308
3.0,266,408.943774
0.0,129,410.366776
1.0,173,412.380458
0.0,125,413.76187
3.0,270,417.005814
1.0,173,419.042474
1.0,155,420.759101
2.0,202,423.15714
2.0,184,425.333887
3.0,230,428.049087
1.0,155,429.860491
0.0,125,431.319173
0.0,127,432.795917
2.0,204,435.181808
0.0,125,436.554581
0.0,129,438.035969
0.0,123,439.456386
1.0,155,441.208587
0.0,127,442.646306
1.0,155,444.375351
0.0,129,445.840242
0.0,125,447.274865
0.0,127,448.737715
0.0,125,450.156205
0.0,129,451.610034
1.0,155,453.408418
0.0,129,454.888046
2.0,200,457.191229
1.0,157,459.045427
3.0,230,461.738916
1.0,171,463.714312
0.0,129,465.21375
3.0,250,468.214202
2.0,222,470.863822
2.0,224,473.500493
3.0,270,476.664726
2.0,224,479.254966
2.0,199,481.583941
2.0,201,484.026894
0.0,129,485.447154
2.0,181,487.480378
4.0,318,491.360432
3.0,255,494.427812
0.0,129,495.92787
1.0,173,497.938728
5.0,350,502.186725
2.0,208,504.667999
0.0,127,506.109664
6.0,362,510.522353
1.0,157,512.335037
1.0,157,514.160101
1.0,171,516.158218
0.0,129,517.553649
0.0,127,518.963589
0.0,129,520.446546
2.0,223,523.015028
2.0,222,525.607682
0.0,129,527.036976
1.0,155,528.786796
0.0,127,530.210979
0.0,127,531.621028
2.0,198,533.905444
2.0,201,536.288575
1.0,173,538.270528
2.0,218,540.791445
4.0,297,544.218086
0.0,129,545.637977
0.0,127,547.096986
8.0,373,551.5691
0.0,127,553.041099
0.0,125,554.45957
0.0,127,555.852961
2.0,225,558.505519
0.0,129,559.905637
2.0,222,562.53705
2.0,222,565.148252
0.0,125,566.585274
2.0,220,569.166909
0.0,127,570.560617
1.0,173,572.53451
0.0,125,573.94597
0.0,127,575.355838
0.0,127,576.748132
0.0,127,578.111262
1.0,178,580.132457
4.0,301,583.75078
2.0,205,586.184547
0.0,127,587.651251
0.0,129,589.121634
0.0,129,590.557881
1.0,157,592.488563
2.0,224,595.113068
5.0,321,598.973842
1.0,173,600.998226
4.0,301,604.611592
1.0,173,606.645461
0.0,127,608.060579
0.0,129,609.552406
1.0,173,611.46681
2.0,204,613.848039
1.0,171,615.914778
4.0,302,619.54462
0.0,129,621.00004
0.0,127,622.462687
4.0,260,625.557005
0.0,129,627.095974
1.0,157,628.914525
2.0,224,631.554778
0.0,129,633.011
0.0,125,634.354748
1.0,171,636.393248
0.0,127,637.8831
0.0,129,639.390018
2.0,202,641.777025
0.0,129,643.231792
1.0,173,645.250274
