#{"t_start": 1514947592.4661043, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,202,323.976718
0.0,129,325.498428
0.0,127,327.046719
0.0,127,328.536828
0.0,125,330.01456
5.0,309,333.952124
1.0,152,335.819529
1.0,173,337.888791
2.0,187,340.208873
2.0,187,342.492101
2.0,225,345.339522
1.0,175,347.507505
0.0,125,348.983108
1.0,173,351.105221
1.0,153,352.966781
1.0,171,355.037784
3.0,272,358.48453
3.0,276,362.038003
2.0,224,364.793976
2.0,200,367.241357
0.0,129,368.701377
1.0,157,370.574491
0.0,127,372.064348
0.0,129,373.613674
3.0,234,376.526001
1.0,178,378.696546
0.0,129,380.270025
1.0,175,382.435605
0.0,127,383.981589
3.0,250,387.126016
3.0,251,390.265995
3.0,228,393.037283
0.0,127,394.420866
5.0,350,398.778498
0.0,127,400.251352
5.0,332,404.435442
5.0,347,408.822581
1.0,157,410.758482
0.0,129,412.236941
4.0,277,415.69177
0.0,129,417.222567
2.0,223,419.985023
2.0,223,422.662943
0.0,129,424.181213
0.0,127,425.645645
0.0,127,427.085012
0.0,127,428.562678
1.0,159,430.441498
4.0,299,434.107961
0.0,129,435.669493
4.0,301,439.413151
0.0,127,440.893692
1.0,174,442.949389
4.0,280,446.478413
0.0,123,448.00379
4.0,276,451.473783
2.0,222,454.242739
0.0,129,455.737908
3.0,252,458.917001
0.0,125,460.348024
6.0,380,465.097082
2.0,201,467.549908
0.0,129,469.024791
0.0,127,470.494344
0.0,127,472.020776
0.0,129,473.549928
4.0,318,477.528629
0.0,129,479.033743
0.0,129,480.557142
0.0,125,482.031156
0.0,129,483.563021
1.0,173,485.725727
0.0,129,487.201699
0.0,125,488.697251
0.0,125,490.199158
1.0,173,492.295771
0.0,129,493.829454
0.0,123,495.246953
1.0,173,497.381424
0.0,127,498.899029
1.0,176,501.031991
0.0,129,502.564107
1.0,174,504.729115
4.0,297,508.444908
0.0,129,510.000942
5.0,330,514.129489
4.0,300,517.877665
0.0,129,519.412464
2.0,222,522.12227
0.0,127,523.607171
2.0,202,526.072048
2.0,190,528.293535
2.0,206,530.826548
0.0,127,532.284838
0.0,129,533.805221
2.0,222,536.519161
8.0,353,540.93078
0.0,125,542.404142
0.0,129,543.960943
1.0,173,546.051897
6.0,403,551.17781
0.0,127,552.707583
1.0,158,554.635939
2.0,207,557.188007
1.0,175,559.307586
2.0,184,561.595157
1.0,172,563.695904
0.0,127,565.2389
1.0,155,567.095961
1.0,176,569.336319
0.0,125,570.82763
2.0,183,573.100672
0.0,129,574.669901
2.0,200,577.110377
5.0,345,581.412126
0.0,129,582.929377
0.0,129,584.404503
2.0,200,586.831601
0.0,129,588.335361
9.0,404,593.273894
1.0,173,595.316859
0.0,127,596.790752
4.0,299,600.495798
1.0,155,602.341556
3.0,252,605.543714
2.0,199,608.017744
3.0,230,610.814553
0.0,129,612.409551
0.0,125,613.861817
0.0,127,615.367986
0.0,129,616.929956
1.0,155,618.843917
0.0,129,620.347746
