#{"t_start": 1514947592.8378193, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,322.587988
0.0,129,324.134698
1.0,155,326.020562
0.0,127,327.54975
1.0,155,329.364833
1.0,155,331.299509
0.0,129,332.769113
2.0,201,335.310925
3.0,216,337.993004
1.0,152,339.812066
3.0,232,342.727502
1.0,157,344.659568
1.0,157,346.594879
1.0,155,348.436216
0.0,129,349.966704
0.0,127,351.485503
1.0,173,353.592649
0.0,125,355.075958
2.0,205,357.615054
0.0,125,359.112433
3.0,267,362.503682
2.0,223,365.272656
0.0,127,366.757951
9.0,385,371.578175
1.0,175,373.739477
0.0,129,375.259237
1.0,173,377.38049
1.0,175,379.539053
1.0,174,381.699689
0.0,129,383.275245
5.0,352,387.746241
3.0,252,390.882219
0.0,127,392.359592
8.0,375,396.997552
2.0,200,399.401158
0.0,127,400.840678
0.0,125,402.268025
0.0,127,403.813215
2.0,200,406.252452
3.0,229,409.076562
2.0,202,411.559613
6.0,355,416.096683
5.0,335,420.308071
2.0,202,422.749668
2.0,202,425.168481
0.0,125,426.596843
1.0,173,428.66777
4.0,299,432.317432
0.0,129,433.835948
0.0,127,435.365221
1.0,177,437.480143
0.0,129,438.983036
3.0,250,442.078482
1.0,155,443.934091
2.0,206,446.531262
2.0,200,449.009486
2.0,181,451.221592
0.0,125,452.705837
3.0,270,456.064357
0.0,129,457.589679
0.0,129,459.121428
0.0,125,460.550494
2.0,202,463.001903
4.0,302,466.738703
0.0,125,468.156335
1.0,155,470.002519
4.0,299,473.819783
1.0,173,475.850427
0.0,127,477.353002
0.0,129,478.868884
4.0,318,482.898602
3.0,230,485.827055
0.0,129,487.322189
2.0,222,490.113204
1.0,173,492.230415
2.0,220,494.930526
0.0,129,496.470878
2.0,204,499.028498
0.0,129,500.506794
0.0,129,502.048226
0.0,129,503.604897
2.0,199,506.050725
0.0,129,507.573957
1.0,157,509.481178
5.0,331,513.642608
2.0,202,516.064555
1.0,155,517.95151
8.0,355,522.439914
3.0,272,525.82771
2.0,202,528.214038
3.0,249,531.27425
0.0,129,532.783041
2.0,205,535.262846
0.0,129,536.775912
0.0,125,538.218868
0.0,129,539.72789
0.0,127,541.217707
6.0,354,545.744951
2.0,202,548.210697
1.0,173,550.306035
0.0,127,551.837267
0.0,127,553.33141
8.0,373,558.121686
0.0,127,559.646469
0.0,127,561.103292
1.0,157,563.017566
1.0,155,564.940953
2.0,224,567.724118
0.0,129,569.328107
1.0,155,571.215147
1.0,177,573.408576
0.0,129,574.964433
0.0,129,576.492026
6.0,382,581.25776
3.0,250,584.374762
2.0,200,586.785608
3.0,267,590.04866
0.0,129,591.470564
9.0,382,596.171077
2.0,202,598.615212
0.0,127,600.06552
0.0,125,601.542995
3.0,248,604.687794
0.0,129,606.241057
0.0,129,607.774987
