#{"t_start": 1514947592.7556405, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,155,323.067909
2.0,188,325.355028
0.0,125,326.888374
3.0,216,329.551415
2.0,185,331.828865
0.0,127,333.365809
0.0,129,334.907133
5.0,316,338.908422
2.0,208,341.491676
2.0,201,344.012405
0.0,127,345.530757
3.0,249,348.644773
2.0,205,351.192551
1.0,171,353.26163
0.0,125,354.768713
0.0,127,356.242596
2.0,204,358.791461
0.0,129,360.362661
2.0,206,362.923863
0.0,127,364.408644
5.0,372,369.057822
0.0,127,370.570232
1.0,174,372.731526
2.0,222,375.454317
0.0,127,376.945978
1.0,153,378.830358
5.0,348,383.324256
1.0,178,385.519814
4.0,301,389.289077
0.0,127,390.788138
8.0,376,395.428168
0.0,127,396.902555
0.0,125,398.335804
2.0,202,400.758208
0.0,125,402.17723
0.0,127,403.730726
0.0,127,405.226596
0.0,127,406.746698
9.0,398,411.793939
0.0,127,413.260684
5.0,352,417.728511
3.0,248,420.804642
3.0,253,423.922444
5.0,352,428.275323
2.0,220,430.941121
3.0,269,434.237072
5.0,328,438.379314
3.0,270,441.729032
0.0,129,443.246665
0.0,129,444.742215
3.0,228,447.638688
1.0,170,449.710042
0.0,127,451.22331
0.0,129,452.750219
4.0,284,456.319092
0.0,129,457.832268
0.0,129,459.356097
2.0,203,461.7973
1.0,153,463.601772
5.0,350,467.947671
3.0,266,471.305314
2.0,202,473.803151
3.0,252,476.867704
2.0,203,479.394685
0.0,125,480.846022
5.0,328,485.03403
2.0,200,487.530892
0.0,127,489.010597
4.0,266,492.395821
9.0,405,497.58391
0.0,129,499.140697
2.0,204,501.612798
0.0,129,503.191885
1.0,176,505.334267
1.0,157,507.232445
0.0,127,508.69865
0.0,127,510.207651
1.0,173,512.314902
2.0,198,514.698942
2.0,220,517.410489
2.0,200,519.856401
2.0,223,522.602788
8.0,374,527.272985
2.0,202,529.722334
1.0,155,531.531006
0.0,125,533.014568
0.0,127,534.49263
1.0,173,536.558293
2.0,223,539.284798
1.0,155,541.099711
0.0,127,542.639898
2.0,223,545.393579
0.0,129,546.938777
3.0,231,549.771328
1.0,175,551.959063
1.0,155,553.798575
0.0,129,555.32022
0.0,127,556.818949
2.0,184,559.093523
3.0,250,562.263994
0.0,129,563.785401
1.0,173,565.937871
0.0,129,567.485131
0.0,127,569.010273
1.0,176,571.197199
0.0,125,572.710469
0.0,129,574.234535
7.0,322,578.287257
3.0,248,581.341092
0.0,127,582.847721
0.0,129,584.330701
8.0,353,588.712625
0.0,127,590.200341
7.0,449,595.715397
2.0,202,598.147527
0.0,129,599.618042
0.0,129,601.152346
1.0,153,603.031814
4.0,282,606.598665
0.0,127,608.095226
1.0,173,610.131601
1.0,155,612.066514
0.0,129,613.595478
0.0,129,615.138193
1.0,173,617.263275
4.0,297,621.056406
5.0,330,625.125327
0.0,127,626.632979
2.0,226,629.408701
0.0,125,630.924955
0.0,127,632.445204
1.0,153,634.289562
0.0,129,635.791282
4.0,300,639.658494
1.0,157,641.551732
3.0,235,644.550879
0.0,129,646.090608
3.0,250,649.181417
0.0,129,650.683529
0.0,129,652.247256
0.0,129,653.756073
3.0,252,656.774487
1.0,174,658.847829
0.0,129,660.379452
3.0,250,663.472048
2.0,184,665.761828
2.0,200,668.182445
4.0,323,672.170297
2.0,202,674.635296
1.0,176,676.774343
1.0,171,678.87126
0.0,129,680.383244
0.0,129,681.928384
1.0,157,683.809413
5.0,347,688.134087
5.0,339,692.365054
1.0,155,694.18388
2.0,202,696.633017
8.0,333,700.790837
4.0,301,704.592235
5.0,349,709.023293
5.0,350,713.451468
2.0,208,716.07713
2.0,226,718.824743
1.0,158,720.68625
0.0,127,722.176689
8.0,375,726.93004
5.0,331,731.109988
0.0,125,732.593795
2.0,186,734.830169
0.0,129,736.395434
1.0,173,738.475181
0.0,129,740.048756
0.0,127,741.526763
1.0,176,743.630424
0.0,129,745.14658
3.0,270,748.481452
0.0,127,749.995628
3.0,266,753.315943
4.0,280,756.788628
5.0,347,761.097354
4.0,282,764.496301
4.0,304,768.254004
2.0,200,770.710855
6.0,383,775.621788
0.0,129,777.093661
0.0,129,778.592635
0.0,127,780.082983
0.0,127,781.552705
1.0,176,783.609599
0.0,125,785.073713
0.0,129,786.570281
0.0,129,788.087342
0.0,129,789.620691
1.0,178,791.766295
1.0,155,793.563288
10.0,433,798.973924
5.0,372,803.641117
0.0,129,805.106378
0.0,129,806.605481
0.0,129,808.086471
1.0,159,809.981016
3.0,270,813.368545
0.0,129,814.893297
0.0,129,816.403891
0.0,129,817.885582
0.0,127,819.389004
0.0,129,820.867576
3.0,246,823.846787
0.0,127,825.278111
0.0,127,826.747198
3.0,248,829.767398
0.0,125,831.225371
0.0,127,832.649483
1.0,152,834.430574
4.0,319,838.401233
4.0,299,842.041163
2.0,202,844.502407
3.0,246,847.523414
0.0,127,849.0251
7.0,430,854.503592
4.0,299,858.185921
0.0,127,859.659502
0.0,129,861.133363
1.0,173,863.19799
4.0,299,866.85016
0.0,127,868.360232
3.0,226,871.169557
0.0,127,872.631037
3.0,250,875.723984
0.0,123,877.136831
2.0,224,879.876088
1.0,176,881.984769
7.0,322,885.992663
0.0,127,887.474133
2.0,202,889.957074
4.0,297,893.683068
0.0,125,895.117141
0.0,127,896.608072
0.0,125,898.091822
0.0,129,899.63819
0.0,127,901.113328
0.0,127,902.548654
1.0,153,904.338684
0.0,127,905.844436
3.0,248,908.919082
0.0,129,910.403184
5.0,350,914.724121
0.0,127,916.181819
2.0,202,918.639059
5.0,348,923.062225
5.0,350,927.447484
8.0,375,932.068387
5.0,350,936.415449
2.0,202,938.870953
2.0,202,941.356366
0.0,125,942.804977
0.0,127,944.270824
0.0,127,945.761982
1.0,173,947.85249
9.0,404,952.893384
0.0,127,954.374765
0.0,125,955.821068
0.0,129,957.336682
2.0,202,959.765079
4.0,297,963.429144
10.0,431,968.805435
3.0,248,971.83369
0.0,125,973.292864
10.0,433,978.761319
0.0,129,980.285663
0.0,127,981.770427
4.0,299,985.416637
0.0,129,986.885797
0.0,129,988.39229
0.0,129,989.785344
2.0,202,992.232377
3.0,246,995.292391
2.0,202,997.772487
2.0,202,1000.197846
2.0,202,1002.644713
3.0,248,1005.650383
0.0,125,1007.08755
0.0,129,1008.658481
2.0,225,1011.420019
0.0,129,1012.946121
0.0,127,1014.434423
0.0,129,1015.896704
2.0,202,1018.351673
5.0,347,1022.656631
0.0,129,1024.190994
0.0,129,1025.674772
0.0,129,1027.144542
10.0,412,1032.181216
5.0,350,1036.479869
2.0,202,1038.972194
0.0,129,1040.480046
0.0,127,1041.984957
0.0,129,1043.438385
6.0,396,1048.4128
2.0,202,1050.799293
5.0,350,1055.208552
4.0,297,1058.849517
0.0,127,1060.312395
0.0,129,1061.833186
0.0,125,1063.324524
2.0,202,1065.794132
5.0,352,1070.20879
0.0,125,1071.676904
2.0,200,1074.133772
0.0,127,1075.58949
1.0,173,1077.662319
5.0,350,1082.041785
0.0,127,1083.489981
1.0,173,1085.550156
0.0,125,1087.057826
0.0,125,1088.549459
4.0,297,1092.249615
0.0,127,1093.738804
0.0,129,1095.270854
0.0,125,1096.761212
0.0,127,1098.224158
2.0,202,1100.675071
2.0,202,1103.165996
0.0,129,1104.634082
4.0,297,1108.268854
1.0,171,1110.345095
0.0,127,1111.821996
3.0,248,1114.807688
0.0,129,1116.280634
2.0,198,1118.66005
0.0,127,1120.147039
0.0,127,1121.602084
2.0,202,1124.018138
4.0,299,1127.716205
0.0,129,1129.201144
0.0,125,1130.704642
0.0,129,1132.133643
5.0,350,1136.445291
0.0,125,1137.936179
2.0,202,1140.415773
0.0,125,1141.892223
0.0,127,1143.406681
3.0,250,1146.428918
5.0,350,1150.718051
4.0,297,1154.401684
3.0,246,1157.454801
2.0,202,1159.974267
0.0,127,1161.403458
0.0,129,1162.921428
5.0,350,1167.291626
2.0,202,1169.710839
4.0,297,1173.384379
1.0,177,1175.521173
4.0,299,1179.168967
2.0,198,1181.640964
5.0,350,1185.883112
0.0,129,1187.317233
0.0,125,1188.749656
1.0,175,1190.827204
11.0,481,1196.778966
0.0,129,1198.271641
3.0,248,1201.312773
4.0,282,1204.768139
9.0,404,1209.844893
0.0,129,1211.38196
0.0,125,1212.778233
2.0,200,1215.221402
9.0,403,1220.347122
5.0,350,1224.603323
1.0,174,1226.640705
2.0,202,1229.038095
0.0,127,1230.531746
0.0,127,1232.01582
3.0,248,1235.007348
2.0,186,1237.250088
0.0,127,1238.694544
0.0,125,1240.094545
1.0,153,1241.913796
2.0,188,1244.249863
0.0,127,1245.755093
2.0,202,1248.227494
2.0,200,1250.565872
0.0,127,1252.061024
0.0,129,1253.609584
9.0,529,1260.184195
0.0,129,1261.624506
0.0,129,1263.090791
0.0,127,1264.593294
0.0,129,1266.091301
4.0,297,1269.770627
4.0,297,1273.376285
1.0,157,1275.27155
6.0,397,1280.222503
9.0,404,1285.256625
1.0,173,1287.348948
9.0,382,1292.076861
1.0,175,1294.181374
0.0,129,1295.667846
0.0,129,1297.140581
0.0,129,1298.624239
4.0,297,1302.312735
4.0,299,1305.980715
0.0,129,1307.494101
0.0,123,1308.867995
0.0,127,1310.308498
1.0,175,1312.401338
2.0,200,1314.850274
0.0,129,1316.31595
0.0,127,1317.822857
0.0,127,1319.275984
0.0,129,1320.753033
0.0,127,1322.203321
6.0,378,1326.796213
9.0,404,1331.83558
0.0,125,1333.288726
5.0,350,1337.581729
0.0,127,1339.061622
0.0,127,1340.591492
0.0,127,1342.017381
2.0,198,1344.412776
0.0,127,1345.820835
2.0,202,1348.253239
0.0,125,1349.747017
2.0,202,1352.19104
4.0,297,1355.962793
3.0,244,1358.926588
0.0,129,1360.413351
3.0,248,1363.42236
5.0,331,1367.400951
4.0,277,1370.792006
0.0,127,1372.328457
2.0,198,1374.71367
4.0,297,1378.398264
5.0,350,1382.733749
1.0,175,1384.84943
0.0,127,1386.331701
4.0,263,1389.495538
2.0,202,1391.912671
2.0,202,1394.328364
9.0,404,1399.432667
0.0,127,1400.905415
4.0,297,1404.563481
9.0,404,1409.556911
1.0,178,1411.73776
2.0,201,1414.215181
4.0,299,1417.819174
4.0,297,1421.433599
1.0,157,1423.328895
0.0,129,1424.850202
12.0,427,1430.182642
7.0,428,1435.59654
2.0,198,1437.936031
3.0,272,1441.210407
5.0,350,1445.625852
4.0,257,1448.731333
0.0,127,1450.190453
1.0,176,1452.289128
0.0,129,1453.83012
1.0,175,1455.948409
0.0,129,1457.408541
0.0,125,1458.789285
0.0,123,1460.255612
1.0,177,1462.330682
7.0,428,1467.707091
1.0,155,1469.512668
2.0,202,1471.964809
0.0,127,1473.475223
0.0,129,1475.04711
0.0,125,1476.492208
10.0,434,1481.870976
0.0,127,1483.368989
5.0,350,1487.777767
6.0,401,1492.715195
2.0,200,1495.167871
10.0,431,1500.576579
1.0,175,1502.75579
5.0,352,1507.07964
10.0,434,1512.37531
1.0,155,1514.223307
3.0,237,1517.069196
0.0,129,1518.552135
1.0,155,1520.325845
2.0,198,1522.766338
3.0,249,1525.82113
5.0,350,1530.086142
6.0,396,1534.962511
0.0,129,1536.411624
2.0,202,1538.831542
0.0,127,1540.277074
2.0,201,1542.654277
0.0,127,1544.14675
2.0,202,1546.552878
2.0,198,1548.89263
1.0,155,1550.729094
1.0,157,1552.577786
9.0,382,1557.315596
1.0,157,1559.094186
5.0,350,1563.469799
0.0,125,1564.941831
3.0,230,1567.658178
3.0,248,1570.689999
5.0,346,1574.964771
1.0,155,1576.770885
0.0,127,1578.224742
4.0,260,1581.44557
9.0,404,1586.440377
4.0,301,1590.122648
4.0,299,1593.746503
8.0,372,1598.353684
2.0,222,1601.038157
9.0,423,1606.273871
4.0,277,1609.613449
2.0,202,1612.061876
2.0,204,1614.513984
2.0,200,1616.952539
0.0,125,1618.369611
0.0,127,1619.870166
2.0,186,1622.120759
1.0,175,1624.196656
3.0,246,1627.18429
2.0,218,1629.780895
0.0,129,1631.255215
0.0,127,1632.738421
0.0,123,1634.131167
3.0,273,1637.412097
0.0,125,1638.807108
0.0,127,1640.251499
0.0,129,1641.759965
3.0,236,1644.64097
0.0,125,1646.09136
5.0,324,1650.083364
4.0,297,1653.734185
5.0,347,1658.002232
0.0,129,1659.49529
1.0,157,1661.310719
12.0,549,1668.137306
4.0,299,1671.784346
2.0,202,1674.151621
0.0,129,1675.631532
1.0,155,1677.489601
1.0,157,1679.350832
2.0,201,1681.762457
0.0,129,1683.257831
0.0,129,1684.762172
1.0,175,1686.856336
6.0,360,1691.226085
6.0,356,1695.604814
2.0,224,1698.306977
4.0,281,1701.73398
6.0,395,1706.570845
3.0,250,1709.528589
0.0,127,1710.946904
1.0,155,1712.712123
3.0,252,1715.739706
0.0,129,1717.232404
0.0,127,1718.683702
0.0,127,1720.138607
1.0,177,1722.25286
3.0,236,1725.05744
0.0,129,1726.531893
8.0,372,1731.052725
5.0,350,1735.322622
0.0,127,1736.777656
2.0,201,1739.16181
1.0,153,1740.984969
0.0,127,1742.400176
0.0,129,1743.929092
3.0,270,1747.175529
1.0,154,1748.930206
8.0,370,1753.381466
5.0,298,1757.103208
3.0,214,1759.612808
3.0,230,1762.381132
0.0,127,1763.827307
5.0,310,1767.611902
4.0,268,1770.952128
1.0,153,1772.742767
8.0,375,1777.255562
0.0,127,1778.716857
1.0,155,1780.579782
4.0,251,1783.634193
6.0,355,1787.941092
5.0,295,1791.467583
4.0,301,1795.093631
3.0,218,1797.667238
2.0,222,1800.257028
6.0,396,1805.084634
0.0,127,1806.503575
3.0,230,1809.219671
2.0,225,1811.888177
6.0,363,1816.289552
0.0,129,1817.71011
1.0,157,1819.561883
1.0,155,1821.375094
0.0,127,1822.834131
5.0,350,1827.125166
0.0,127,1828.560728
2.0,186,1830.657858
1.0,159,1832.538838
2.0,222,1835.115619
2.0,205,1837.53716
2.0,206,1840.010832
4.0,247,1842.998239
1.0,157,1844.816894
2.0,187,1847.069147
5.0,350,1851.296253
4.0,259,1854.329551
3.0,230,1857.120681
1.0,157,1858.915008
9.0,360,1863.303132
0.0,129,1864.787681
3.0,232,1867.552395
10.0,522,1874.052366
5.0,291,1877.549672
0.0,129,1879.052852
1.0,176,1881.057968
3.0,246,1884.018131
5.0,350,1888.415472
1.0,178,1890.502938
2.0,201,1892.931922
3.0,234,1895.724528
5.0,347,1899.915069
5.0,350,1904.221569
3.0,230,1906.928096
1.0,155,1908.700553
4.0,297,1912.246155
0.0,127,1913.744405
10.0,434,1919.063885
0.0,127,1920.561827
6.0,377,1925.068944
12.0,531,1931.652884
1.0,157,1933.494462
3.0,230,1936.198455
2.0,203,1938.563042
1.0,153,1940.34774
5.0,297,1943.945269
16.0,574,1951.148508
4.0,297,1954.740058
1.0,157,1956.542176
5.0,316,1960.349779
1.0,155,1962.114451
1.0,177,1964.115022
1.0,155,1965.881602
1.0,155,1967.69257
6.0,396,1972.508288
1.0,157,1974.305361
3.0,226,1976.99308
1.0,155,1978.77801
9.0,404,1983.679743
2.0,202,1986.06416
3.0,229,1988.736626
0.0,129,1990.22088
2.0,203,1992.588362
1.0,155,1994.394021
5.0,350,1998.661112
9.0,404,2003.583348
6.0,360,2007.811859
9.0,404,2012.729549
1.0,155,2014.52949
2.0,203,2016.953436
1.0,154,2018.750104
6.0,394,2023.533018
1.0,155,2025.363891
4.0,297,2028.938309
1.0,176,2031.038801
5.0,309,2034.658141
3.0,218,2037.211597
8.0,295,2040.706234
0.0,129,2042.176861
2.0,204,2044.581963
2.0,222,2047.219254
5.0,315,2050.948613
0.0,127,2052.345991
1.0,178,2054.471636
5.0,372,2059.045202
3.0,251,2062.043167
7.0,248,2064.996906
0.0,129,2066.460997
3.0,213,2068.972064
4.0,266,2072.159453
1.0,157,2073.977561
2.0,186,2076.11716
5.0,291,2079.618387
4.0,300,2083.161413
4.0,281,2086.447944
2.0,223,2089.143039
1.0,157,2090.92976
2.0,202,2093.342217
6.0,332,2097.337085
5.0,331,2101.329909
11.0,501,2107.361714
6.0,345,2111.509057
1.0,157,2113.266643
4.0,286,2116.700826
5.0,297,2120.292355
12.0,315,2124.068824
3.0,216,2126.508271
16.0,662,2134.534757
9.0,403,2139.38551
2.0,183,2141.514551
1.0,155,2143.296875
5.0,350,2147.412374
8.0,478,2153.205455
4.0,265,2156.324186
7.0,248,2159.239628
2.0,204,2161.638656
2.0,201,2164.019101
3.0,248,2166.999312
11.0,501,2173.092996
5.0,295,2176.563246
6.0,331,2180.450332
1.0,155,2182.183822
5.0,372,2186.657969
2.0,204,2188.986241
3.0,257,2192.045161
5.0,307,2195.690884
5.0,350,2199.827595
4.0,250,2202.772349
2.0,185,2204.92762
10.0,452,2210.335848
4.0,301,2213.929254
7.0,394,2218.660618
6.0,353,2222.791221
3.0,251,2225.748039
5.0,329,2229.590842
1.0,153,2231.329057
6.0,377,2235.810535
5.0,307,2239.413522
2.0,183,2241.552368
4.0,263,2244.608665
6.0,362,2248.941376
11.0,484,2254.702121
5.0,350,2258.848036
13.0,448,2264.172081
1.0,153,2265.913776
6.0,337,2269.928306
5.0,325,2273.739608
5.0,293,2277.175515
4.0,277,2280.449214
2.0,222,2282.957687
5.0,328,2286.797207
5.0,369,2291.226899
3.0,250,2294.104045
7.0,418,2299.111105
5.0,350,2303.294964
2.0,202,2305.645
6.0,379,2310.112974
13.0,458,2315.624951
7.0,248,2318.509489
5.0,332,2322.440642
6.0,335,2326.383124
3.0,236,2329.095396
2.0,204,2331.483961
9.0,497,2337.380972
9.0,310,2341.057155
6.0,378,2345.468473
7.0,426,2350.595882
5.0,314,2354.250868
10.0,479,2359.983808
4.0,263,2363.047141
6.0,397,2367.796128
6.0,362,2372.090182
6.0,398,2376.864471
8.0,447,2382.146195
10.0,412,2386.94572
7.0,410,2391.845153
3.0,254,2394.829416
6.0,403,2399.589902
12.0,453,2404.999949
13.0,336,2408.918804
4.0,258,2411.923629
7.0,420,2416.904908
11.0,482,2422.539654
7.0,394,2427.167692
4.0,283,2430.421016
3.0,216,2432.909557
8.0,460,2438.368209
13.0,535,2444.715376
12.0,320,2448.487518
14.0,508,2454.496162
4.0,280,2457.734478
11.0,472,2463.20101
3.0,231,2465.827687
8.0,464,2471.287369
5.0,329,2475.138786
12.0,321,2478.814292
2.0,182,2480.809846
9.0,310,2484.439354
7.0,436,2489.58868
19.0,673,2497.58283
9.0,527,2503.736847
5.0,290,2507.160537
14.0,581,2514.057242
8.0,447,2519.363459
11.0,271,2522.469234
10.0,394,2527.113002
5.0,275,2530.248607
7.0,396,2534.884886
13.0,551,2541.366256
6.0,360,2545.521992
9.0,466,2551.038025
9.0,452,2556.324147
14.0,607,2563.509573
6.0,340,2567.42276
9.0,464,2572.841181
8.0,425,2577.893601
4.0,286,2581.15358
10.0,360,2585.313504
5.0,326,2589.094126
11.0,490,2594.767498
9.0,474,2600.290971
5.0,292,2603.651408
9.0,498,2609.47266
9.0,487,2615.182584
8.0,417,2620.068282
8.0,409,2624.821583
10.0,528,2631.01544
12.0,518,2637.107719
10.0,527,2643.345788
10.0,367,2647.562868
9.0,514,2653.540686
11.0,566,2660.129554
11.0,448,2665.385623
5.0,352,2669.431022
15.0,414,2674.212676
8.0,457,2679.510638
5.0,315,2683.168925
12.0,585,2689.950447
12.0,477,2695.580716
17.0,536,2701.841582
11.0,533,2708.048533
10.0,504,2713.925942
18.0,601,2720.968055
13.0,447,2726.095162
11.0,556,2732.512944
16.0,468,2737.963937
8.0,385,2742.412472
11.0,427,2747.363393
15.0,549,2753.726872
9.0,489,2759.477523
20.0,747,2768.097754
11.0,561,2774.666242
11.0,559,2781.178692
11.0,596,2788.089494
7.0,359,2792.195237
13.0,602,2799.167303
11.0,498,2804.988515
9.0,478,2810.484648
10.0,567,2817.066578
11.0,547,2823.4052
11.0,560,2829.888593
13.0,652,2837.435498
18.0,541,2843.669846
13.0,491,2849.369642
17.0,501,2855.13367
14.0,572,2861.678806
28.0,806,2871.059601
17.0,565,2877.564423
22.0,725,2885.990338
17.0,668,2893.735408
10.0,528,2899.821862
10.0,453,2904.989401
13.0,565,2911.576095
11.0,516,2917.531798
17.0,815,2927.001038
19.0,717,2935.274173
24.0,588,2942.070937
23.0,757,2950.877335
25.0,752,2959.609968
15.0,537,2965.83397
11.0,553,2972.192863
10.0,489,2977.772491
21.0,680,2985.675342
22.0,649,2993.121883
10.0,570,2999.640189
4.0,280,3002.827992
37.0,998,3014.347107
17.0,732,3022.761263
19.0,822,3032.307365
35.0,623,3039.47799
17.0,565,3045.88725
27.0,906,3056.312354
19.0,725,3064.584494
41.0,1073,3076.933759
13.0,656,3084.47494
35.0,918,3095.084217
28.0,861,3104.943047
16.0,560,3111.34108
31.0,972,3122.500674
32.0,889,3132.764816
22.0,693,3140.725431
