#{"t_start": 1514947592.689887, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,237,324.230298
0.0,129,325.750898
0.0,127,327.303567
2.0,185,329.53295
0.0,125,331.059211
0.0,129,332.528972
0.0,127,334.076538
0.0,129,335.649003
1.0,155,337.45511
1.0,173,339.611564
0.0,129,341.113849
1.0,173,343.249906
1.0,155,345.153169
0.0,127,346.673841
1.0,171,348.756049
2.0,203,351.282826
3.0,253,354.426027
5.0,323,358.568026
0.0,125,360.082557
1.0,173,362.212104
0.0,129,363.748994
3.0,248,366.819017
0.0,127,368.253635
0.0,129,369.698967
0.0,129,371.26316
0.0,127,372.834575
2.0,222,375.556908
1.0,176,377.728134
1.0,170,379.806155
0.0,127,381.329022
0.0,129,382.912039
0.0,129,384.41471
4.0,299,388.231231
0.0,129,389.74111
0.0,127,391.23794
4.0,299,394.854551
0.0,129,396.344639
0.0,129,397.801361
2.0,202,400.275546
0.0,127,401.710678
3.0,248,404.820979
2.0,200,407.300036
0.0,129,408.791863
0.0,129,410.369589
2.0,200,412.75953
0.0,129,414.270236
4.0,283,417.850943
0.0,125,419.287599
4.0,299,423.027768
2.0,200,425.421417
0.0,129,426.895008
3.0,248,429.938504
3.0,230,432.682177
1.0,173,434.837395
0.0,129,436.34484
0.0,129,437.82732
0.0,127,439.306006
0.0,129,440.816237
3.0,251,443.909552
3.0,269,447.341023
0.0,129,448.88205
6.0,397,453.959958
2.0,188,456.259936
1.0,155,458.128554
0.0,127,459.609611
0.0,129,461.108613
2.0,224,463.830446
0.0,125,465.27666
1.0,157,467.14685
0.0,129,468.621541
0.0,127,470.078738
0.0,127,471.60864
0.0,125,473.094505
0.0,127,474.589587
1.0,172,476.570777
0.0,127,478.079544
0.0,127,479.634246
1.0,155,481.470292
0.0,129,482.977425
1.0,156,484.89378
0.0,125,486.403666
2.0,185,488.648008
0.0,127,490.174131
0.0,125,491.643535
0.0,129,493.188083
0.0,129,494.668354
0.0,125,496.177672
4.0,261,499.510398
1.0,153,501.291368
3.0,230,504.174293
2.0,225,506.997757
2.0,222,509.746566
1.0,178,511.915912
2.0,202,514.375229
5.0,329,518.498418
0.0,129,520.012218
1.0,177,522.163454
3.0,228,524.936251
1.0,173,527.01173
0.0,127,528.456895
0.0,127,529.946986
1.0,155,531.755418
1.0,173,533.860686
7.0,427,539.235276
3.0,273,542.648202
9.0,458,548.564324
1.0,154,550.365242
3.0,232,553.26218
1.0,157,555.185053
2.0,225,558.005543
0.0,127,559.518191
0.0,129,561.016658
0.0,125,562.533659
2.0,204,565.089144
1.0,155,566.944079
0.0,127,568.487301
0.0,125,570.008968
0.0,129,571.555355
1.0,155,573.426185
1.0,175,575.600068
3.0,248,578.652978
5.0,327,582.767883
0.0,129,584.239329
4.0,278,587.681876
0.0,127,589.135989
0.0,127,590.616326
5.0,350,594.839388
3.0,270,598.153183
3.0,246,601.186698
1.0,155,603.094167
10.0,434,608.668244
1.0,173,610.724097
6.0,398,615.899275
0.0,127,617.41756
0.0,127,618.931491
0.0,125,620.394344
1.0,173,622.522041
1.0,159,624.375059
1.0,173,626.45486
4.0,297,630.185998
1.0,169,632.257697
2.0,222,635.037714
3.0,246,638.099243
1.0,155,640.039533
1.0,173,642.148947
1.0,154,644.033044
1.0,159,645.999609
2.0,204,648.460817
0.0,127,649.994317
0.0,129,651.495997
1.0,173,653.63524
5.0,331,657.675792
2.0,202,660.122097
0.0,127,661.586919
0.0,127,663.099392
0.0,127,664.583354
0.0,129,666.148683
1.0,156,667.988177
5.0,351,672.382685
4.0,282,675.883219
8.0,372,680.620269
2.0,202,683.095284
4.0,277,686.528137
0.0,127,687.989857
1.0,177,690.180128
0.0,127,691.544422
1.0,173,693.652813
1.0,155,695.483574
0.0,127,696.979316
1.0,173,699.074814
0.0,127,700.533317
4.0,297,704.255999
4.0,298,708.017099
2.0,220,710.758429
4.0,301,714.49346
0.0,127,716.052276
0.0,129,717.55804
4.0,320,721.528618
0.0,127,723.039295
0.0,129,724.566392
1.0,151,726.360962
1.0,174,728.431919
0.0,127,729.920949
1.0,172,732.062135
3.0,250,735.158757
1.0,157,737.058676
2.0,205,739.607439
1.0,157,741.499081
0.0,125,742.932744
0.0,129,744.466921
4.0,278,747.875674
1.0,173,750.002561
1.0,173,752.09516
0.0,129,753.658321
2.0,221,756.29787
1.0,173,758.424332
3.0,250,761.436018
1.0,173,763.407681
0.0,125,764.856348
0.0,129,766.338323
0.0,129,767.796782
4.0,302,771.625868
0.0,129,773.111862
0.0,129,774.654119
8.0,352,779.124897
5.0,330,783.212459
2.0,200,785.642022
0.0,129,787.174377
0.0,129,788.684165
4.0,299,792.369814
4.0,301,796.057845
5.0,350,800.444311
2.0,202,802.868281
0.0,129,804.364352
0.0,127,805.8238
0.0,127,807.3084
0.0,129,808.774936
0.0,127,810.267386
0.0,125,811.730052
0.0,127,813.211144
2.0,202,815.646404
4.0,299,819.41979
3.0,248,822.377548
0.0,129,823.906914
2.0,200,826.253928
0.0,123,827.686585
2.0,200,830.085957
0.0,129,831.597663
0.0,127,833.044493
3.0,248,836.045749
0.0,129,837.542667
0.0,127,839.051083
0.0,127,840.512832
0.0,129,841.929807
0.0,127,843.424065
4.0,297,847.074024
0.0,129,848.610826
1.0,155,850.481912
2.0,202,852.920692
2.0,202,855.392493
4.0,299,859.100954
0.0,129,860.61725
0.0,129,862.114282
0.0,123,863.500955
4.0,299,867.165084
0.0,127,868.662284
0.0,129,870.189216
0.0,125,871.657267
4.0,297,875.360742
5.0,350,879.711729
0.0,127,881.200431
2.0,200,883.611415
9.0,404,888.697492
4.0,297,892.444103
0.0,125,893.928584
4.0,299,897.62477
0.0,125,899.120525
9.0,404,904.155007
0.0,127,905.680871
1.0,153,907.51602
0.0,125,908.95279
0.0,125,910.382481
2.0,202,912.84907
0.0,127,914.28426
3.0,248,917.3046
0.0,129,918.815747
0.0,129,920.331719
0.0,127,921.828209
5.0,350,926.257307
0.0,129,927.727482
0.0,129,929.178154
0.0,127,930.648234
5.0,329,934.718692
3.0,248,937.753305
0.0,129,939.273877
2.0,202,941.743343
3.0,268,945.023425
0.0,127,946.556326
5.0,350,950.933814
0.0,125,952.377112
0.0,129,953.86169
2.0,200,956.315984
0.0,127,957.78503
8.0,373,962.432788
3.0,248,965.386178
3.0,248,968.442004
0.0,125,969.889311
0.0,129,971.34974
0.0,129,972.847293
2.0,200,975.302757
5.0,350,979.680992
4.0,299,983.386872
0.0,129,984.864279
0.0,127,986.295818
0.0,127,987.7484
3.0,248,990.743569
5.0,352,995.136435
2.0,200,997.602065
3.0,271,1000.993809
2.0,202,1003.390045
5.0,350,1007.760344
0.0,129,1009.307795
0.0,127,1010.804951
4.0,297,1014.50111
11.0,482,1020.57149
3.0,230,1023.335421
2.0,202,1025.817248
5.0,350,1030.118776
0.0,127,1031.500945
0.0,127,1032.955757
4.0,297,1036.585403
9.0,404,1041.732084
1.0,173,1043.776177
0.0,129,1045.257231
10.0,454,1050.9513
2.0,220,1053.636651
0.0,125,1055.07212
0.0,127,1056.549091
0.0,129,1058.041023
3.0,248,1061.067402
0.0,129,1062.612031
0.0,129,1064.135432
0.0,129,1065.597665
0.0,129,1067.126345
0.0,129,1068.636313
1.0,157,1070.495949
0.0,129,1072.028262
0.0,127,1073.489126
0.0,127,1074.97342
2.0,202,1077.447059
3.0,248,1080.458777
4.0,297,1084.192607
0.0,129,1085.662635
4.0,299,1089.442951
0.0,129,1090.95996
1.0,173,1093.037179
2.0,202,1095.552636
4.0,297,1099.243077
6.0,377,1103.991757
4.0,299,1107.641264
0.0,127,1109.171455
2.0,202,1111.609282
2.0,202,1114.024208
1.0,173,1116.070135
0.0,125,1117.467763
0.0,129,1119.03873
10.0,455,1124.666865
0.0,127,1126.133219
0.0,127,1127.613003
2.0,200,1130.06033
1.0,173,1132.088629
9.0,404,1137.122359
0.0,129,1138.647406
5.0,352,1143.128026
8.0,350,1147.443042
0.0,127,1148.904945
0.0,127,1150.352322
0.0,123,1151.75939
5.0,347,1156.112079
0.0,127,1157.614231
0.0,127,1159.104397
2.0,202,1161.55356
4.0,299,1165.27899
2.0,202,1167.730409
2.0,202,1170.137072
0.0,127,1171.603598
2.0,200,1174.040473
0.0,127,1175.493584
2.0,202,1177.909182
1.0,156,1179.734522
1.0,155,1181.630265
0.0,129,1183.117943
6.0,399,1187.948109
2.0,202,1190.368168
6.0,378,1194.981784
9.0,404,1200.043808
3.0,254,1203.190837
10.0,455,1208.873626
0.0,127,1210.372923
9.0,404,1215.469677
2.0,200,1217.870302
0.0,127,1219.356155
0.0,129,1220.893971
1.0,153,1222.674157
0.0,125,1224.063764
0.0,125,1225.451693
4.0,299,1229.102329
5.0,352,1233.50422
2.0,218,1236.168756
0.0,129,1237.626829
0.0,125,1239.056845
0.0,129,1240.536418
0.0,129,1242.030208
0.0,127,1243.510232
2.0,202,1246.067716
0.0,127,1247.51346
9.0,425,1252.922956
11.0,521,1259.32905
3.0,230,1262.119078
6.0,382,1266.882119
1.0,155,1268.719421
0.0,129,1270.228317
3.0,248,1273.211015
0.0,129,1274.701604
4.0,299,1278.367187
3.0,248,1281.473325
0.0,129,1282.952301
5.0,350,1287.251193
0.0,129,1288.776614
0.0,129,1290.263152
0.0,129,1291.707968
5.0,350,1296.101009
3.0,234,1298.903008
0.0,129,1300.422203
10.0,452,1306.097577
6.0,397,1311.0236
3.0,248,1314.095446
0.0,125,1315.514947
9.0,382,1320.282434
0.0,125,1321.733811
2.0,202,1324.040428
8.0,375,1328.674001
4.0,297,1332.369821
0.0,129,1333.868917
7.0,438,1339.314288
0.0,127,1340.833796
3.0,251,1343.87878
2.0,202,1346.256547
1.0,159,1348.130035
4.0,299,1351.89072
0.0,127,1353.394808
5.0,350,1357.782777
3.0,248,1360.838802
5.0,347,1365.022287
9.0,382,1369.733287
0.0,127,1371.226465
0.0,129,1372.762961
5.0,329,1376.857299
2.0,200,1379.316196
4.0,296,1382.934168
0.0,129,1384.402651
1.0,160,1386.329931
3.0,246,1389.289078
9.0,404,1394.301247
0.0,127,1395.824588
3.0,270,1399.142152
0.0,129,1400.617663
0.0,129,1402.118863
0.0,127,1403.563164
6.0,378,1408.253989
0.0,129,1409.750086
4.0,299,1413.496522
0.0,129,1414.991935
3.0,248,1417.960628
0.0,125,1419.39748
3.0,252,1422.428218
1.0,157,1424.330366
2.0,202,1426.803214
0.0,129,1428.281239
3.0,248,1431.359015
0.0,125,1432.805916
1.0,173,1434.827653
5.0,350,1439.112418
0.0,129,1440.574285
5.0,350,1444.951967
3.0,250,1448.007032
5.0,352,1452.396214
2.0,224,1455.142754
9.0,404,1460.187054
0.0,129,1461.69379
0.0,129,1463.151088
2.0,183,1465.329327
6.0,392,1470.244998
0.0,129,1471.746199
0.0,129,1473.259864
0.0,129,1474.841549
0.0,127,1476.301573
6.0,400,1481.276726
1.0,173,1483.317193
12.0,531,1490.098145
0.0,129,1491.577941
15.0,553,1498.558663
3.0,276,1502.008462
11.0,519,1508.466579
1.0,158,1510.29168
11.0,485,1516.316831
0.0,127,1517.782634
4.0,277,1521.1761
2.0,202,1523.620349
5.0,350,1527.921473
4.0,297,1531.514272
2.0,202,1533.954819
13.0,459,1539.625724
6.0,396,1544.539149
0.0,129,1546.034855
1.0,178,1548.098524
2.0,200,1550.502315
0.0,125,1551.914167
4.0,297,1555.542578
0.0,127,1557.011268
5.0,350,1561.356118
2.0,184,1563.56921
4.0,279,1566.9819
1.0,175,1568.999262
3.0,270,1572.277313
0.0,125,1573.768823
5.0,350,1578.069685
0.0,125,1579.50783
5.0,350,1583.819048
1.0,176,1585.936725
5.0,350,1590.265302
0.0,127,1591.736666
21.0,633,1599.62107
0.0,129,1601.125074
1.0,173,1603.156376
7.0,409,1608.219691
9.0,382,1612.924817
0.0,129,1614.417068
1.0,155,1616.237402
4.0,278,1619.6675
4.0,297,1623.382511
0.0,129,1624.895523
1.0,157,1626.720282
0.0,125,1628.139154
1.0,176,1630.18054
3.0,254,1633.32198
2.0,201,1635.674097
3.0,248,1638.648935
3.0,254,1641.745041
1.0,175,1643.812055
2.0,224,1646.562358
0.0,125,1648.018551
3.0,247,1651.039533
5.0,307,1654.809391
6.0,378,1659.417714
2.0,186,1661.647024
0.0,129,1663.113452
9.0,404,1668.0801
2.0,203,1670.503807
2.0,206,1672.961535
2.0,223,1675.598109
6.0,346,1679.96471
7.0,428,1685.324908
6.0,398,1690.201624
0.0,125,1691.633341
0.0,125,1693.040536
1.0,154,1694.834612
4.0,278,1698.221189
2.0,200,1700.623223
2.0,201,1703.025698
2.0,183,1705.124218
2.0,190,1707.388206
0.0,127,1708.759124
2.0,220,1711.377819
3.0,268,1714.588174
3.0,250,1717.60771
0.0,127,1719.05815
0.0,127,1720.529187
10.0,453,1726.126348
4.0,260,1729.220043
0.0,129,1730.697536
1.0,155,1732.51077
0.0,129,1733.934907
0.0,129,1735.422682
2.0,225,1738.121554
9.0,404,1743.16384
5.0,350,1747.4399
3.0,221,1750.032808
6.0,399,1754.889464
0.0,129,1756.418963
9.0,403,1761.373493
4.0,274,1764.694769
2.0,201,1767.063918
1.0,155,1768.92299
2.0,183,1771.17261
0.0,127,1772.611402
3.0,216,1775.158804
4.0,301,1778.751585
3.0,270,1782.10272
7.0,420,1787.249981
1.0,173,1789.241091
3.0,233,1792.028566
2.0,202,1794.383381
4.0,264,1797.522963
6.0,379,1802.100312
1.0,174,1804.077254
9.0,500,1810.252728
0.0,127,1811.686793
1.0,157,1813.494262
2.0,184,1815.665797
1.0,155,1817.411502
0.0,129,1818.888357
1.0,175,1820.930343
0.0,129,1822.422843
5.0,350,1826.732059
7.0,385,1831.33748
1.0,157,1833.178934
2.0,187,1835.343382
4.0,296,1838.918507
4.0,299,1842.588549
0.0,129,1844.098316
3.0,231,1846.88183
3.0,233,1849.622744
1.0,153,1851.39725
4.0,260,1854.448138
0.0,129,1855.921704
0.0,129,1857.410721
9.0,404,1862.309351
3.0,228,1865.071812
6.0,397,1869.966534
4.0,297,1873.552025
1.0,155,1875.377368
2.0,202,1877.734246
4.0,275,1881.032699
10.0,433,1886.420783
0.0,129,1887.962182
6.0,397,1892.851238
2.0,187,1895.060983
2.0,226,1897.780519
6.0,322,1901.666705
4.0,260,1904.766983
4.0,258,1907.825194
1.0,175,1909.884147
0.0,125,1911.263407
1.0,157,1913.088561
0.0,127,1914.54374
1.0,176,1916.591027
2.0,201,1918.964023
4.0,264,1922.178032
6.0,373,1926.673389
2.0,185,1928.85104
4.0,284,1932.33158
7.0,432,1937.563068
3.0,231,1940.324596
6.0,399,1945.219889
6.0,374,1949.875667
0.0,129,1951.365972
5.0,350,1955.592057
9.0,404,1960.537257
4.0,274,1963.718376
3.0,268,1966.959562
5.0,299,1970.561633
5.0,331,1974.558273
4.0,261,1977.70055
3.0,268,1980.89603
1.0,173,1982.882737
3.0,219,1985.485864
8.0,458,1991.036234
2.0,204,1993.480304
2.0,184,1995.664817
1.0,155,1997.432696
2.0,183,1999.568913
9.0,404,2004.46295
0.0,127,2005.814257
0.0,127,2007.216272
3.0,274,2010.503136
9.0,423,2015.674808
5.0,307,2019.43184
5.0,350,2023.652335
5.0,344,2027.853
1.0,154,2029.618559
6.0,355,2033.87557
3.0,253,2036.885907
9.0,517,2043.198351
0.0,129,2044.671641
2.0,218,2047.239491
10.0,433,2052.447697
3.0,268,2055.703231
2.0,225,2058.393851
1.0,176,2060.455166
1.0,157,2062.277767
6.0,321,2066.146668
2.0,198,2068.48936
3.0,229,2071.176603
3.0,230,2073.927317
3.0,254,2076.962757
6.0,399,2081.764549
2.0,223,2084.350977
2.0,205,2086.716196
2.0,185,2088.897918
2.0,219,2091.51575
4.0,319,2095.323725
1.0,155,2097.113714
2.0,186,2099.320277
5.0,329,2103.254578
5.0,277,2106.502101
5.0,352,2110.703514
3.0,218,2113.242251
7.0,425,2118.464248
7.0,248,2121.403221
0.0,129,2122.822436
8.0,497,2128.738615
10.0,566,2135.611069
2.0,183,2137.743952
3.0,239,2140.563888
4.0,262,2143.700657
4.0,262,2146.693449
6.0,394,2151.439491
10.0,472,2157.162747
4.0,301,2160.737782
5.0,350,2164.985673
9.0,404,2169.873051
3.0,214,2172.418056
1.0,175,2174.395125
0.0,129,2175.831206
8.0,394,2180.490788
3.0,233,2183.209326
7.0,429,2188.38044
1.0,176,2190.394203
9.0,404,2195.234152
9.0,347,2199.357633
5.0,372,2203.792648
16.0,637,2211.566451
2.0,223,2214.197249
7.0,449,2219.57924
4.0,283,2222.856769
10.0,393,2227.508499
5.0,350,2231.716763
7.0,418,2236.655741
6.0,362,2240.956493
2.0,205,2243.326655
10.0,450,2248.753154
3.0,254,2251.683648
2.0,203,2254.025045
1.0,154,2255.758369
5.0,346,2259.857115
7.0,444,2265.134432
1.0,157,2266.930303
4.0,303,2270.511193
5.0,358,2274.705139
4.0,275,2277.924395
7.0,336,2281.914738
6.0,329,2285.767824
6.0,326,2289.596903
4.0,304,2293.15116
7.0,362,2297.478611
5.0,347,2301.611891
4.0,277,2304.915316
11.0,547,2311.50233
8.0,462,2317.02574
6.0,396,2321.727251
13.0,445,2327.046197
13.0,520,2333.266828
7.0,446,2338.614125
3.0,249,2341.48259
6.0,367,2345.770426
5.0,313,2349.468538
3.0,214,2351.920152
4.0,256,2354.923693
3.0,254,2357.871094
7.0,250,2360.805717
6.0,376,2365.250705
5.0,348,2369.377959
2.0,187,2371.521847
4.0,280,2374.816656
5.0,328,2378.688298
4.0,319,2382.417239
9.0,496,2388.266841
3.0,250,2391.150742
10.0,450,2396.545924
6.0,383,2401.113921
9.0,310,2404.731414
9.0,326,2408.531506
15.0,547,2415.093644
7.0,408,2419.856046
4.0,245,2422.660509
12.0,596,2429.716651
11.0,501,2435.635648
3.0,231,2438.32294
4.0,276,2441.460839
4.0,262,2444.5316
6.0,319,2448.30933
6.0,420,2453.244056
8.0,451,2458.541618
7.0,406,2463.214878
16.0,554,2469.765821
14.0,371,2474.142387
5.0,313,2477.747329
12.0,601,2484.843045
16.0,627,2492.302528
2.0,181,2494.322295
4.0,283,2497.578046
11.0,572,2504.347341
11.0,271,2507.485986
7.0,418,2512.37249
12.0,511,2518.41872
9.0,440,2523.618437
11.0,410,2528.476122
4.0,245,2531.308358
13.0,656,2539.017695
4.0,260,2541.980536
5.0,292,2545.326949
14.0,480,2551.003553
5.0,314,2554.63113
6.0,344,2558.618948
9.0,474,2564.188924
3.0,272,2567.278958
7.0,389,2571.802568
10.0,450,2577.115786
3.0,230,2579.743914
9.0,441,2584.863858
7.0,428,2589.889863
12.0,456,2595.163755
16.0,645,2602.738829
7.0,379,2607.077976
11.0,425,2612.074301
