#{"t_start": 1514947592.8888388, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,322.606587
1.0,171,324.68039
0.0,129,326.249583
0.0,129,327.787452
0.0,125,329.191116
3.0,266,332.544201
0.0,127,334.091749
0.0,127,335.658267
1.0,174,337.721277
0.0,125,339.234954
0.0,127,340.698177
0.0,127,342.211066
1.0,155,344.12954
1.0,157,346.087652
1.0,153,347.898417
2.0,201,350.387223
3.0,230,353.230857
0.0,127,354.771784
0.0,125,356.224192
0.0,129,357.759388
0.0,125,359.270265
0.0,125,360.761997
2.0,202,363.259033
0.0,127,364.741168
0.0,129,366.262797
4.0,281,369.71298
1.0,173,371.826202
0.0,125,373.32312
0.0,129,374.821264
1.0,171,376.921242
2.0,198,379.391991
3.0,251,382.636604
0.0,127,384.10713
0.0,129,385.680726
0.0,129,387.192698
7.0,322,391.268601
0.0,129,392.734299
6.0,398,397.636365
0.0,127,399.108384
2.0,220,401.744031
0.0,127,403.277707
2.0,220,406.001171
0.0,129,407.520058
0.0,125,408.956879
3.0,233,411.889624
2.0,222,414.61696
0.0,127,416.121936
0.0,125,417.561471
0.0,129,419.064838
0.0,125,420.54028
0.0,129,422.013399
2.0,224,424.718043
2.0,200,427.196221
2.0,202,429.576852
4.0,297,433.219326
3.0,254,436.413594
0.0,125,437.877712
1.0,175,439.999312
3.0,250,443.065795
3.0,236,445.961575
0.0,129,447.579971
2.0,202,450.076665
2.0,197,452.494712
0.0,127,454.009821
1.0,157,455.874745
2.0,186,458.185371
1.0,173,460.22771
5.0,325,464.272595
0.0,125,465.702367
4.0,299,469.391752
0.0,127,470.948387
0.0,129,472.452684
0.0,125,473.934946
1.0,170,475.935905
1.0,173,478.036772
0.0,129,479.605726
3.0,274,483.01624
0.0,129,484.556433
2.0,202,487.044441
1.0,173,489.191168
4.0,278,492.719235
1.0,153,494.521271
0.0,127,496.054361
3.0,250,499.226985
2.0,192,501.536251
4.0,324,505.659229
0.0,129,507.213267
