#{"t_start": 1514947592.770699, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,322.687052
0.0,129,324.231608
0.0,129,325.744689
0.0,127,327.295599
0.0,129,328.76487
0.0,127,330.305466
2.0,205,332.791918
1.0,157,334.764766
0.0,129,336.326655
1.0,157,338.198126
1.0,171,340.303038
0.0,127,341.787415
2.0,204,344.34862
2.0,223,347.127445
3.0,231,349.997409
1.0,175,352.162223
0.0,127,353.656919
1.0,157,355.565365
0.0,129,357.102118
5.0,350,361.637798
2.0,202,364.11679
1.0,155,365.94739
3.0,234,368.793276
0.0,127,370.309047
1.0,178,372.504578
4.0,300,376.276157
3.0,228,379.140055
0.0,127,380.694793
0.0,127,382.207904
2.0,201,384.687135
0.0,127,386.229345
1.0,155,388.092
0.0,129,389.576968
0.0,127,391.10308
0.0,129,392.57899
0.0,127,393.957628
0.0,127,395.432541
0.0,129,396.94146
2.0,202,399.365783
3.0,250,402.408369
2.0,198,404.872926
0.0,127,406.365976
4.0,299,410.179194
2.0,226,412.913256
0.0,125,414.385734
0.0,127,415.879558
1.0,176,418.035838
0.0,129,419.532773
0.0,125,420.992758
0.0,127,422.436718
3.0,247,425.486273
0.0,125,426.908689
1.0,176,429.008083
0.0,129,430.501132
0.0,127,431.907296
0.0,129,433.412646
1.0,173,435.543915
0.0,129,437.037413
0.0,129,438.546436
0.0,129,440.05206
0.0,129,441.531268
0.0,127,443.028106
3.0,271,446.448355
0.0,129,448.038161
2.0,224,450.790556
0.0,129,452.315834
1.0,176,454.448665
4.0,283,458.026275
3.0,252,461.161104
0.0,127,462.596513
0.0,127,464.06316
1.0,157,465.940177
0.0,129,467.43904
2.0,202,469.856042
2.0,223,472.658414
0.0,127,474.156813
2.0,220,476.801071
2.0,205,479.353824
1.0,157,481.250526
2.0,204,483.795316
0.0,125,485.281679
1.0,173,487.367578
1.0,175,489.541149
2.0,198,491.968627
0.0,123,493.420482
0.0,127,494.886307
0.0,127,496.426417
2.0,202,498.939821
0.0,127,500.413606
1.0,176,502.57589
1.0,155,504.492922
1.0,175,506.594899
1.0,171,508.663541
3.0,250,511.793869
0.0,129,513.316242
4.0,320,517.300894
3.0,248,520.38655
1.0,173,522.468775
2.0,225,525.253762
1.0,171,527.25768
0.0,129,528.751765
0.0,127,530.213067
1.0,173,532.267877
0.0,127,533.776077
4.0,322,537.782667
1.0,155,539.610904
2.0,200,542.059905
3.0,268,545.450486
1.0,171,547.568321
2.0,201,550.000246
0.0,125,551.465491
2.0,226,554.301665
1.0,157,556.169811
0.0,125,557.67185
1.0,175,559.854292
1.0,157,561.736736
2.0,198,564.234328
0.0,129,565.742851
1.0,175,567.887716
0.0,127,569.469669
0.0,127,570.966534
3.0,270,574.451467
0.0,129,575.950739
0.0,127,577.444326
4.0,257,580.5755
1.0,155,582.401219
1.0,177,584.582801
3.0,252,587.666611
10.0,452,593.22468
1.0,174,595.29161
0.0,129,596.779116
4.0,319,600.722731
0.0,129,602.238309
2.0,198,604.719078
6.0,396,609.716325
0.0,125,611.247701
2.0,224,614.075787
2.0,183,616.354528
1.0,153,618.224646
1.0,157,620.113425
1.0,172,622.215558
2.0,203,624.627864
2.0,202,627.094549
1.0,171,629.132291
3.0,252,632.360824
3.0,272,635.774401
3.0,230,638.676287
2.0,185,640.976661
0.0,127,642.489339
0.0,129,644.049037
2.0,188,646.374806
0.0,127,647.839765
1.0,155,649.726935
2.0,181,651.945542
2.0,198,654.354674
2.0,218,656.950964
3.0,250,660.010942
2.0,183,662.273679
2.0,201,664.721322
4.0,291,668.37728
1.0,155,670.223279
5.0,346,674.497127
3.0,230,677.366444
0.0,125,678.856545
1.0,173,680.951488
0.0,127,682.453576
2.0,202,684.917773
5.0,342,689.179492
3.0,268,692.490112
0.0,129,693.955654
4.0,299,697.700961
1.0,178,699.810969
0.0,127,701.292592
0.0,127,702.760103
1.0,155,704.672109
1.0,175,706.788135
0.0,127,708.289482
0.0,125,709.78639
1.0,157,711.631543
0.0,125,713.06917
1.0,176,715.259614
2.0,203,717.791708
4.0,299,721.474422
0.0,125,722.925916
0.0,125,724.41638
0.0,125,725.867653
0.0,129,727.363415
3.0,272,730.747273
1.0,174,732.884718
0.0,127,734.363185
0.0,129,735.916147
0.0,129,737.464846
0.0,127,738.934771
1.0,172,741.048454
1.0,176,743.156299
2.0,204,745.700295
0.0,129,747.162385
0.0,123,748.572281
2.0,200,751.027661
0.0,127,752.502068
2.0,202,755.001666
5.0,352,759.404604
1.0,176,761.48958
10.0,453,767.065027
0.0,129,768.64395
6.0,382,773.465903
0.0,129,774.982553
3.0,231,777.79689
0.0,129,779.346132
6.0,376,783.9859
2.0,224,786.767888
0.0,125,788.221906
2.0,202,790.700643
0.0,127,792.160306
1.0,157,794.008803
3.0,270,797.255457
0.0,129,798.752377
14.0,505,805.163404
0.0,127,806.653203
0.0,127,808.10214
0.0,125,809.515837
2.0,202,812.038774
0.0,127,813.530168
3.0,248,816.603149
6.0,400,821.601828
1.0,175,823.653366
5.0,352,828.027977
8.0,375,832.683875
3.0,248,835.69283
1.0,173,837.757591
0.0,129,839.285383
2.0,202,841.643756
1.0,173,843.733422
3.0,246,846.732221
1.0,178,848.88423
0.0,129,850.436209
6.0,416,855.662372
1.0,155,857.509241
9.0,404,862.579142
0.0,127,864.009842
2.0,220,866.673523
0.0,129,868.198959
2.0,220,870.936057
2.0,202,873.420424
2.0,202,875.837663
1.0,157,877.693352
2.0,202,880.142284
3.0,270,883.457059
0.0,127,884.918208
2.0,198,887.356137
5.0,350,891.756067
0.0,129,893.296758
0.0,129,894.790286
0.0,125,896.239555
0.0,129,897.787317
0.0,129,899.330244
0.0,125,900.797594
5.0,352,905.123617
0.0,129,906.66087
0.0,129,908.152332
0.0,125,909.616136
0.0,127,911.118665
0.0,129,912.592508
2.0,200,914.976788
0.0,127,916.410927
0.0,127,917.860863
3.0,248,920.970552
0.0,123,922.437628
2.0,202,924.923248
0.0,129,926.40219
3.0,246,929.358222
5.0,329,933.41734
0.0,125,934.864104
1.0,157,936.716563
0.0,129,938.222305
0.0,127,939.711822
0.0,125,941.163726
0.0,127,942.615694
0.0,129,944.117346
0.0,127,945.627687
5.0,367,950.282897
5.0,350,954.617645
0.0,129,956.116339
3.0,248,959.153279
1.0,155,960.988796
4.0,297,964.592147
0.0,123,966.018336
0.0,127,967.482165
0.0,127,968.974866
2.0,202,971.373771
2.0,202,973.845379
0.0,129,975.355325
0.0,129,976.839337
0.0,127,978.306331
0.0,129,979.83312
0.0,125,981.306576
5.0,327,985.301836
2.0,224,988.009731
5.0,350,992.299057
3.0,248,995.381905
0.0,127,996.858111
0.0,129,998.401838
9.0,404,1003.451535
0.0,125,1004.844421
2.0,202,1007.286053
5.0,350,1011.741588
0.0,127,1013.254822
0.0,127,1014.741714
7.0,430,1020.109072
5.0,344,1024.419035
4.0,299,1028.096349
3.0,248,1031.015726
0.0,127,1032.470435
0.0,127,1033.921165
1.0,173,1035.933582
0.0,129,1037.41686
0.0,127,1038.93078
0.0,129,1040.440168
5.0,350,1044.806295
0.0,127,1046.278547
1.0,174,1048.344269
4.0,295,1051.97725
10.0,452,1057.672281
0.0,125,1059.128496
3.0,230,1061.934275
0.0,127,1063.46326
5.0,350,1067.859704
9.0,404,1072.97765
9.0,404,1078.082857
0.0,127,1079.513799
2.0,202,1081.969422
4.0,320,1085.970133
2.0,198,1088.422641
0.0,129,1089.946811
1.0,155,1091.788127
0.0,129,1093.306581
3.0,250,1096.438949
5.0,329,1100.515663
1.0,170,1102.62737
0.0,127,1104.073685
0.0,129,1105.534113
0.0,127,1106.977288
0.0,129,1108.521958
2.0,200,1110.927534
0.0,127,1112.387639
0.0,127,1113.836598
9.0,404,1118.905351
0.0,127,1120.378328
4.0,297,1123.971644
5.0,350,1128.342051
1.0,170,1130.420425
5.0,350,1134.709257
2.0,204,1137.169415
1.0,174,1139.290373
0.0,129,1140.810277
3.0,248,1143.933172
0.0,129,1145.37275
0.0,125,1146.800465
4.0,297,1150.427156
1.0,174,1152.496187
5.0,350,1156.92182
2.0,202,1159.413138
0.0,127,1160.86439
0.0,129,1162.371763
0.0,127,1163.848823
0.0,129,1165.371475
6.0,381,1170.094979
6.0,397,1175.060294
0.0,127,1176.525658
1.0,174,1178.554818
0.0,129,1180.065522
0.0,125,1181.572101
5.0,350,1185.815099
3.0,248,1188.805564
7.0,425,1194.027108
5.0,352,1198.419976
0.0,129,1199.862733
3.0,230,1202.722148
2.0,200,1205.092924
5.0,326,1209.145913
0.0,127,1210.660235
5.0,350,1215.009518
5.0,350,1219.397375
0.0,127,1220.914443
4.0,275,1224.230405
5.0,350,1228.478995
0.0,129,1230.002088
2.0,198,1232.413152
0.0,129,1233.864548
2.0,202,1236.325646
0.0,127,1237.768299
0.0,127,1239.200035
1.0,157,1241.056267
0.0,125,1242.505394
4.0,297,1246.304554
0.0,127,1247.747405
3.0,246,1250.723086
0.0,125,1252.194302
3.0,228,1254.989398
9.0,404,1259.920563
0.0,129,1261.40214
0.0,127,1262.848001
0.0,127,1264.3289
1.0,173,1266.42455
0.0,127,1267.911572
2.0,202,1270.329216
2.0,198,1272.692543
9.0,422,1277.923483
2.0,202,1280.40414
0.0,129,1281.936155
2.0,200,1284.336134
0.0,129,1285.769236
0.0,129,1287.285539
2.0,202,1289.701069
0.0,127,1291.139163
0.0,129,1292.632238
0.0,125,1294.077021
3.0,230,1296.873695
2.0,202,1299.295033
0.0,127,1300.766664
5.0,348,1305.097002
0.0,127,1306.602421
1.0,157,1308.403217
3.0,248,1311.410752
0.0,127,1312.897031
4.0,277,1316.29748
0.0,127,1317.807066
0.0,127,1319.263485
2.0,202,1321.703684
2.0,202,1324.007781
2.0,220,1326.642108
0.0,129,1328.107576
5.0,331,1332.232354
2.0,202,1334.703983
1.0,153,1336.450095
0.0,129,1337.897413
0.0,127,1339.414132
2.0,202,1341.839273
0.0,129,1343.344654
0.0,125,1344.783834
4.0,297,1348.455452
0.0,125,1349.916878
2.0,198,1352.33998
3.0,232,1355.193974
5.0,347,1359.522334
10.0,450,1365.050018
5.0,350,1369.34725
0.0,123,1370.75278
0.0,127,1372.289411
0.0,127,1373.755653
2.0,200,1376.196011
0.0,127,1377.641708
0.0,129,1379.179712
2.0,202,1381.570486
5.0,352,1385.96966
9.0,404,1390.965232
0.0,129,1392.426273
0.0,127,1393.894699
0.0,129,1395.406619
5.0,350,1399.802771
0.0,127,1401.257827
2.0,200,1403.667219
2.0,202,1406.086972
5.0,305,1409.850974
3.0,251,1412.994888
0.0,129,1414.466131
9.0,420,1419.644632
0.0,129,1421.107102
4.0,279,1424.566911
0.0,127,1426.078014
9.0,380,1430.836948
0.0,127,1432.313724
0.0,125,1433.722555
1.0,155,1435.55216
1.0,178,1437.64445
4.0,319,1441.541782
0.0,127,1443.021172
0.0,129,1444.494472
2.0,202,1446.957127
2.0,202,1449.403383
0.0,129,1450.872924
2.0,200,1453.306959
4.0,277,1456.73123
0.0,127,1458.156026
1.0,155,1459.980798
