#{"t_start": 1514956012.496736, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,157,323.494303
3.0,252,326.634281
0.0,127,328.096819
2.0,202,330.528706
0.0,125,332.026271
1.0,171,334.131322
1.0,172,336.199977
0.0,127,337.678355
3.0,234,340.591498
0.0,129,342.055264
0.0,127,343.599458
3.0,247,346.655314
5.0,350,351.158254
5.0,347,355.5623
2.0,201,358.006158
0.0,127,359.479301
0.0,129,361.014111
0.0,129,362.554543
0.0,125,363.951839
2.0,202,366.522773
2.0,225,369.290188
7.0,324,373.447291
0.0,127,374.903064
4.0,273,378.285634
0.0,127,379.770711
0.0,129,381.28149
0.0,129,382.800084
2.0,203,385.339925
1.0,176,387.530804
0.0,127,389.041258
4.0,277,392.42805
10.0,456,398.348543
1.0,173,400.416346
0.0,127,401.849893
1.0,177,404.033859
3.0,232,406.873232
0.0,127,408.418068
0.0,127,409.888989
0.0,127,411.371574
1.0,153,413.176335
4.0,303,416.970062
3.0,250,420.022341
0.0,127,421.490013
0.0,127,422.993928
3.0,252,426.173013
0.0,129,427.650784
0.0,123,429.086617
2.0,221,431.826936
2.0,202,434.363582
2.0,200,436.777685
0.0,129,438.322485
0.0,129,439.822829
0.0,129,441.310247
0.0,129,442.841296
0.0,127,444.303614
2.0,198,446.763032
0.0,129,448.323573
0.0,127,449.879617
0.0,129,451.422296
3.0,250,455.492305
0.0,127,457.904788
4.0,299,464.659715
1.0,176,468.152558
5.0,333,475.628495
0.0,129,478.129004
1.0,177,481.578587
2.0,226,486.091046
2.0,222,490.391046
1.0,173,493.85232
1.0,155,496.674297
1.0,173,499.939338
0.0,129,502.304879
1.0,176,505.699209
0.0,125,508.407875
1.0,175,512.152068
1.0,174,515.859532
0.0,129,518.626767
0.0,129,520.80133
0.0,127,523.234463
0.0,127,526.190019
0.0,125,528.540182
3.0,252,534.077439
3.0,252,539.267765
0.0,129,541.282411
2.0,219,546.312947
0.0,127,548.882181
0.0,129,551.381241
2.0,220,555.711048
0.0,127,558.447395
1.0,156,561.883258
0.0,127,563.917282
7.0,327,571.111685
0.0,127,573.813481
2.0,202,577.751376
4.0,297,584.032165
2.0,222,588.200913
0.0,129,590.325747
0.0,127,592.862814
0.0,127,595.857348
2.0,200,600.070892
1.0,178,603.856163
2.0,199,607.546361
1.0,175,610.596074
5.0,349,618.001201
0.0,125,620.387377
6.0,328,627.207609
1.0,175,631.018597
0.0,129,634.29669
3.0,268,640.359805
2.0,206,644.751507
0.0,129,647.003892
0.0,129,649.878721
3.0,250,654.671724
1.0,171,658.61163
4.0,278,664.502786
5.0,348,671.585441
0.0,129,674.147361
1.0,153,677.043641
1.0,173,680.428262
2.0,222,685.2422
5.0,350,692.665239
1.0,175,696.289606
0.0,125,698.600365
4.0,281,704.173753
0.0,129,706.941018
2.0,198,711.184412
4.0,297,717.74526
5.0,326,725.243304
0.0,129,727.851094
0.0,127,730.497374
5.0,350,737.963984
0.0,127,740.297953
9.0,425,748.53216
0.0,125,750.940162
0.0,129,753.425148
0.0,125,755.829653
0.0,129,758.491984
0.0,127,760.83672
4.0,320,767.642138
2.0,202,771.107347
6.0,396,779.616227
9.0,404,788.252167
2.0,198,792.125859
0.0,125,794.882076
1.0,173,798.686266
0.0,127,800.982226
2.0,200,804.856915
5.0,350,812.080689
0.0,127,814.819787
0.0,129,817.24645
0.0,129,819.74591
5.0,350,826.821871
5.0,350,833.837063
0.0,127,836.401024
0.0,129,839.22223
3.0,246,844.404025
0.0,129,847.212548
2.0,200,851.027834
10.0,455,859.849873
0.0,127,862.275841
5.0,350,869.11923
2.0,198,872.733109
9.0,404,880.694069
0.0,129,882.873633
0.0,129,885.421113
0.0,129,887.891921
2.0,202,891.811117
0.0,129,894.169742
0.0,129,896.488048
0.0,127,898.729685
0.0,129,902.059558
5.0,350,910.261787
5.0,350,917.672912
5.0,350,925.052769
5.0,350,932.578579
0.0,129,934.846199
0.0,125,937.204336
5.0,350,944.663153
0.0,127,947.81105
2.0,202,951.765891
4.0,297,958.587445
2.0,202,962.856612
0.0,129,965.225371
0.0,127,967.608902
4.0,297,973.785658
2.0,198,978.231105
1.0,175,981.920071
1.0,157,984.906951
0.0,127,987.106937
0.0,127,989.266284
9.0,404,997.827091
0.0,129,1000.180373
2.0,202,1003.924654
0.0,127,1006.324466
0.0,127,1008.958401
0.0,129,1011.621931
9.0,404,1020.081815
0.0,129,1022.544859
1.0,173,1026.459883
2.0,198,1030.44804
0.0,127,1032.918574
9.0,404,1041.570588
0.0,127,1044.19102
0.0,129,1046.745487
5.0,350,1054.276931
6.0,398,1062.822998
0.0,129,1065.310512
0.0,129,1067.747829
0.0,129,1070.432326
9.0,404,1078.233567
5.0,350,1085.167436
6.0,378,1093.129849
2.0,202,1097.02032
0.0,127,1099.479844
0.0,129,1101.965198
0.0,129,1104.494872
0.0,129,1106.824836
0.0,127,1109.171643
0.0,125,1111.830463
0.0,129,1114.22993
2.0,198,1117.999933
9.0,404,1126.34656
2.0,200,1130.412689
0.0,129,1132.808558
10.0,434,1142.145503
5.0,350,1149.631784
0.0,129,1151.867137
0.0,129,1154.133321
0.0,129,1156.434503
0.0,129,1158.901544
0.0,129,1162.142062
0.0,129,1164.322104
0.0,129,1167.025271
0.0,127,1169.491434
0.0,127,1171.993749
5.0,344,1179.839466
2.0,200,1183.862121
0.0,127,1186.224794
3.0,248,1191.481958
0.0,129,1193.94713
9.0,404,1202.783441
0.0,127,1205.516076
2.0,200,1209.82697
0.0,127,1212.423092
5.0,347,1219.676512
2.0,198,1223.572711
0.0,127,1225.962315
0.0,125,1228.718579
9.0,401,1237.144422
4.0,297,1243.682832
0.0,129,1246.600413
6.0,401,1255.569678
5.0,350,1262.066951
9.0,380,1269.480286
