#{"t_start": 1514956012.633114, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,175,323.600307
8.0,355,328.090048
0.0,123,329.490684
1.0,173,331.578895
0.0,127,333.129065
3.0,270,336.468922
0.0,129,337.96341
0.0,127,339.457196
4.0,300,343.248391
0.0,127,344.727958
2.0,223,347.489697
0.0,123,348.951537
1.0,158,350.89965
1.0,177,353.024722
1.0,154,354.903448
0.0,127,356.376243
1.0,157,358.248971
1.0,173,360.334246
1.0,157,362.253897
4.0,299,366.053743
1.0,171,368.105719
1.0,173,370.236522
2.0,222,372.988881
3.0,251,376.04396
2.0,183,378.318319
4.0,279,381.77074
0.0,129,383.326641
0.0,127,384.81255
0.0,129,386.353416
0.0,127,387.901605
2.0,202,390.370963
1.0,176,392.457931
0.0,125,393.931733
0.0,127,395.452539
1.0,176,397.574756
0.0,127,399.095933
5.0,329,403.234953
2.0,204,405.711004
2.0,207,408.30741
4.0,282,411.830365
1.0,175,413.927308
1.0,155,415.748124
2.0,202,418.169547
0.0,125,419.623939
0.0,129,421.098478
2.0,205,423.62715
0.0,127,425.111003
4.0,324,429.248471
0.0,127,430.73597
0.0,127,432.249991
1.0,153,434.096164
1.0,157,435.945915
1.0,173,438.048273
0.0,127,439.561466
2.0,205,442.061968
3.0,230,444.907477
2.0,184,447.150492
1.0,153,449.069514
0.0,127,450.562008
2.0,188,452.847455
0.0,127,455.35244
0.0,125,457.736735
2.0,200,462.160681
0.0,127,464.66179
3.0,268,470.567281
1.0,155,473.414341
0.0,129,476.555561
0.0,127,478.683099
1.0,175,481.979584
0.0,127,484.683947
0.0,127,486.867697
0.0,125,489.155689
2.0,204,493.322642
1.0,155,496.273771
3.0,251,501.231862
1.0,157,504.372332
1.0,175,507.661204
0.0,127,510.433205
0.0,127,512.976294
0.0,125,515.655389
1.0,172,519.180786
2.0,203,523.078263
0.0,129,526.080667
0.0,127,528.581225
0.0,127,530.924952
1.0,175,534.823851
0.0,127,537.486847
4.0,301,543.143074
0.0,123,546.053804
0.0,125,548.432722
0.0,127,550.959734
1.0,157,553.894809
1.0,153,557.080999
5.0,350,564.493738
2.0,200,568.621738
3.0,250,574.235701
6.0,382,582.116101
0.0,125,584.619766
9.0,382,592.027174
4.0,318,599.200064
2.0,202,603.633315
0.0,129,605.874179
0.0,129,608.133031
0.0,125,610.336878
0.0,127,612.997141
0.0,125,615.197052
0.0,125,617.721837
2.0,202,621.707203
1.0,155,624.78163
0.0,127,627.41253
0.0,129,629.961753
1.0,157,634.014043
0.0,125,636.400251
2.0,220,641.483349
0.0,127,644.149188
4.0,266,649.674771
2.0,199,653.483631
2.0,202,657.825859
1.0,173,661.404456
0.0,129,664.091836
4.0,301,670.065084
9.0,406,678.655261
0.0,123,680.812831
5.0,350,688.684054
0.0,129,691.127367
1.0,176,694.760627
0.0,129,697.278737
6.0,397,705.376235
4.0,301,711.778926
0.0,129,714.701543
2.0,202,719.352883
2.0,200,723.575114
2.0,202,727.819102
6.0,377,736.234851
9.0,404,744.231657
2.0,202,747.968496
2.0,198,751.896934
1.0,157,755.140759
3.0,271,760.480236
0.0,129,762.857448
2.0,227,767.809458
0.0,127,769.984737
0.0,125,772.459519
5.0,350,779.704143
2.0,222,784.486558
5.0,350,791.391885
2.0,202,795.871139
2.0,198,800.336815
2.0,200,803.860601
10.0,453,813.683378
2.0,202,817.795055
4.0,319,824.425956
0.0,129,826.658925
0.0,125,828.736059
0.0,127,831.497959
0.0,129,833.738087
4.0,297,840.335438
0.0,125,842.924993
5.0,350,850.324572
2.0,202,853.890427
0.0,127,856.432063
3.0,248,861.093465
2.0,202,865.311697
2.0,200,868.699192
0.0,129,870.988238
2.0,202,874.769114
0.0,129,877.191269
5.0,350,883.940399
4.0,297,889.999307
0.0,129,892.34354
4.0,297,898.014216
0.0,127,901.264194
0.0,125,903.850003
0.0,129,906.715479
