#{"t_start": 1514956012.4747248, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,323.155211
1.0,155,325.007256
3.0,251,328.099007
3.0,272,331.440308
0.0,129,333.062706
0.0,129,334.596332
4.0,298,338.291969
1.0,175,340.395203
0.0,125,341.838528
1.0,171,343.940611
2.0,222,346.682585
0.0,129,348.229064
3.0,252,351.405586
4.0,301,355.216444
1.0,159,357.112551
1.0,155,358.954017
0.0,129,360.44846
0.0,127,361.94826
1.0,172,364.023889
0.0,129,365.593759
5.0,327,369.742969
0.0,129,371.245045
3.0,235,374.185967
3.0,270,377.52791
2.0,224,380.280351
2.0,223,383.068548
0.0,127,384.576994
0.0,127,386.059188
0.0,129,387.642781
0.0,129,389.200022
2.0,200,391.569268
0.0,129,393.095411
2.0,203,395.61389
3.0,276,399.088155
2.0,219,401.719008
1.0,156,403.654451
1.0,156,405.491203
1.0,173,407.571462
3.0,230,410.461086
3.0,232,413.316466
0.0,127,414.782743
7.0,430,420.188914
1.0,152,422.009731
1.0,155,423.846412
0.0,129,425.370316
0.0,127,426.890216
1.0,157,428.784292
2.0,219,431.450574
0.0,125,432.947404
0.0,125,434.456418
1.0,155,436.29018
1.0,157,438.153433
1.0,152,440.01265
2.0,220,442.691845
1.0,173,444.802028
3.0,221,447.547349
0.0,129,449.090721
0.0,129,450.628628
0.0,127,452.129829
0.0,127,453.568366
3.0,269,459.709774
2.0,199,463.859419
1.0,157,467.338779
0.0,125,469.66958
2.0,227,474.800441
0.0,125,477.315465
1.0,173,480.610552
2.0,225,485.075293
4.0,282,490.599674
0.0,127,492.930147
2.0,204,496.878868
1.0,155,499.707358
1.0,157,503.171422
0.0,127,505.27247
1.0,173,508.957458
0.0,127,511.637576
0.0,129,514.434138
4.0,323,520.960523
0.0,129,523.853311
0.0,127,526.387815
1.0,176,530.007785
3.0,245,535.339302
1.0,155,538.452116
3.0,272,543.911572
1.0,155,547.283007
0.0,129,549.883761
3.0,215,554.008586
2.0,198,558.134335
0.0,127,560.779553
2.0,189,564.409358
0.0,125,566.74141
1.0,169,570.579437
0.0,127,572.997901
6.0,382,581.109306
5.0,349,588.250699
0.0,129,590.374642
3.0,227,595.580596
1.0,176,599.255885
1.0,157,602.630539
6.0,360,609.633608
1.0,155,612.740095
4.0,321,619.173921
1.0,157,622.329161
1.0,153,625.313829
2.0,198,629.434945
1.0,173,633.82465
3.0,269,639.936892
1.0,176,643.841629
2.0,202,647.650513
0.0,129,650.352407
2.0,222,654.624915
1.0,173,658.59775
0.0,129,661.156817
0.0,127,663.733892
5.0,330,670.554509
0.0,127,672.719409
0.0,127,675.240408
0.0,129,677.877136
1.0,155,680.823473
3.0,251,686.291237
0.0,129,688.892874
0.0,127,691.314238
0.0,129,693.977351
0.0,129,696.640911
4.0,322,702.899212
2.0,188,706.846751
0.0,129,709.382988
0.0,129,711.879543
1.0,157,715.294305
0.0,125,718.086022
3.0,248,723.667749
0.0,125,726.296067
0.0,129,729.114557
2.0,202,733.368176
1.0,173,736.713816
0.0,129,739.075948
0.0,125,741.321031
0.0,129,743.498932
0.0,125,746.105788
3.0,246,750.671269
0.0,125,753.154444
0.0,129,755.713636
0.0,127,758.022235
0.0,127,760.516281
0.0,127,762.883621
0.0,127,765.421368
2.0,224,769.818873
0.0,127,772.353034
0.0,125,775.140465
2.0,202,778.881779
0.0,127,781.286287
2.0,200,785.635957
2.0,202,789.335384
0.0,129,791.999917
0.0,129,794.553987
3.0,248,800.109267
0.0,129,802.318161
0.0,129,804.670533
0.0,129,807.173343
0.0,129,809.443149
8.0,375,817.868073
3.0,248,823.147245
9.0,404,830.878005
0.0,129,833.377701
0.0,127,835.98019
0.0,129,838.438171
0.0,127,841.324953
2.0,198,845.297257
0.0,125,847.946918
2.0,200,851.674691
2.0,198,855.606993
0.0,123,857.733768
2.0,198,861.356496
2.0,200,865.5537
0.0,127,867.670999
0.0,129,870.06944
0.0,129,872.03424
0.0,127,874.392203
9.0,425,882.753687
3.0,268,888.075003
0.0,127,890.490764
0.0,127,892.791509
2.0,198,896.567253
2.0,202,900.914381
0.0,127,903.874908
0.0,129,906.775505
0.0,125,909.561894
4.0,275,914.781936
2.0,200,919.400793
2.0,202,923.720301
0.0,129,926.265665
0.0,127,928.65252
2.0,202,932.920541
9.0,404,941.194387
9.0,404,950.279829
0.0,129,952.906537
5.0,350,960.928407
2.0,198,964.67112
4.0,299,971.017596
4.0,297,977.462519
0.0,127,979.83826
0.0,127,982.514315
0.0,129,984.952611
5.0,350,991.933503
3.0,248,996.689226
0.0,129,999.087275
0.0,129,1001.640465
0.0,127,1003.880056
5.0,350,1011.369075
0.0,129,1014.211411
0.0,125,1016.767341
2.0,202,1020.490775
0.0,125,1022.814411
0.0,127,1025.823218
0.0,129,1028.262793
2.0,202,1032.23618
5.0,350,1039.816876
0.0,127,1042.225492
0.0,125,1044.713103
0.0,123,1047.457345
2.0,202,1051.452336
5.0,350,1058.760182
3.0,246,1063.910636
2.0,200,1068.172044
0.0,127,1070.750962
0.0,129,1072.859143
3.0,248,1077.649116
3.0,248,1082.624591
0.0,129,1084.837326
0.0,127,1087.497944
2.0,198,1091.353538
2.0,200,1095.563544
0.0,129,1097.597327
0.0,129,1100.157987
0.0,127,1102.836203
4.0,297,1108.705127
0.0,129,1111.287224
0.0,127,1113.671687
2.0,202,1117.682221
0.0,127,1119.675453
2.0,200,1124.199638
0.0,129,1126.347145
9.0,404,1134.836794
0.0,127,1137.16058
2.0,198,1141.092872
9.0,404,1150.060266
2.0,202,1153.764885
2.0,198,1157.352565
2.0,198,1162.168282
0.0,125,1164.28225
0.0,129,1166.831409
0.0,129,1169.474455
0.0,129,1172.018377
2.0,202,1176.508119
0.0,129,1179.416312
9.0,404,1187.816255
0.0,129,1190.250885
0.0,127,1192.678263
1.0,154,1196.211206
0.0,125,1198.565176
2.0,198,1202.661775
0.0,127,1205.218315
0.0,129,1207.884433
0.0,127,1210.512397
5.0,350,1217.862894
5.0,350,1225.23879
0.0,127,1227.938045
0.0,129,1230.621545
5.0,350,1237.795835
0.0,127,1240.329373
4.0,297,1247.08994
2.0,202,1251.606909
5.0,350,1258.933151
2.0,200,1262.232576
2.0,202,1266.481399
12.0,431,1274.895453
0.0,127,1277.392574
0.0,127,1279.857848
9.0,404,1288.990961
0.0,125,1291.431232
0.0,127,1293.89344
3.0,246,1299.63564
0.0,127,1302.154975
9.0,404,1310.612728
0.0,127,1312.974176
0.0,129,1315.295945
0.0,129,1318.259868
10.0,450,1328.278566
9.0,421,1337.107771
0.0,129,1339.921847
0.0,129,1342.297698
0.0,125,1344.412956
0.0,129,1346.975614
5.0,350,1354.683897
0.0,127,1357.147064
0.0,127,1359.410123
2.0,202,1363.11987
2.0,202,1367.418855
2.0,202,1371.331363
0.0,127,1373.815841
2.0,202,1378.159013
0.0,125,1380.528298
0.0,127,1382.705026
0.0,127,1385.492592
0.0,123,1388.113308
11.0,471,1399.256302
2.0,202,1403.34835
0.0,125,1405.640746
1.0,171,1409.305334
0.0,127,1411.987963
10.0,451,1420.850744
0.0,127,1422.825183
0.0,125,1425.815402
2.0,200,1429.790401
9.0,404,1439.201997
9.0,508,1449.438256
0.0,129,1451.954171
6.0,399,1461.007805
0.0,127,1463.157493
9.0,404,1471.751806
1.0,174,1474.789867
0.0,127,1477.062526
5.0,350,1484.281991
3.0,248,1489.649187
5.0,345,1497.146992
0.0,127,1499.449808
2.0,200,1503.171604
3.0,246,1508.098779
0.0,127,1510.648572
3.0,218,1515.274772
5.0,352,1522.689015
0.0,129,1524.955269
10.0,435,1534.011158
3.0,248,1539.075533
2.0,226,1543.37028
3.0,230,1547.995893
2.0,224,1552.366041
0.0,127,1554.676048
2.0,221,1558.895368
6.0,378,1567.175331
0.0,127,1569.487976
0.0,129,1572.042232
0.0,127,1574.426287
5.0,314,1580.387435
4.0,319,1586.767878
3.0,233,1591.538669
1.0,155,1594.302857
4.0,301,1601.017885
9.0,346,1608.002613
1.0,154,1611.271028
0.0,125,1613.529173
1.0,155,1616.309155
5.0,350,1624.238712
4.0,278,1630.228045
2.0,203,1634.394696
9.0,422,1644.178898
1.0,178,1648.153857
2.0,184,1651.74579
0.0,127,1654.079394
2.0,205,1657.990202
6.0,400,1665.487303
2.0,222,1669.971205
1.0,155,1673.493901
5.0,314,1680.193977
3.0,250,1684.949049
2.0,201,1689.368293
0.0,129,1691.933026
3.0,221,1697.116726
0.0,129,1699.845596
4.0,299,1706.121925
2.0,220,1710.70681
0.0,127,1713.093459
2.0,200,1716.643712
3.0,216,1721.310565
0.0,125,1723.807148
4.0,262,1728.979391
5.0,352,1735.426145
10.0,452,1745.271652
4.0,277,1751.796226
11.0,476,1761.203549
2.0,201,1764.966873
3.0,246,1770.332519
14.0,504,1780.495573
0.0,129,1783.204659
0.0,129,1785.818226
1.0,155,1788.625538
0.0,127,1791.598903
2.0,224,1795.560647
12.0,316,1801.825406
0.0,125,1803.966002
3.0,253,1809.451143
0.0,129,1812.196642
0.0,129,1814.922109
5.0,327,1822.11096
4.0,249,1826.755312
6.0,359,1833.677533
1.0,178,1837.027465
3.0,238,1842.262221
1.0,157,1845.116989
2.0,206,1849.474874
2.0,201,1853.926181
6.0,396,1861.801701
5.0,287,1867.552176
6.0,324,1874.524051
3.0,216,1878.847413
1.0,157,1881.671501
2.0,204,1886.111345
17.0,641,1899.021064
5.0,328,1906.632481
2.0,185,1910.165588
7.0,250,1915.322973
0.0,127,1918.288946
9.0,404,1926.838289
2.0,206,1930.856868
6.0,375,1939.455352
12.0,407,1947.792758
10.0,472,1957.785932
7.0,379,1965.472211
1.0,155,1968.604418
1.0,155,1971.777137
0.0,129,1974.170587
5.0,278,1980.023852
3.0,214,1984.410334
1.0,176,1988.019059
10.0,454,1998.084092
4.0,299,2004.078174
9.0,327,2010.670401
7.0,451,2019.879265
4.0,266,2025.08357
4.0,305,2032.037322
11.0,472,2041.916273
7.0,248,2047.206181
3.0,273,2052.197227
5.0,295,2057.587146
11.0,472,2067.401583
9.0,498,2077.768106
19.0,715,2093.128544
9.0,328,2099.72188
4.0,265,2105.351604
1.0,155,2108.98823
2.0,203,2112.80992
7.0,248,2117.852242
13.0,492,2128.489659
4.0,265,2133.405575
1.0,175,2136.944301
1.0,155,2139.57321
3.0,274,2144.861266
5.0,318,2151.594805
10.0,377,2159.109427
13.0,522,2169.947369
8.0,497,2180.06424
5.0,301,2186.385413
8.0,281,2192.168299
0.0,129,2194.667051
1.0,178,2197.806458
3.0,275,2203.270198
8.0,300,2208.522585
1.0,175,2212.008615
10.0,451,2220.750571
6.0,383,2228.511517
1.0,175,2232.075191
6.0,383,2239.58661
15.0,651,2252.355373
12.0,322,2258.864403
16.0,327,2266.118667
7.0,417,2274.67953
7.0,427,2283.273225
14.0,401,2291.022474
3.0,232,2295.596839
7.0,427,2304.482135
4.0,280,2310.251361
11.0,560,2321.40171
7.0,361,2328.863143
5.0,308,2335.320121
4.0,305,2341.613666
10.0,396,2349.818224
4.0,300,2355.97025
5.0,345,2363.43636
11.0,484,2373.874002
16.0,523,2384.409464
3.0,229,2389.458777
10.0,492,2399.196657
14.0,554,2410.539622
13.0,539,2421.653241
5.0,316,2428.000313
5.0,330,2434.543717
7.0,370,2441.985114
22.0,579,2453.918883
16.0,625,2466.78516
13.0,525,2477.875221
5.0,328,2484.775459
20.0,470,2494.00078
17.0,673,2507.22508
8.0,516,2517.579159
16.0,685,2531.846152
21.0,922,2549.261145
15.0,623,2561.603614
11.0,481,2571.112043
26.0,819,2587.896827
17.0,505,2597.719151
17.0,660,2611.182829
11.0,580,2622.491816
5.0,335,2629.010672
19.0,568,2640.202147
16.0,548,2650.686774
12.0,594,2662.245733
8.0,502,2671.913641
16.0,709,2686.053875
17.0,683,2700.971105
21.0,627,2713.236777
19.0,429,2722.405883
8.0,478,2731.94682
18.0,472,2741.95048
17.0,659,2756.254118
20.0,760,2771.868281
14.0,531,2782.513086
19.0,686,2797.067502
14.0,649,2810.19126
15.0,618,2823.14847
10.0,532,2833.757201
13.0,620,2846.651241
31.0,655,2858.899733
26.0,988,2879.762362
12.0,619,2891.712044
28.0,835,2909.129072
8.0,460,2917.706393
19.0,568,2929.740977
17.0,608,2943.062514
27.0,616,2956.203157
31.0,904,2975.821772
14.0,657,2989.723161
25.0,796,3006.336249
27.0,779,3021.941227
15.0,663,3034.999214
11.0,559,3046.871638
15.0,621,3058.966679
35.0,781,3075.496959
21.0,813,3092.727934
14.0,590,3103.991024
9.0,470,3113.473822
23.0,615,3126.089112
25.0,756,3141.266751
19.0,646,3153.834472
10.0,496,3164.276073
16.0,573,3175.661821
12.0,568,3186.979578
20.0,866,3204.751661
14.0,632,3217.813169
25.0,800,3234.510778
28.0,749,3250.038411
25.0,836,3266.058856
18.0,654,3278.523639
23.0,900,3296.818072
20.0,645,3310.03664
25.0,885,3327.794786
25.0,810,3344.657314
28.0,896,3362.872989
56.0,1364,3390.704204
27.0,591,3401.805999
22.0,861,3419.606291
40.0,1113,3442.972957
32.0,748,3457.551774
40.0,1117,3479.662494
23.0,858,3497.179406
27.0,782,3512.637282
22.0,743,3527.871609
28.0,923,3546.648289
35.0,862,3565.128353
43.0,1182,3590.492468
45.0,1315,3617.763636
20.0,740,3633.50817
27.0,779,3648.868073
30.0,961,3668.574336
34.0,872,3686.123332
51.0,1084,3708.753909
29.0,1107,3730.806044
49.0,1121,3754.35843
26.0,889,3772.820915
69.0,1400,3800.790104
66.0,1312,3826.373662
28.0,896,3845.255531
40.0,1177,3870.063886
56.0,1280,3896.587991
71.0,1486,3926.347256
59.0,1486,3956.25049
55.0,1160,3980.03382
81.0,1640,4013.227038
52.0,1167,4036.271225
49.0,1197,4060.200715
40.0,1043,4081.261571
55.0,1150,4104.438198
45.0,971,4123.995895
50.0,1187,4147.126034
65.0,1259,4172.746074
72.0,1503,4203.517736
44.0,1004,4223.918211
88.0,1624,4258.023941
48.0,903,4275.772993
62.0,1231,4300.970073
47.0,949,4319.9286
90.0,1784,4356.449797
72.0,1393,4384.160109
65.0,1265,4411.684854
53.0,1080,4433.357312
101.0,1477,4464.252758
113.0,1795,4499.924037
113.0,1891,4537.807913
92.0,1565,4569.427988
77.0,1547,4600.858547
61.0,1072,4622.573537
65.0,1348,4649.699889
102.0,1560,4680.883475
110.0,1611,4713.972324
61.0,1058,4735.403068
260.0,1779,4769.338023
55.0,1252,4794.813863
76.0,1068,4816.781842
93.0,1492,4844.972691
62.0,1335,4872.509932
55.0,903,4890.050145
16.0,459,4899.609217
48.0,1134,4923.07769
177.0,948,4943.150998
93.0,1521,4973.588943
36.0,760,4988.82492
53.0,1065,5011.079334
54.0,802,5027.204941
70.0,1415,5055.01872
0.0,129,5057.769392
8.0,396,5064.774951
149.0,1284,5090.461019
149.0,1575,5124.028186
105.0,1629,5155.741929
49.0,955,5175.177818
165.0,1114,5197.411193
233.0,1817,5233.699443
88.0,1275,5260.649474
224.0,1759,5295.882372
50.0,1142,5318.675012
172.0,1568,5350.669493
58.0,1332,5379.80812
88.0,1457,5410.262712
164.0,1443,5439.025033
133.0,1641,5472.529913
350.0,1906,5510.389598
166.0,1808,5547.233285
284.0,1573,5579.77953
241.0,1774,5616.886909
110.0,1252,5642.024305
174.0,1636,5675.676789
313.0,2035,5716.504469
36.0,575,5728.312995
319.0,1786,5764.7378
262.0,1629,5797.89037
300.0,2109,5840.050182
323.0,1863,5877.880234
315.0,1946,5917.556322
378.0,1819,5955.701862
397.0,2096,5997.307687
354.0,2050,6039.785206
241.0,1714,6075.226328
133.0,1268,6100.581491
402.0,2038,6141.87527
410.0,3192,6205.092711
241.0,1994,6246.024787
299.0,1886,6284.739034
348.0,2292,6329.922031
307.0,3041,6391.640548
355.0,1654,6425.123701
326.0,2816,6481.778089
361.0,2183,6525.636713
359.0,2527,6577.822052
381.0,2288,6623.181396
351.0,2176,6667.189827
345.0,2011,6707.696815
394.0,2119,6750.888227
351.0,1927,6789.737364
395.0,2675,6843.521773
351.0,1761,6878.641005
374.0,1987,6918.170794
559.0,3900,6996.324866
372.0,2011,7037.295343
112.0,1630,7070.845077
354.0,1881,7107.297919
332.0,1909,7146.500104
401.0,2331,7193.571505
419.0,2209,7237.815822
421.0,2511,7289.027807
316.0,2575,7340.140692
357.0,2095,7382.098238
419.0,2916,7440.148731
406.0,2557,7491.753601
398.0,2585,7544.328247
391.0,2360,7592.606321
366.0,2967,7652.354292
431.0,3279,7718.704406
414.0,2333,7765.034773
422.0,2515,7817.361983
340.0,1997,7858.165879
108.0,1495,7887.374739
439.0,3302,7951.428046
353.0,1392,7980.325164
368.0,1705,8014.222073
333.0,1869,8053.153208
406.0,2009,8093.833649
404.0,1990,8133.672605
383.0,2163,8178.732052
404.0,4304,8264.557863
437.0,3324,8331.72457
405.0,5485,8442.756637
420.0,2652,8498.031945
428.0,4110,8582.768919
406.0,3400,8650.987329
426.0,3034,8713.158005
420.0,3104,8776.287889
416.0,3263,8840.837878
419.0,2824,8897.21909
413.0,2700,8950.782224
406.0,4197,9032.584324
422.0,2288,9079.532011
406.0,2686,9133.006326
428.0,2637,9185.640532
431.0,3104,9249.763162
420.0,2780,9305.248593
410.0,2429,9355.819095
375.0,2494,9405.635969
425.0,2568,9456.534486
424.0,2648,9509.981061
453.0,3109,9572.332916
423.0,2321,9621.120754
421.0,2340,9668.117853
399.0,2694,9723.211584
424.0,4092,9807.560866
425.0,3597,9878.857593
425.0,3863,9953.535592
420.0,2232,10000.02103
378.0,2453,10051.298522
424.0,2390,10098.435149
835.0,4828,10195.343246
668.0,4211,10280.685268
361.0,2147,10323.748788
428.0,5509,10435.244954
413.0,2391,10482.175201
426.0,2330,10530.136627
406.0,7538,10682.03316
395.0,3939,10760.397749
471.0,4005,10841.66903
415.0,1853,10877.701726
423.0,2460,10926.570601
406.0,2220,10971.774666
494.0,4998,11073.918187
463.0,3138,11137.497007
376.0,2486,11187.999852
427.0,3379,11256.939482
413.0,2778,11311.874814
417.0,2328,11358.753572
855.0,5709,11470.264153
401.0,2258,11516.020286
319.0,2302,11562.263931
609.0,3681,11637.549291
441.0,2951,11697.348214
436.0,2560,11749.149581
426.0,2358,11796.081102
345.0,1996,11836.156856
410.0,1685,11871.385192
396.0,2864,11931.486614
428.0,2897,11989.430168
816.0,4968,12085.468251
418.0,2730,12139.231877
432.0,5564,12251.974659
407.0,9140,12436.693137
430.0,3751,12512.363173
379.0,2218,12556.508612
856.0,5769,12674.799339
447.0,3932,12754.848465
425.0,2344,12800.826235
427.0,3973,12878.789073
427.0,2909,12937.92886
431.0,5441,13048.437033
407.0,3264,13113.218325
424.0,2715,13167.819099
393.0,1930,13207.041607
433.0,3250,13272.241106
412.0,2037,13312.243581
419.0,2034,13353.493716
421.0,2529,13403.020461
407.0,3189,13466.268658
423.0,4714,13558.469804
424.0,3047,13619.168927
428.0,3163,13682.882852
428.0,3113,13744.953647
448.0,3971,13824.054629
424.0,3065,13884.808203
420.0,2599,13935.79281
431.0,4445,14021.324504
428.0,2711,14075.687093
428.0,2449,14124.840965
357.0,2307,14169.905843
406.0,2436,14218.340001
426.0,2483,14267.670041
428.0,2288,14314.050524
