total_timesteps,avg_norm_grads_f,loss,avg_norm_g,norm_grads_policy,avg_norm_k_dot_g,avg_norm_adj,loss_policy,loss_bc,fps,loss_q,loss_f,norm_grads_q,avg_norm_k,explained_variance,mean_episode_reward,mean_episode_length,norm_grads,entropy
2880000,1.2544645071029663,-0.1328732818365097,1.3574899435043335,0.7981539368629456,1.2761507034301758,0.18194490671157837,-0.19177690148353577,,728,0.1375000774860382,-0.19177690148353577,0.5063146948814392,2.230858325958252,0.4802321791648865,6.65,236.05,1.0410258769989014,0.9846420288085938
2912000,1.0442320108413696,-0.05542359873652458,1.1343860626220703,0.35705408453941345,1.1375172138214111,0.12952826917171478,-0.1301775723695755,,729,0.17063447833061218,-0.1301775723695755,0.3473861515522003,2.2801363468170166,0.36529242992401123,5.55,194.025,0.4772876501083374,1.0563265085220337
2944000,0.9576280117034912,0.07435702532529831,0.9844043850898743,0.403216689825058,0.8976179361343384,0.045272327959537506,0.029467713087797165,,729,0.11115981638431549,0.029467713087797165,0.23921220004558563,2.2672505378723145,0.5067431926727295,8.75,306.35,0.4769439995288849,1.069059133529663
2976000,0.9027272462844849,0.18564514815807343,0.9174138307571411,0.2762487828731537,0.9312599897384644,0.027068937197327614,0.16167545318603516,,730,0.06881842017173767,0.16167545318603516,0.3447474539279938,2.119281053543091,0.5231196880340576,6.425,237.85,0.46901029348373413,1.043951392173767
3008000,0.831466794013977,0.007839055731892586,0.8697383999824524,0.5190269351005554,0.7956112027168274,0.07573173940181732,-0.03566723316907883,,730,0.10731830447912216,-0.03566723316907883,0.21994060277938843,2.2281033992767334,0.5750575065612793,7.3,255.45,0.5753753185272217,1.0152863264083862
3040000,0.6761695146560669,0.11698390543460846,0.6804316639900208,0.21774913370609283,0.7455970048904419,0.005091170780360699,0.1054585725069046,,731,0.0420391783118248,0.1054585725069046,0.3223167657852173,2.261671543121338,0.37279385328292847,6.9,244.975,0.38582152128219604,0.9494261741638184
3072000,0.7734264135360718,-0.03290621191263199,0.8335849046707153,0.34354445338249207,0.8762766718864441,0.08066447824239731,-0.06063307076692581,,731,0.07522191107273102,-0.06063307076692581,0.2108636498451233,2.1613380908966064,0.2086992859840393,7.325,269.85,0.3665810525417328,0.9884098768234253
3104000,1.2039381265640259,0.0388101190328598,1.306449055671692,0.30827122926712036,1.412400484085083,0.15331092476844788,-0.023409593850374222,,732,0.14345642924308777,-0.023409593850374222,0.23367135226726532,2.1058781147003174,0.3840782642364502,8.05,285.325,0.39764395356178284,0.9508503675460815
3136000,0.6747373342514038,0.12939460575580597,0.6807053089141846,0.17825005948543549,0.7190271615982056,0.010203391313552856,0.11967524141073227,,732,0.03768705204129219,0.11967524141073227,0.32356080412864685,2.179325580596924,0.5882680416107178,8.275,296.45,0.3957301378250122,0.9124165773391724
3168000,1.758411169052124,-0.12232504040002823,1.9697017669677734,0.4876876175403595,2.0696322917938232,0.336334764957428,-0.21896061301231384,,732,0.21203429996967316,-0.21896061301231384,0.4892960488796234,2.438020944595337,0.33348506689071655,5.675,200.25,0.6893336772918701,0.9381574392318726
3200000,1.1715946197509766,0.05954285338521004,1.2530198097229004,0.4792789816856384,1.3053686618804932,0.13633154332637787,-0.020433561876416206,,733,0.1787310540676117,-0.020433561876416206,0.22526171803474426,2.073652982711792,0.314258337020874,7.4,256.5,0.5305665135383606,0.9389114379882812
3232000,1.0345097780227661,-0.08254710584878922,1.1367391347885132,0.5320718884468079,1.6526111364364624,0.10589025914669037,-0.1708202213048935,,733,0.19609588384628296,-0.1708202213048935,0.6226032376289368,2.6412582397460938,0.44053924083709717,9.425,287.0,0.8807307481765747,0.9774826169013977
3264000,2.616273880004883,0.026110675185918808,2.8538894653320312,0.879393994808197,3.4805634021759033,0.3376692235469818,-0.028861191123723984,,734,0.12936249375343323,-0.028861191123723984,0.21665425598621368,2.2729485034942627,0.4629462957382202,9.2,300.0,0.92706698179245,0.9709382057189941
3296000,0.7086315155029297,0.010699041187763214,0.7329450845718384,0.16551072895526886,1.7612920999526978,0.03460565209388733,-0.002156279981136322,,734,0.0439985990524292,-0.002156279981136322,0.3779905438423157,9.212271690368652,0.9561983346939087,8.875,305.775,0.400159627199173,0.9143978357315063
3328000,0.7627150416374207,0.11990780383348465,0.7674492597579956,0.2381848841905594,0.8338159322738647,0.005079274997115135,0.10819045454263687,,735,0.042537394911050797,0.10819045454263687,0.34312108159065247,2.003838062286377,0.36858421564102173,8.75,282.75,0.4330656826496124,0.955135703086853
3360000,0.5123763680458069,-0.015109830535948277,0.5249223709106445,0.1438777893781662,0.5820658802986145,0.015096748247742653,-0.017515361309051514,,735,0.024373585358262062,-0.017515361309051514,0.16534756124019623,2.3523612022399902,0.5895892381668091,8.075,265.85,0.20289289951324463,0.9781262278556824
3392000,1.0456758737564087,-0.08437053114175797,1.13485586643219,0.5563793778419495,1.0154632329940796,0.16165724396705627,-0.13646915555000305,,736,0.12375833839178085,-0.13646915555000305,0.2785044312477112,2.109757661819458,0.4171547293663025,8.875,265.725,0.6312041282653809,0.9780548810958862
3424000,0.8224372863769531,0.07974166423082352,0.8334104418754578,0.1804126352071762,0.9071922302246094,0.014336219057440758,0.068079374730587,,736,0.043080590665340424,0.068079374730587,0.2711273729801178,2.168299436569214,0.5948846936225891,8.825,281.075,0.349452406167984,0.9878000020980835
3456000,0.8623104095458984,-0.02253996953368187,0.9313416481018066,0.5585266351699829,0.9612846374511719,0.11104223877191544,-0.09707742184400558,,737,0.16808538138866425,-0.09707742184400558,0.3373381793498993,2.198237895965576,0.40545350313186646,9.575,278.0,0.6860126256942749,0.9505237340927124
3488000,0.7953916788101196,0.04839998483657837,0.8199195861816406,0.1912098079919815,0.7701609134674072,0.04555799812078476,0.04348813742399216,,737,0.028063660487532616,0.04348813742399216,0.15545134246349335,2.181164503097534,0.5466821193695068,8.575,242.425,0.23509936034679413,0.911998450756073
3520000,1.1454068422317505,0.1822490394115448,1.149595022201538,0.23771677911281586,1.3324229717254639,0.004193922970443964,0.1590447723865509,,738,0.06496687233448029,0.1590447723865509,0.45905017852783203,3.1134307384490967,0.09276890754699707,8.5,273.475,0.5541999340057373,0.9279168248176575
3552000,0.8339099884033203,-0.05572875961661339,0.8851731419563293,0.4401579797267914,0.85606449842453,0.0832272619009018,-0.11054893583059311,,738,0.12884452939033508,-0.11054893583059311,0.42410653829574585,2.359487533569336,0.4256659150123596,7.625,251.95,0.6448950171470642,0.9602087736129761
3584000,2.3380279541015625,-0.04702552407979965,2.621863842010498,0.5364991426467896,2.7832608222961426,0.4792272448539734,-0.1154790073633194,,738,0.15490128099918365,-0.1154790073633194,0.30031293630599976,2.191777229309082,0.35937362909317017,9.9,306.425,0.628481924533844,0.8997156023979187
3616000,0.9249212741851807,0.04881787672638893,0.9736272692680359,0.39009299874305725,1.8286421298980713,0.06558875739574432,-0.012148486450314522,,738,0.13977864384651184,-0.012148486450314522,0.2777007520198822,2.861402988433838,0.4608023762702942,10.475,286.1,0.46978455781936646,0.8922961354255676
3648000,1.1829997301101685,-0.02767600491642952,1.2563704252243042,0.8669069409370422,1.2013952732086182,0.1387675255537033,-0.1109689250588417,,739,0.18510815501213074,-0.1109689250588417,0.28538018465042114,2.193526268005371,0.48173052072525024,11.275,306.325,0.9753890633583069,0.9261156916618347
3680000,0.5245026350021362,0.018217895179986954,0.5393889546394348,0.2272045761346817,0.5918164849281311,0.0214111115783453,0.005876446608453989,,739,0.04251949489116669,0.005876446608453989,0.12139354646205902,2.2979249954223633,0.5902386903762817,9.325,309.95,0.24149900674819946,0.891829788684845
3712000,0.5299502015113831,0.09784912317991257,0.5321788787841797,0.2093956023454666,0.519997775554657,0.004236853215843439,0.08812011778354645,,739,0.03754254803061485,0.08812011778354645,0.24712243676185608,2.2064201831817627,0.34497708082199097,9.8,288.95,0.3149045705795288,0.9042268991470337
3744000,0.8408641815185547,0.15028168261051178,0.857191264629364,0.4616735279560089,1.5508041381835938,0.01809825748205185,0.10568863153457642,,740,0.10621212422847748,0.10568863153457642,0.47363585233688354,9.073073387145996,0.41117244958877563,12.3,354.075,0.6224281191825867,0.8513025045394897
3776000,0.872469425201416,-0.039241861552000046,0.9334712028503418,0.4280271828174591,1.289770245552063,0.08520336449146271,-0.090127132833004,,740,0.11914894729852676,-0.090127132833004,0.2354101538658142,3.6121490001678467,0.30140382051467896,9.65,295.475,0.5102525353431702,0.8689202070236206
3808000,3.2444376945495605,-0.12842339277267456,3.923311233520508,0.696998655796051,4.978005409240723,0.881650447845459,-0.2575605809688568,,741,0.27546679973602295,-0.2575605809688568,0.7081046104431152,2.1657662391662598,0.26709598302841187,8.525,263.075,0.9995937347412109,0.859621524810791
3840000,1.891210675239563,-0.12742291390895844,2.1589813232421875,0.8961477279663086,2.7793469429016113,0.3418610394001007,-0.2344774454832077,,741,0.23351149260997772,-0.2344774454832077,0.3676011562347412,2.2301506996154785,0.4096220135688782,9.975,268.9,0.9686310291290283,0.970120906829834
3872000,1.0807359218597412,0.03910763934254646,1.1235432624816895,0.5100603699684143,1.3579069375991821,0.056275852024555206,-0.05110577493906021,,741,0.1990574300289154,-0.05110577493906021,0.40084126591682434,4.368900775909424,0.44871246814727783,13.275,359.625,0.5983192920684814,0.9315301775932312
3904000,0.8811378479003906,0.03843412920832634,0.9275619387626648,0.2927930951118469,0.8658732175827026,0.062337152659893036,0.008446650579571724,,741,0.07834060490131378,0.008446650579571724,0.31102219223976135,2.2328617572784424,0.5618866682052612,7.275,229.275,0.4404947757720947,0.9182822108268738
3936000,0.6010589003562927,0.06425435841083527,0.6185522079467773,0.20270730555057526,0.732765793800354,0.012304797768592834,0.05184749513864517,,742,0.043406952172517776,0.05184749513864517,0.4047542214393616,2.8538665771484375,0.6076185703277588,13.85,379.275,0.48143231868743896,0.929660975933075
3968000,1.2435741424560547,0.05784409120678902,1.3091679811477661,0.5662679076194763,1.9171619415283203,0.0778810903429985,-0.032526105642318726,,742,0.1960422545671463,-0.032526105642318726,0.9838280081748962,4.308351516723633,0.8488147258758545,18.4,398.475,1.2162662744522095,0.7650930285453796
4000000,1.4097483158111572,0.06887264549732208,1.5504204034805298,0.8048864603042603,1.651036024093628,0.22532334923744202,-0.14054596424102783,,742,0.4357898235321045,-0.14054596424102783,0.8590161800384521,4.157896518707275,0.2204148769378662,13.35,337.825,1.0362097024917603,0.8476306200027466
4032000,0.9392580389976501,0.03850913047790527,1.0115725994110107,0.5320107340812683,1.0035314559936523,0.09173554927110672,-0.11909596621990204,,743,0.33070486783981323,-0.11909596621990204,1.157692551612854,2.7493810653686523,0.38492459058761597,15.175,390.225,1.3420177698135376,0.7747339010238647
4064000,0.6353832483291626,0.10475614666938782,0.6378182172775269,0.17919202148914337,0.7439599633216858,0.003128002630546689,0.09708255529403687,,743,0.03276416286826134,0.09708255529403687,0.3167145252227783,3.255013942718506,0.6046029329299927,10.65,263.75,0.3560570776462555,0.870849609375
4096000,0.9393117427825928,0.05252344161272049,0.9797035455703735,0.3507292866706848,1.963566780090332,0.03980749100446701,-0.01833513379096985,,743,0.15681199729442596,-0.01833513379096985,0.5927211046218872,3.3317980766296387,0.8910759091377258,11.3,301.575,0.6746560335159302,0.7547425031661987
4128000,1.4240610599517822,0.03635697066783905,1.5401690006256104,0.7499998211860657,1.6540817022323608,0.1697663515806198,-0.10620377212762833,,743,0.3028445839881897,-0.10620377212762833,0.5018821358680725,2.777766227722168,0.43666642904281616,8.825,251.4,1.0067857503890991,0.8861547708511353
4160000,0.7516196370124817,0.0856531485915184,0.7585625052452087,0.19864967465400696,0.9533761739730835,0.008729496970772743,0.06657402217388153,,744,0.05446000024676323,0.06657402217388153,0.33694911003112793,2.641951322555542,0.49699968099594116,13.45,346.4,0.4081057608127594,0.8150877952575684
4192000,1.1346904039382935,0.11502723395824432,1.1850765943527222,0.6995552182197571,1.2140291929244995,0.06315746158361435,-0.015522967092692852,,744,0.27742165327072144,-0.015522967092692852,1.0784242153167725,2.409548759460449,0.6221096515655518,15.975,378.875,1.316982388496399,0.8160632252693176
4224000,2.3160476684570312,0.03798770159482956,2.5318691730499268,0.746829092502594,2.467512845993042,0.408308744430542,-0.05629511922597885,,744,0.20541851222515106,-0.05629511922597885,0.32210657000541687,3.2252488136291504,0.4551736116409302,11.625,295.05,0.8108041882514954,0.8426433801651001
4256000,0.9195265769958496,0.060476742684841156,0.9698357582092285,0.27810919284820557,0.9586008787155151,0.09038130193948746,0.04022287577390671,,744,0.05705782026052475,0.04022287577390671,0.24654774367809296,2.370246410369873,0.8262201547622681,15.625,338.1,0.36213383078575134,0.8275038599967957
4288000,2.1909828186035156,0.16678360104560852,2.393559694290161,1.399620771408081,2.2158095836639404,0.4104737639427185,-0.1790008246898651,,745,0.7084333300590515,-0.1790008246898651,1.3812135457992554,2.5124478340148926,0.5296978950500488,14.35,344.0,2.0091476440429688,0.8432237505912781
4320000,1.1758852005004883,0.14788490533828735,1.2677799463272095,0.654334306716919,1.389394998550415,0.08258098363876343,-0.006092846393585205,,745,0.324288547039032,-0.006092846393585205,0.5712524056434631,2.405153751373291,0.5844197273254395,17.5,414.325,0.856624186038971,0.8166529536247253
4352000,1.2526509761810303,0.03676227480173111,1.3573119640350342,0.6631735563278198,1.550189733505249,0.12976279854774475,-0.07072609663009644,,745,0.23101839423179626,-0.07072609663009644,0.5625552535057068,6.255703926086426,0.6737147569656372,14.325,324.3,0.8791470527648926,0.802082359790802
4384000,1.2691986560821533,0.058055080473423004,1.3335906267166138,0.3978605270385742,1.1895633935928345,0.11039984226226807,-0.05216316506266594,,745,0.2361118048429489,-0.05216316506266594,0.6368046402931213,2.2402119636535645,0.3470807671546936,20.9,439.5,0.741456925868988,0.7837659120559692
4416000,0.8729554414749146,0.09225273877382278,0.8931570053100586,0.3879184126853943,0.949790358543396,0.029328351840376854,0.05252740532159805,,745,0.09480242431163788,0.05252740532159805,0.40668877959251404,2.8864388465881348,0.8252639174461365,17.475,422.125,0.565522313117981,0.7675877809524536
4448000,0.8863694071769714,-0.0032230294309556484,0.9606019258499146,0.3783709704875946,1.192940592765808,0.08364316076040268,-0.04172903671860695,,746,0.09239742904901505,-0.04172903671860695,0.40807434916496277,2.7710142135620117,0.8135685920715332,18.275,435.45,0.5647550821304321,0.7692707180976868
4480000,4.510283470153809,0.2208481729030609,5.139086723327637,2.2495107650756836,4.647202491760254,0.7860636711120605,-0.35834914445877075,,746,1.1740630865097046,-0.35834914445877075,2.5580122470855713,2.60589337348938,-0.3244614601135254,20.425,434.75,3.554266929626465,0.7834221124649048
4512000,1.1546118259429932,0.196990504860878,1.2389084100723267,0.5707526206970215,1.5659714937210083,0.07471448183059692,0.029665106907486916,,746,0.350705087184906,0.029665106907486916,0.762470543384552,2.5482356548309326,0.6515241861343384,20.125,472.55,0.9633798003196716,0.8027145266532898
4544000,1.3204461336135864,0.17062337696552277,1.3458222150802612,0.41349849104881287,1.4208338260650635,0.03151882439851761,0.06857147067785263,,747,0.21972283720970154,0.06857147067785263,0.6231153011322021,2.2375998497009277,0.8370324969291687,19.925,423.325,0.7543872594833374,0.780951201915741
4576000,5.099115371704102,0.0776275247335434,5.573368072509766,1.3800621032714844,4.290502548217773,0.8556798100471497,-0.4572123885154724,,747,1.086891531944275,-0.4572123885154724,2.373640775680542,2.17002534866333,0.03830534219741821,17.4,536.275,2.7251572608947754,0.8605855703353882
4608000,0.9805988073348999,-0.06755578517913818,1.0474302768707275,0.40711739659309387,1.0174634456634521,0.10129265487194061,-0.10452387481927872,,747,0.08974934369325638,-0.10452387481927872,0.4981911778450012,2.681999921798706,0.9281578063964844,18.575,428.5,0.6391426920890808,0.7906585335731506
4640000,1.4792993068695068,0.11610665917396545,1.613022804260254,0.5620664954185486,2.200042724609375,0.1800110638141632,0.005654525943100452,,747,0.23541656136512756,0.005654525943100452,0.8879627585411072,6.993277072906494,0.7539563775062561,20.2,469.65,1.08159339427948,0.7256149053573608
4672000,0.9527863264083862,0.13216973841190338,0.9639943242073059,0.42073947191238403,0.9906295537948608,0.0115561094135046,0.09525343775749207,,748,0.08944644033908844,0.09525343775749207,0.37424415349960327,3.3523077964782715,0.7689722180366516,18.275,420.9,0.5949065089225769,0.780691385269165
4704000,0.6640517711639404,0.12713101506233215,0.6694952845573425,0.2840158939361572,0.6961571574211121,0.006182973738759756,0.10333175957202911,,748,0.06367109715938568,0.10333175957202911,0.3327089846134186,2.2334485054016113,0.8194872140884399,18.775,476.825,0.45559561252593994,0.8036290407180786
4736000,0.8614784479141235,0.0635489895939827,0.8779657483100891,0.2655829191207886,0.9463108777999878,0.019374720752239227,0.03529978543519974,,748,0.07210776954889297,0.03529978543519974,0.31354963779449463,2.7531826496124268,0.9076979756355286,19.825,469.25,0.41383373737335205,0.7804681062698364
4768000,0.7621070146560669,0.03152260556817055,0.7770971655845642,0.2938793897628784,0.7618446350097656,0.022245798259973526,0.00742290448397398,,748,0.06450588256120682,0.00742290448397398,0.3354293406009674,2.097670555114746,0.8455803394317627,15.95,393.8,0.4854356348514557,0.8153241276741028
4800000,0.7703763842582703,-0.06820185482501984,0.8138958811759949,0.27905508875846863,0.8363903760910034,0.061590246856212616,-0.10677267611026764,,749,0.09080950915813446,-0.10677267611026764,0.7108452916145325,3.3049964904785156,0.9272184371948242,17.975,395.8,0.7723188996315002,0.6833932399749756
4832000,1.585784912109375,0.2970897853374481,1.7973026037216187,0.6639809608459473,2.5998599529266357,0.18200470507144928,0.038909539580345154,,749,0.5322316884994507,0.038909539580345154,1.0954773426055908,2.1827001571655273,0.49787354469299316,17.275,515.625,1.278016209602356,0.7935612797737122
4864000,1.370579719543457,0.07903935015201569,1.5960156917572021,0.6742120385169983,11.489450454711914,0.06606100499629974,-0.030010778456926346,,749,0.23307423293590546,-0.030010778456926346,0.5950841903686523,56.042633056640625,0.709709882736206,12.675,333.15,0.9714779853820801,0.7486981153488159
4896000,0.7877902984619141,-0.06649395078420639,0.8354687690734863,0.31151795387268066,1.0580856800079346,0.04379131644964218,-0.09009333699941635,,749,0.06207555532455444,-0.09009333699941635,0.45317792892456055,3.0996389389038086,0.9450549483299255,22.325,485.425,0.5493788123130798,0.7438392639160156
4928000,0.8326611518859863,0.04464757442474365,0.8618476986885071,0.23862098157405853,0.9261646270751953,0.032197076827287674,0.03205995261669159,,749,0.04152189940214157,0.03205995261669159,0.2679125964641571,2.6267921924591064,0.9355848431587219,17.15,449.9,0.35633790493011475,0.8173327445983887
4960000,0.7151526808738708,0.05236350744962692,0.7310604453086853,0.32779189944267273,0.765450656414032,0.02688874863088131,0.02245314233005047,,750,0.07552807033061981,0.02245314233005047,0.3205209970474243,2.29665207862854,0.9650774598121643,22.55,561.875,0.443469762802124,0.7853671908378601
4992000,0.9201043844223022,0.027165740728378296,0.946155846118927,0.3908548951148987,0.8964347839355469,0.03803027421236038,-0.010725319385528564,,750,0.09094761312007904,-0.010725319385528564,0.37404730916023254,2.3789772987365723,0.9124346971511841,18.175,446.675,0.5402620434761047,0.7582746148109436
5024000,0.7768633365631104,0.020051900297403336,0.8326349258422852,0.2628687620162964,1.0410535335540771,0.06537462770938873,-0.01622522436082363,,750,0.08876152336597443,-0.01622522436082363,0.2895008325576782,3.7113029956817627,0.9055324792861938,17.3,599.225,0.3881053924560547,0.8103636503219604
5056000,0.995067298412323,0.027535822242498398,1.0192562341690063,0.3646979331970215,1.1240819692611694,0.032857250422239304,-0.008958868682384491,,750,0.08996669948101044,-0.008958868682384491,0.3394230306148529,2.1116528511047363,0.8873780965805054,19.95,436.4,0.4990856647491455,0.8488659858703613
5088000,0.709087610244751,0.04434456676244736,0.7283572554588318,0.396320641040802,0.792718768119812,0.020690033212304115,0.020616009831428528,,751,0.06274595111608505,0.020616009831428528,0.46176233887672424,2.0983378887176514,0.9485435485839844,19.45,392.8,0.47827625274658203,0.7644419074058533
5120000,0.6525050401687622,-0.03675156459212303,0.6684402227401733,0.19527366757392883,0.7123022079467773,0.018205296248197556,-0.04483814537525177,,751,0.03226180002093315,-0.04483814537525177,0.27772775292396545,2.410529136657715,0.9220101833343506,16.6,422.875,0.34620895981788635,0.8044320344924927
5152000,1.2033888101577759,0.22785519063472748,1.233473539352417,0.7933487892150879,1.2614535093307495,0.070787712931633,0.14658823609352112,,751,0.17949135601520538,0.14658823609352112,0.6028503775596619,2.230288028717041,0.7731742858886719,22.025,469.825,0.9925882816314697,0.8478717803955078
5184000,1.1714693307876587,0.25366848707199097,1.1836246252059937,0.36570122838020325,1.3786413669586182,0.015862446278333664,0.19913414120674133,,751,0.12556865811347961,0.19913414120674133,0.7248350381851196,4.906961917877197,0.8786264061927795,22.15,505.725,0.8114778399467468,0.8250011205673218
5216000,1.83573579788208,0.13668295741081238,1.971312165260315,0.917847752571106,2.275984287261963,0.18570861220359802,-0.07150715589523315,,752,0.4321204125881195,-0.07150715589523315,1.334808349609375,3.580949068069458,0.791885256767273,17.55,390.375,1.6369855403900146,0.7870087623596191
5248000,0.9298190474510193,0.05012159049510956,0.9731372594833374,0.26024332642555237,1.0719408988952637,0.06019703298807144,0.02714233472943306,,752,0.061808787286281586,0.02714233472943306,0.33678287267684937,2.2931430339813232,0.9377300143241882,15.7,387.2,0.4291337728500366,0.7925140261650085
5280000,1.305313229560852,0.22400279343128204,1.3359836339950562,0.7237120270729065,1.7776241302490234,0.029729744419455528,0.14164721965789795,,752,0.17911170423030853,0.14164721965789795,0.5720969438552856,2.2150869369506836,0.8606372475624084,16.225,394.25,0.9170855283737183,0.7200281620025635
5312000,2.718839645385742,-0.0760299563407898,3.0091660022735596,1.364344835281372,2.7790400981903076,0.5116860866546631,-0.3520389199256897,,752,0.5673225522041321,-0.3520389199256897,1.3585926294326782,2.3000905513763428,0.7702383399009705,20.025,481.725,1.8202157020568848,0.7652314305305481
5344000,1.149619460105896,0.14013926684856415,1.1735483407974243,0.3764052391052246,1.2213771343231201,0.03626975789666176,0.08135811984539032,,753,0.13405559957027435,0.08135811984539032,0.4873092472553253,2.8157730102539062,0.9454503059387207,18.175,427.225,0.611603319644928,0.8246648907661438
5376000,1.195460319519043,0.06765329092741013,1.2473710775375366,0.6108911037445068,1.2466481924057007,0.06334729492664337,0.009546466171741486,,753,0.1320631504058838,0.009546466171741486,0.4903721511363983,2.3349733352661133,0.9726284742355347,17.85,469.125,0.8002161979675293,0.7924750447273254
5408000,1.0960664749145508,0.21696385741233826,1.1357887983322144,0.6736462712287903,1.1105321645736694,0.04305986687541008,0.01120421290397644,,753,0.42889147996902466,0.01120421290397644,1.1880958080291748,2.308574914932251,0.8505852818489075,22.6,558.05,1.446064829826355,0.8686091303825378
5440000,1.391725778579712,0.12785036861896515,1.4677903652191162,0.9090386629104614,1.714821219444275,0.10317327827215195,-0.02363252080976963,,753,0.31918880343437195,-0.02363252080976963,1.0183801651000977,2.9412307739257812,0.873841404914856,19.5,544.075,1.3265573978424072,0.8111501932144165
5472000,1.2307143211364746,0.08912435173988342,1.2472236156463623,0.35461461544036865,1.3313477039337158,0.024209139868617058,0.05090603977441788,,753,0.09116926789283752,0.05090603977441788,0.37033841013908386,2.635950803756714,0.9038107395172119,11.7,314.025,0.5578553676605225,0.7366323471069336
5504000,1.445058822631836,0.16832633316516876,1.4891700744628906,0.9313247203826904,1.812670111656189,0.06967882066965103,-0.03049640916287899,,753,0.4123365879058838,-0.03049640916287899,0.8186522722244263,3.8698554039001465,0.7812588214874268,20.275,478.0,1.2921979427337646,0.7345560193061829
5536000,1.4480746984481812,0.18326051533222198,1.4758044481277466,0.5095574259757996,1.6112339496612549,0.03647076338529587,0.11912813037633896,,754,0.1447879523038864,0.11912813037633896,0.5965015292167664,2.353429079055786,0.9210421442985535,17.725,495.05,0.8076626658439636,0.8261594772338867
5568000,1.0930341482162476,0.08023763447999954,1.1781072616577148,1.0605791807174683,1.307273507118225,0.08986364305019379,-0.16709639132022858,,754,0.5094188451766968,-0.16709639132022858,1.3915722370147705,4.574645519256592,0.7918827533721924,28.0,613.25,1.7130777835845947,0.737539529800415
5600000,0.715599536895752,-0.009701368398964405,0.7478489279747009,0.26474839448928833,0.7755415439605713,0.041706979274749756,-0.0379616804420948,,754,0.07350713014602661,-0.0379616804420948,0.5071491599082947,2.67672061920166,0.9702188372612,19.025,540.525,0.5651546120643616,0.8493253588676453
5632000,1.0166842937469482,0.05193999037146568,1.0668081045150757,0.35358306765556335,1.1582164764404297,0.06477946788072586,0.004061602521687746,,754,0.11187803745269775,0.004061602521687746,0.47290459275245667,3.6987602710723877,0.921466052532196,28.45,678.825,0.5683857202529907,0.806063175201416
5664000,1.1835089921951294,0.1904340535402298,1.2058660984039307,0.5537692308425903,1.6428238153457642,0.022453079000115395,0.11192715167999268,,755,0.1721934825181961,0.11192715167999268,0.7508824467658997,2.4718964099884033,0.9324530363082886,14.225,419.375,0.9831714034080505,0.7589829564094543
5696000,0.7327885031700134,0.12105245143175125,0.7383111715316772,0.27462637424468994,0.7740119695663452,0.006245191674679518,0.10566560924053192,,755,0.04824764281511307,0.10566560924053192,0.4698394536972046,2.304241895675659,0.9665527939796448,15.15,595.575,0.5378966331481934,0.8736976385116577
5728000,1.475102186203003,0.1102379709482193,1.54804527759552,0.7084606289863586,2.1012065410614014,0.0965072438120842,0.05455010011792183,,755,0.128208190202713,0.05455010011792183,0.9445470571517944,2.614589214324951,0.8988523483276367,17.3,472.425,1.09339439868927,0.8416222333908081
5760000,0.9660770893096924,-0.01058541052043438,1.0090444087982178,0.5205428004264832,0.8870024681091309,0.0802498310804367,-0.053630221635103226,,755,0.1014752984046936,-0.053630221635103226,0.4477592408657074,2.341974973678589,0.9609496593475342,16.6,406.325,0.6840150952339172,0.7692838907241821
5792000,0.986609697341919,-0.05232436954975128,1.0379453897476196,0.33425840735435486,0.9716035723686218,0.05961369350552559,-0.08193866908550262,,755,0.07554645836353302,-0.08193866908550262,0.5732591152191162,2.3925342559814453,0.974755585193634,13.0,336.475,0.6451827883720398,0.8158928751945496
5824000,0.7059998512268066,-0.01173689030110836,0.7422213554382324,0.2202119082212448,0.7511934041976929,0.04994041472673416,-0.06883718073368073,,755,0.13042309880256653,-0.06883718073368073,0.46780702471733093,2.0978055000305176,0.9240401387214661,14.025,381.325,0.517961323261261,0.8111258745193481
5856000,1.2482404708862305,0.1584961712360382,1.2886768579483032,0.48539552092552185,1.342290997505188,0.03764667361974716,0.07533884048461914,,755,0.18324165046215057,0.07533884048461914,0.6008684635162354,2.378309726715088,0.8978126049041748,23.925,542.375,0.7544944882392883,0.8463509678840637
5888000,1.591294765472412,0.2126827836036682,1.717834234237671,0.7938870787620544,4.183184623718262,0.14240840077400208,-0.07579170167446136,,756,0.5940170884132385,-0.07579170167446136,1.3057270050048828,27.987125396728516,0.7741008996963501,20.375,549.075,1.5992637872695923,0.8534058332443237
5920000,0.7540359497070312,0.02170342206954956,0.7868291735649109,0.2528400719165802,0.8419286012649536,0.042147137224674225,-0.016514074057340622,,756,0.0920087993144989,-0.016514074057340622,0.6106462478637695,2.721971035003662,0.9720471501350403,19.9,529.975,0.6639822125434875,0.7786902785301208
5952000,0.9508759379386902,0.04511752724647522,0.9977657198905945,0.4945775866508484,5.049525260925293,0.05409427732229233,-0.03800089657306671,,756,0.18271788954734802,-0.03800089657306671,1.0994518995285034,35.92461395263672,0.954713761806488,20.575,556.45,1.1930731534957886,0.8240522146224976
5984000,1.2078704833984375,0.11510594934225082,1.278354525566101,0.4240165054798126,2.0952906608581543,0.08005902171134949,0.08075185865163803,,756,0.08445081859827042,0.08075185865163803,0.4966329336166382,4.470667839050293,0.8897296190261841,16.2,424.3,0.6200942993164062,0.7871322631835938
