#{"t_start": 1514956012.6299248, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,322.958928
3.0,248,326.042928
0.0,125,327.42637
5.0,332,331.667246
0.0,129,333.238711
3.0,232,336.091016
1.0,175,338.197708
2.0,202,340.662017
4.0,278,344.169447
0.0,125,345.592019
0.0,127,347.100759
2.0,198,349.542318
2.0,204,352.109179
2.0,218,354.805615
0.0,125,356.246829
0.0,127,357.757263
0.0,125,359.189223
0.0,129,360.709318
1.0,177,362.862222
0.0,129,364.384037
0.0,127,365.913012
0.0,127,367.404753
0.0,127,368.896598
3.0,233,371.848225
0.0,127,373.346917
4.0,295,376.941919
1.0,173,379.083487
2.0,224,381.852322
2.0,201,384.302904
0.0,129,385.849301
4.0,301,389.71338
0.0,129,391.155571
2.0,201,393.653248
0.0,129,395.178255
0.0,125,396.65421
0.0,127,398.182757
0.0,127,399.649883
0.0,129,401.113422
4.0,303,404.945927
2.0,198,407.346374
2.0,200,409.834823
0.0,127,411.341881
1.0,173,413.407632
2.0,201,415.846299
1.0,175,417.916215
0.0,127,419.383625
0.0,129,420.861091
2.0,206,423.40101
2.0,200,425.894141
3.0,250,428.995139
0.0,125,430.499691
0.0,127,432.006758
0.0,129,433.511749
0.0,129,435.012764
2.0,199,437.452833
1.0,171,439.514806
1.0,157,441.38302
1.0,175,443.49861
0.0,129,445.057679
0.0,129,446.569318
0.0,129,448.102361
6.0,357,452.654311
0.0,129,455.055811
2.0,182,458.815199
0.0,129,461.30926
0.0,125,464.23175
4.0,281,469.941784
0.0,129,472.708261
0.0,129,475.527833
1.0,171,478.99525
1.0,155,481.778384
0.0,125,484.24643
1.0,153,486.971714
0.0,125,489.480206
0.0,129,491.681049
2.0,183,495.453326
1.0,175,498.463866
5.0,350,505.880989
0.0,127,508.393995
1.0,175,512.122964
1.0,173,515.828953
0.0,123,518.527589
0.0,127,520.668764
1.0,157,524.220691
4.0,294,530.32051
1.0,153,533.785583
3.0,230,538.375264
2.0,198,541.872947
0.0,129,544.995973
0.0,127,547.575843
1.0,177,551.061873
2.0,200,554.840717
9.0,404,563.702941
1.0,155,566.583436
0.0,129,569.670923
1.0,173,573.145799
0.0,129,575.632041
0.0,127,578.055728
0.0,125,580.363347
0.0,127,583.142629
4.0,299,588.84184
0.0,125,591.116828
2.0,205,595.761148
0.0,127,598.352565
2.0,205,602.795127
0.0,127,604.990622
0.0,129,607.390661
0.0,127,609.579966
0.0,125,611.864265
2.0,198,615.832907
0.0,125,618.259327
3.0,252,623.485122
1.0,155,626.586259
1.0,177,630.411334
1.0,155,634.233124
0.0,129,636.883291
1.0,155,640.337715
1.0,175,644.186939
0.0,129,646.535952
2.0,200,650.655859
2.0,202,654.50193
3.0,250,660.202092
0.0,127,662.666551
5.0,368,670.437165
0.0,127,672.595252
0.0,129,675.135933
2.0,199,679.100082
0.0,127,681.82022
3.0,228,686.572724
5.0,352,694.148572
4.0,304,700.400767
5.0,350,707.871573
0.0,125,710.440723
3.0,251,715.938064
2.0,200,720.336756
11.0,464,730.946066
2.0,200,735.221142
1.0,169,738.323892
5.0,352,745.295124
1.0,173,748.317566
5.0,350,755.611561
0.0,127,758.233843
2.0,202,762.036988
5.0,329,768.799342
0.0,129,771.004731
0.0,127,773.727788
5.0,350,781.084628
0.0,127,783.892432
0.0,125,786.300681
2.0,202,790.163163
0.0,129,792.487531
9.0,404,801.411427
5.0,350,808.408142
4.0,299,814.935369
0.0,127,817.292731
0.0,129,819.762439
0.0,129,822.552376
11.0,462,831.725444
3.0,247,836.776632
1.0,172,840.659546
0.0,129,843.303976
5.0,350,850.507249
0.0,127,852.764698
6.0,382,860.415855
6.0,396,868.181731
0.0,129,870.407953
1.0,175,873.642828
0.0,127,875.815068
2.0,202,879.599014
5.0,352,886.778762
0.0,129,889.31448
2.0,202,893.050668
0.0,127,895.204293
0.0,127,897.62221
0.0,127,900.353094
2.0,202,905.224611
0.0,127,908.029233
0.0,129,910.781714
0.0,129,912.981315
2.0,200,917.090301
9.0,404,926.169614
0.0,127,928.552939
0.0,129,931.1816
6.0,399,939.310586
2.0,200,943.641503
5.0,350,951.442371
0.0,127,954.117281
0.0,125,957.022255
0.0,127,959.345756
2.0,202,963.468303
0.0,127,965.716767
5.0,347,972.986972
2.0,202,977.755869
0.0,129,980.127264
0.0,127,982.615245
5.0,352,989.506106
1.0,171,992.847224
1.0,171,996.315623
0.0,129,998.635726
0.0,129,1001.185222
2.0,202,1004.722874
2.0,200,1008.995545
0.0,125,1011.604588
4.0,297,1018.194538
3.0,248,1022.786545
3.0,248,1028.470604
9.0,404,1037.177093
0.0,129,1039.626672
0.0,127,1042.039401
0.0,129,1044.595074
6.0,400,1053.257982
9.0,404,1062.06003
2.0,202,1066.25298
4.0,297,1072.26406
0.0,127,1074.386699
0.0,127,1076.721594
5.0,350,1083.780616
0.0,127,1086.39462
0.0,127,1088.76489
3.0,246,1093.522787
5.0,352,1100.824833
0.0,127,1103.239072
9.0,403,1111.643386
0.0,129,1114.03412
4.0,297,1119.677981
0.0,127,1122.104277
2.0,202,1126.582552
0.0,127,1128.755318
0.0,127,1131.122337
3.0,246,1136.293126
9.0,404,1145.250768
2.0,198,1149.166415
2.0,198,1152.79682
2.0,202,1156.410314
0.0,127,1159.146766
2.0,200,1163.373617
9.0,404,1171.991458
0.0,127,1174.659599
5.0,344,1182.566777
0.0,129,1184.78794
6.0,397,1193.024912
0.0,125,1196.085093
0.0,127,1198.628073
0.0,129,1201.205231
2.0,202,1205.349396
0.0,127,1207.827825
2.0,202,1212.29528
0.0,127,1214.941591
6.0,378,1222.512472
0.0,127,1225.105842
10.0,450,1234.85168
