#{"t_start": 1514956012.6597733, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,222,324.193159
1.0,155,326.0499
3.0,274,329.429615
1.0,173,331.518133
1.0,173,333.657103
0.0,127,335.142006
1.0,171,337.183218
0.0,129,338.720735
5.0,325,342.828867
1.0,171,344.885662
2.0,222,347.644594
1.0,173,349.767793
1.0,157,351.653985
8.0,328,355.832927
2.0,223,358.542609
1.0,173,360.645088
2.0,203,363.159896
1.0,155,365.047601
0.0,125,366.535873
0.0,129,368.01878
1.0,171,370.143052
1.0,153,372.001704
1.0,178,374.142126
2.0,202,376.5428
1.0,173,378.689074
2.0,221,381.39156
3.0,250,384.533764
0.0,125,386.022648
5.0,333,390.280485
2.0,200,392.692248
1.0,175,394.807292
0.0,127,396.327562
0.0,127,397.833477
2.0,201,400.312232
1.0,178,402.43246
1.0,173,404.527069
1.0,157,406.391785
0.0,127,407.936612
3.0,250,411.036934
3.0,235,413.961343
5.0,345,418.210863
0.0,129,419.706116
1.0,178,421.880339
4.0,301,425.678272
1.0,157,427.578749
2.0,221,430.289851
2.0,203,432.79448
2.0,219,435.499725
0.0,129,436.972777
1.0,173,439.080609
4.0,302,442.913362
0.0,127,444.386191
0.0,127,445.884583
1.0,155,447.770761
0.0,127,449.364472
1.0,170,451.435411
1.0,173,453.819971
2.0,201,458.022626
0.0,129,460.558326
5.0,349,468.148545
0.0,129,471.122231
2.0,206,475.495357
2.0,229,480.245167
0.0,129,482.268404
2.0,224,486.84627
1.0,173,490.27027
2.0,202,494.410933
1.0,170,497.27875
0.0,127,499.778593
1.0,155,503.014125
0.0,129,505.147197
2.0,223,510.063089
2.0,222,514.838327
0.0,129,517.470037
1.0,169,520.697863
2.0,205,525.16999
1.0,157,528.40764
0.0,123,530.827865
6.0,397,539.334959
1.0,173,542.331178
0.0,129,545.689921
2.0,201,549.780868
2.0,218,553.947671
9.0,404,562.865019
0.0,127,565.097192
0.0,127,567.663539
0.0,127,570.369447
0.0,129,572.834104
1.0,173,576.427421
0.0,127,578.796248
0.0,129,581.460257
2.0,202,585.487672
0.0,129,587.748117
1.0,177,591.086896
4.0,319,598.347085
3.0,272,604.094238
1.0,178,607.42731
2.0,224,611.712333
2.0,202,615.658944
0.0,129,618.192486
4.0,301,624.447566
2.0,202,628.533722
1.0,170,632.976273
2.0,185,636.885509
2.0,224,642.122651
0.0,127,644.557544
0.0,123,646.736538
4.0,297,653.078528
2.0,222,657.799337
0.0,127,660.509877
0.0,125,662.990913
3.0,277,668.806188
0.0,127,670.924977
5.0,348,678.222345
1.0,173,681.754429
0.0,127,684.311766
1.0,155,687.413828
0.0,125,689.980311
4.0,299,696.433692
2.0,198,700.229318
0.0,129,702.379208
1.0,157,705.751503
0.0,127,708.464881
4.0,318,715.157423
2.0,202,719.841659
3.0,248,725.523927
2.0,204,729.898279
0.0,129,732.417161
1.0,173,736.068969
0.0,129,738.432645
0.0,127,740.513716
0.0,129,742.753
0.0,129,745.536187
5.0,352,752.341109
0.0,127,754.803796
7.0,412,763.157453
2.0,202,767.699989
5.0,350,775.030166
0.0,129,777.402571
2.0,200,781.178798
1.0,173,785.001945
4.0,299,790.688638
5.0,350,798.678045
0.0,127,801.099096
9.0,404,809.147681
3.0,248,814.704081
0.0,127,817.108931
9.0,402,825.329142
2.0,200,829.240286
0.0,127,831.654922
4.0,319,838.286619
2.0,200,842.842198
3.0,248,847.925828
0.0,127,850.389724
6.0,377,857.696086
10.0,433,866.418993
0.0,125,868.561996
2.0,202,872.195561
0.0,125,874.596202
5.0,350,881.337823
5.0,350,888.457181
5.0,350,895.154165
2.0,202,899.464909
0.0,125,902.526787
0.0,127,905.136171
0.0,127,907.681635
5.0,350,915.169044
9.0,404,924.304991
5.0,350,931.534243
0.0,129,933.970949
0.0,129,936.322306
0.0,129,939.097306
2.0,198,943.209294
0.0,125,945.529767
0.0,127,948.495663
0.0,127,951.025907
4.0,297,957.818497
0.0,125,960.24403
4.0,297,966.345252
5.0,350,973.622513
3.0,246,979.115307
4.0,299,985.307918
5.0,350,992.231988
9.0,404,1000.651029
9.0,404,1008.799077
2.0,202,1013.118817
0.0,127,1015.536818
2.0,200,1019.582461
0.0,129,1021.925347
0.0,129,1024.746833
0.0,127,1027.532933
0.0,127,1029.785267
3.0,248,1034.996177
0.0,127,1037.885575
0.0,127,1039.950275
0.0,127,1042.55904
5.0,350,1050.52492
9.0,404,1058.617463
0.0,125,1061.340509
0.0,123,1063.494423
0.0,127,1066.263254
0.0,127,1068.644727
5.0,350,1075.291158
0.0,127,1077.870148
0.0,127,1080.313742
0.0,129,1082.633671
0.0,129,1084.936407
0.0,127,1087.876687
5.0,350,1094.882801
0.0,127,1096.953502
2.0,198,1100.965088
3.0,248,1105.760973
0.0,127,1108.462384
0.0,127,1110.819708
0.0,127,1113.415021
5.0,350,1120.079948
5.0,352,1127.88042
5.0,350,1135.002364
3.0,248,1139.485104
0.0,125,1142.736542
4.0,297,1149.010491
5.0,350,1155.505391
0.0,129,1157.766466
2.0,202,1162.607246
0.0,127,1165.144479
10.0,452,1174.725101
0.0,129,1177.838457
2.0,200,1181.752711
0.0,127,1184.369748
4.0,297,1190.550282
0.0,129,1192.886274
2.0,202,1197.633794
0.0,129,1200.239559
10.0,451,1210.053266
0.0,127,1212.73393
0.0,129,1215.13585
9.0,404,1223.471848
0.0,129,1226.031575
1.0,175,1229.913458
0.0,125,1232.016547
0.0,127,1234.756072
0.0,129,1237.254791
0.0,129,1239.62919
0.0,127,1242.669978
0.0,129,1245.48171
2.0,202,1249.881933
0.0,125,1252.393974
5.0,350,1259.462449
0.0,127,1261.619444
0.0,129,1263.987682
4.0,297,1269.443605
9.0,404,1278.240418
5.0,350,1285.740332
5.0,350,1293.325422
3.0,251,1298.873644
2.0,202,1303.261628
0.0,129,1305.542049
2.0,223,1310.38119
1.0,155,1313.433931
2.0,202,1317.630311
4.0,299,1323.867604
0.0,129,1326.767163
0.0,127,1329.406065
0.0,125,1331.489314
2.0,202,1335.767863
4.0,297,1342.191719
5.0,350,1349.273841
2.0,202,1353.551813
0.0,127,1356.298537
5.0,350,1363.316549
2.0,200,1367.233576
0.0,125,1369.460258
5.0,350,1376.942332
0.0,127,1379.610414
0.0,129,1381.846119
0.0,127,1384.474576
2.0,202,1389.14886
2.0,202,1393.553585
2.0,202,1397.998718
2.0,202,1402.342992
2.0,200,1406.041432
2.0,218,1410.957796
0.0,125,1413.250211
2.0,202,1417.082274
2.0,198,1420.846592
0.0,125,1423.083075
0.0,129,1425.93628
2.0,227,1430.570895
0.0,129,1432.962151
5.0,350,1441.210005
4.0,302,1447.099194
0.0,129,1449.44961
2.0,202,1453.95715
5.0,350,1461.36264
5.0,324,1468.256167
1.0,155,1471.313972
3.0,248,1475.759983
1.0,155,1478.895576
2.0,202,1483.032658
4.0,321,1489.63656
1.0,177,1493.370473
9.0,380,1501.436242
7.0,430,1510.260407
0.0,127,1512.629719
0.0,127,1515.154466
0.0,127,1518.128267
4.0,260,1523.126341
7.0,449,1532.198445
1.0,176,1535.834541
3.0,251,1540.963827
2.0,223,1544.953677
0.0,127,1547.630514
5.0,345,1554.308098
1.0,155,1557.033219
3.0,247,1562.428861
1.0,153,1565.287314
1.0,175,1568.706523
10.0,453,1578.165985
2.0,201,1581.6132
2.0,202,1585.897817
0.0,125,1588.134182
1.0,175,1591.602934
1.0,155,1594.416437
3.0,251,1599.926776
4.0,302,1606.342058
5.0,326,1612.991136
0.0,127,1615.144451
1.0,157,1618.446278
0.0,127,1621.432389
1.0,155,1624.580045
3.0,232,1629.5185
3.0,252,1634.681075
3.0,230,1639.622261
5.0,348,1647.92495
7.0,420,1656.497565
0.0,127,1658.680375
0.0,129,1660.969801
0.0,127,1662.990083
5.0,352,1670.165078
0.0,127,1672.927377
6.0,362,1680.577402
1.0,155,1683.372902
0.0,127,1685.904343
5.0,352,1694.273565
10.0,463,1703.95061
3.0,232,1708.969811
6.0,374,1716.501914
4.0,260,1722.098968
2.0,199,1726.530074
3.0,237,1730.674217
5.0,352,1737.757357
4.0,249,1742.853041
5.0,372,1751.301798
1.0,155,1754.051267
5.0,350,1761.062337
4.0,322,1767.767559
9.0,522,1778.460664
0.0,129,1780.917635
0.0,129,1783.634676
1.0,155,1786.709038
5.0,350,1793.952427
0.0,129,1796.128898
7.0,355,1803.113152
12.0,523,1815.067266
6.0,399,1823.630352
4.0,260,1828.152734
1.0,155,1830.99224
2.0,222,1835.745021
15.0,516,1846.219898
8.0,331,1853.794453
1.0,175,1857.106816
5.0,298,1862.838965
3.0,231,1867.631418
1.0,155,1870.429082
4.0,283,1876.436642
2.0,222,1880.921367
2.0,204,1885.289638
2.0,184,1888.797194
1.0,178,1892.083673
0.0,129,1894.500207
3.0,232,1898.986603
2.0,187,1903.108387
6.0,342,1910.766099
1.0,176,1914.096152
0.0,127,1916.81958
9.0,404,1925.629936
3.0,252,1930.677891
6.0,364,1938.825664
9.0,463,1948.756255
6.0,355,1955.917596
9.0,425,1964.706287
2.0,187,1968.49481
0.0,129,1971.157594
6.0,382,1978.904866
16.0,554,1990.823239
12.0,461,2001.154444
8.0,456,2010.242815
3.0,214,2014.513138
9.0,314,2021.208659
3.0,234,2025.443329
4.0,264,2031.463277
17.0,584,2043.780259
18.0,680,2057.295474
15.0,465,2066.845917
2.0,183,2070.853858
2.0,229,2075.306563
0.0,129,2077.582961
0.0,127,2079.769996
10.0,380,2087.916036
1.0,154,2090.986084
0.0,129,2093.788356
12.0,432,2102.929927
3.0,251,2108.27254
5.0,345,2115.243962
12.0,522,2126.438565
2.0,225,2130.905836
7.0,395,2138.795298
7.0,452,2147.739878
2.0,185,2151.461727
3.0,235,2156.190612
1.0,159,2159.005928
0.0,127,2161.629343
10.0,381,2169.313614
3.0,235,2173.79445
19.0,741,2189.261414
13.0,456,2198.965205
0.0,129,2201.169017
5.0,291,2206.549391
4.0,261,2211.371499
18.0,373,2218.63077
11.0,271,2223.891659
2.0,206,2227.996909
3.0,231,2232.680607
16.0,588,2244.058265
9.0,497,2254.185069
2.0,203,2258.268722
2.0,201,2262.562514
10.0,378,2270.763208
11.0,271,2275.819839
17.0,491,2285.667763
16.0,555,2296.819148
6.0,404,2305.068141
12.0,583,2316.919328
4.0,298,2323.273939
20.0,681,2337.652781
7.0,248,2342.881874
9.0,444,2351.748206
25.0,752,2368.481306
12.0,457,2377.907547
4.0,296,2383.517565
21.0,672,2397.394403
27.0,879,2415.945498
8.0,502,2426.290484
19.0,666,2439.604639
16.0,649,2453.113176
8.0,440,2462.254332
6.0,378,2470.013294
9.0,507,2480.385575
7.0,407,2488.685082
9.0,529,2499.363428
5.0,323,2505.431796
11.0,541,2516.097006
15.0,622,2529.164936
7.0,428,2537.219866
22.0,790,2552.09844
13.0,584,2564.064444
17.0,509,2573.875103
7.0,411,2582.42978
7.0,380,2590.271068
6.0,391,2597.463201
12.0,545,2608.174572
7.0,416,2616.251932
21.0,671,2630.016971
23.0,672,2643.320921
8.0,518,2652.946683
20.0,709,2666.975084
18.0,740,2681.48548
8.0,410,2689.948351
13.0,586,2702.682018
12.0,555,2713.390876
10.0,522,2724.107169
21.0,517,2734.541853
20.0,541,2746.563728
17.0,514,2757.561004
16.0,492,2767.045418
13.0,529,2777.818758
23.0,654,2791.855063
11.0,415,2800.047337
19.0,509,2810.44348
20.0,731,2826.408549
11.0,535,2836.710598
26.0,708,2850.904387
26.0,677,2863.896578
18.0,662,2877.753049
16.0,757,2893.038573
20.0,743,2908.416203
23.0,724,2922.345701
26.0,681,2937.179029
30.0,850,2955.778512
14.0,695,2970.442313
27.0,861,2989.163792
43.0,915,3007.991248
21.0,597,3019.810859
20.0,632,3032.612661
18.0,727,3048.129676
34.0,704,3061.853924
20.0,658,3075.87034
14.0,615,3088.908502
32.0,940,3107.2011
22.0,829,3124.44323
22.0,943,3143.263525
26.0,855,3160.369624
11.0,526,3171.46323
15.0,717,3185.884322
19.0,745,3200.593991
44.0,763,3216.733359
11.0,552,3227.90919
24.0,796,3245.436382
37.0,769,3259.860687
28.0,774,3274.562891
30.0,876,3292.140265
23.0,737,3307.280534
46.0,1026,3328.02673
25.0,914,3347.038687
58.0,1316,3374.009247
38.0,1085,3395.98238
21.0,796,3411.316865
53.0,1356,3439.688828
57.0,1363,3467.403689
28.0,902,3484.805494
25.0,914,3503.83588
40.0,1006,3523.711751
46.0,1128,3546.854338
23.0,764,3563.420702
23.0,863,3581.484728
56.0,1300,3608.594398
33.0,747,3624.366679
60.0,1146,3648.020911
23.0,564,3659.261977
25.0,922,3677.849855
54.0,1161,3701.326935
60.0,1251,3727.287364
85.0,1502,3758.269711
35.0,1137,3782.155445
54.0,1168,3805.744749
79.0,1326,3831.430007
36.0,1008,3852.504894
92.0,1325,3880.518066
35.0,915,3898.8982
49.0,1008,3919.590278
73.0,1677,3952.95954
103.0,1596,3985.594327
116.0,1822,4022.194336
36.0,751,4037.271482
81.0,1617,4069.349257
53.0,1348,4096.976534
72.0,1338,4123.92141
68.0,1216,4147.618257
80.0,1549,4179.096369
36.0,1119,4202.063497
