#{"t_start": 1514956012.5951056, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,323.582787
0.0,127,325.085152
0.0,125,326.568228
2.0,201,328.944469
2.0,198,331.38186
0.0,125,332.915486
0.0,127,334.412598
2.0,221,337.098873
3.0,230,339.944341
0.0,129,341.454304
1.0,155,343.337682
2.0,198,345.764627
0.0,123,347.212338
3.0,272,350.659906
1.0,155,352.534265
1.0,174,354.626051
0.0,125,356.079432
1.0,173,358.165472
1.0,157,360.052391
1.0,173,362.196174
3.0,272,365.607264
0.0,127,367.099624
3.0,216,369.78681
0.0,125,371.251337
0.0,129,372.764645
0.0,127,374.275152
3.0,274,377.647179
2.0,204,380.138335
0.0,129,381.662334
4.0,277,385.184867
1.0,173,387.289044
1.0,173,389.451657
0.0,129,390.915146
0.0,127,392.392378
2.0,224,395.179399
0.0,127,396.689196
1.0,155,398.569846
3.0,253,401.650836
0.0,129,403.196351
0.0,129,404.70881
1.0,157,406.601075
0.0,127,408.126364
0.0,129,409.6175
0.0,125,411.075346
13.0,411,416.262227
2.0,224,418.959051
1.0,173,421.03458
0.0,127,422.555354
3.0,228,425.363757
0.0,127,426.91341
0.0,127,428.397927
0.0,129,429.894568
1.0,155,431.755083
2.0,186,434.056415
5.0,352,438.499196
1.0,174,440.59585
0.0,127,442.051732
4.0,301,445.852816
1.0,178,448.058044
0.0,129,449.671746
0.0,125,451.114959
1.0,171,453.141557
0.0,127,455.795015
0.0,127,458.232852
2.0,222,463.14357
4.0,299,469.544146
1.0,175,473.192497
3.0,267,479.083284
3.0,248,484.118133
1.0,175,487.371
0.0,125,489.616188
1.0,157,492.586709
2.0,221,496.98424
1.0,155,499.877396
0.0,127,502.207164
1.0,173,505.560694
0.0,127,508.282259
4.0,318,515.351336
0.0,123,517.937217
0.0,127,520.120459
0.0,125,522.545857
3.0,232,527.786656
4.0,295,534.218626
1.0,155,537.484143
0.0,129,539.686047
3.0,248,544.984584
0.0,129,547.585492
3.0,266,552.993145
2.0,198,557.057854
2.0,186,560.818723
0.0,129,563.325403
13.0,478,573.898272
3.0,268,579.310041
2.0,200,583.477194
0.0,127,585.920519
3.0,250,590.625877
1.0,174,594.273066
1.0,155,597.797365
2.0,200,602.001455
1.0,173,605.15377
1.0,173,608.37664
4.0,319,614.872869
1.0,171,618.253156
2.0,223,622.901037
1.0,172,626.218983
1.0,157,629.779323
1.0,171,633.798014
4.0,284,640.317324
0.0,127,643.064845
4.0,297,649.264618
0.0,125,651.573071
4.0,278,657.654243
5.0,319,664.375745
3.0,250,669.535477
2.0,220,673.947856
0.0,129,676.310389
0.0,127,678.762952
2.0,222,683.434752
0.0,129,685.761739
3.0,251,691.262906
1.0,173,694.847242
1.0,155,697.898228
0.0,127,700.341878
2.0,200,704.039239
0.0,129,706.806353
1.0,173,710.565969
0.0,127,713.059337
4.0,319,720.405135
0.0,127,722.791775
2.0,200,727.355287
0.0,129,730.187791
0.0,127,732.581974
1.0,157,735.802672
0.0,129,738.290152
0.0,127,740.464811
0.0,127,742.670136
0.0,127,745.279687
0.0,129,747.635602
9.0,423,756.161726
1.0,175,759.656036
0.0,129,762.091234
3.0,248,767.473011
1.0,173,770.462424
1.0,172,774.315281
13.0,459,784.001129
9.0,404,792.073835
0.0,127,794.852008
2.0,202,799.163483
5.0,350,806.368229
2.0,202,810.19843
2.0,200,814.669569
3.0,270,820.152737
10.0,450,828.926111
0.0,127,831.681054
0.0,129,834.031507
0.0,129,836.688363
0.0,123,839.245922
0.0,127,842.009689
0.0,129,844.384457
5.0,350,851.605958
0.0,129,853.888596
1.0,175,857.346791
0.0,125,859.602059
0.0,129,861.748425
3.0,248,866.738703
9.0,404,874.615241
4.0,299,880.440236
5.0,350,887.366562
0.0,127,889.724752
13.0,457,898.692688
5.0,350,907.257768
0.0,127,910.198303
1.0,155,912.982981
9.0,404,921.910118
0.0,129,924.482024
1.0,171,927.988498
4.0,299,934.061841
0.0,127,936.364804
0.0,129,939.142019
0.0,127,941.498905
5.0,350,949.278693
0.0,127,952.168488
3.0,248,957.653446
9.0,404,966.09647
2.0,198,970.126693
0.0,127,972.537754
0.0,129,975.523401
1.0,154,978.565312
0.0,129,980.934148
0.0,127,983.422554
0.0,129,986.067111
0.0,127,988.092362
0.0,129,990.73548
9.0,404,998.830894
0.0,129,1001.306571
0.0,127,1003.558191
5.0,347,1011.099244
0.0,127,1013.66909
0.0,127,1016.105508
5.0,350,1023.229724
0.0,129,1026.243751
2.0,202,1030.274559
0.0,127,1032.739895
0.0,129,1035.155256
0.0,127,1038.050292
2.0,200,1041.758066
5.0,350,1049.463973
2.0,202,1053.46875
0.0,125,1056.077414
0.0,129,1058.563861
0.0,127,1061.162363
0.0,129,1063.558529
0.0,129,1066.367353
0.0,127,1068.855228
0.0,129,1071.189888
0.0,125,1073.584258
0.0,125,1075.402787
5.0,350,1082.663783
5.0,350,1090.111368
2.0,198,1093.680228
0.0,129,1096.302994
0.0,129,1098.480495
0.0,129,1101.070916
0.0,129,1103.676258
1.0,155,1106.295945
0.0,129,1108.949948
2.0,198,1113.036486
7.0,432,1121.701867
0.0,125,1124.429437
0.0,127,1126.755698
4.0,297,1132.44348
0.0,125,1135.190664
0.0,129,1137.436365
4.0,297,1144.240547
2.0,202,1148.481223
0.0,129,1150.675416
0.0,127,1152.892072
6.0,396,1161.11818
5.0,350,1168.796947
2.0,200,1172.80338
0.0,129,1175.744369
6.0,396,1184.348031
0.0,129,1186.687434
0.0,127,1189.364997
