#{"t_start": 1514947592.8040318, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,187,323.429631
1.0,157,325.335981
1.0,178,327.583539
2.0,203,330.051986
1.0,157,331.94964
0.0,125,333.461135
3.0,211,336.105008
0.0,127,337.574625
4.0,262,340.877142
0.0,125,342.355564
1.0,175,344.534575
1.0,177,346.736992
3.0,234,349.600873
2.0,226,352.481703
1.0,151,354.246343
2.0,205,356.831766
1.0,155,358.69889
2.0,202,361.26523
0.0,129,362.763729
2.0,202,365.241303
3.0,252,368.338775
0.0,127,369.821389
2.0,202,372.314476
0.0,125,373.801784
0.0,129,375.321392
0.0,125,376.787266
2.0,222,379.595409
1.0,174,381.754578
4.0,269,385.180828
0.0,129,386.707047
0.0,129,388.248074
0.0,129,389.759851
0.0,125,391.234354
0.0,129,392.698074
5.0,329,396.706062
1.0,158,398.570846
5.0,329,402.676777
4.0,297,406.446089
0.0,129,407.943717
0.0,127,409.427696
2.0,200,411.894564
1.0,178,414.022292
1.0,155,415.925355
3.0,275,419.342899
3.0,250,422.430089
1.0,157,424.285533
5.0,327,428.332631
0.0,129,429.826972
3.0,252,432.865189
0.0,127,434.385785
0.0,129,435.902942
0.0,129,437.392486
2.0,226,440.199883
1.0,157,442.03274
2.0,204,444.537284
0.0,129,446.022502
1.0,173,448.255849
2.0,224,451.013155
0.0,127,452.504143
0.0,127,454.022168
3.0,257,457.202269
3.0,250,460.311619
0.0,127,461.796034
1.0,155,463.626647
2.0,198,466.017171
4.0,297,469.669138
11.0,461,475.570506
0.0,125,477.051616
5.0,347,481.46539
1.0,155,483.3275
0.0,125,484.822518
0.0,127,486.352208
2.0,185,488.590242
1.0,157,490.526817
0.0,129,492.042336
2.0,202,494.488091
0.0,127,496.020578
0.0,129,497.596473
3.0,250,500.694405
2.0,201,503.226359
1.0,157,505.101345
5.0,311,509.030114
1.0,175,511.177951
0.0,129,512.668495
0.0,127,514.159159
2.0,202,516.581815
1.0,157,518.510135
2.0,202,520.99367
1.0,173,523.045124
0.0,129,524.542768
2.0,184,526.751465
11.0,457,532.496093
4.0,299,536.247499
0.0,125,537.663904
3.0,252,540.774701
2.0,199,543.263675
0.0,129,544.786637
0.0,125,546.251152
1.0,169,548.303532
2.0,205,550.786869
0.0,129,552.342357
0.0,127,553.885043
0.0,125,555.319585
1.0,153,557.173875
1.0,155,559.042426
2.0,202,561.564006
0.0,129,563.09852
1.0,157,565.06049
6.0,332,569.323722
2.0,202,571.87526
0.0,127,573.366678
4.0,296,577.139798
2.0,202,579.56701
9.0,402,584.674119
