policy_entropy,explained_variance,fps,total_timesteps,nupdates,value_loss
1.1224950551986694,0.8637320399284363,1057,3688000,46100,0.01225173007696867
1.2509117126464844,0.6894031167030334,1057,3696000,46200,0.026486370712518692
1.141853928565979,0.8303541541099548,1057,3704000,46300,0.015965893864631653
1.2301825284957886,0.916828952729702,1058,3712000,46400,0.014728479087352753
1.1915693283081055,0.9258444830775261,1058,3720000,46500,0.010391099378466606
1.182737112045288,0.8463895916938782,1058,3728000,46600,0.018342407420277596
1.1484463214874268,0.9591809883713722,1059,3736000,46700,0.005538274068385363
1.1201863288879395,0.8987695947289467,1059,3744000,46800,0.008067208342254162
1.0175080299377441,0.7492240071296692,1059,3752000,46900,0.014892876148223877
1.1697642803192139,0.9020701050758362,1060,3760000,47000,0.009045298211276531
1.14626145362854,0.8671605885028839,1060,3768000,47100,0.018021872267127037
1.15336275100708,0.7155002951622009,1060,3776000,47200,0.009525823406875134
1.1734510660171509,0.6349112093448639,1060,3784000,47300,0.03814670443534851
1.1453981399536133,0.8872959762811661,1061,3792000,47400,0.009823104366660118
1.1517763137817383,0.8975585028529167,1061,3800000,47500,0.0141122592613101
1.0869320631027222,0.7048463821411133,1061,3808000,47600,0.05589260905981064
1.1783987283706665,0.7834654599428177,1062,3816000,47700,0.009928232058882713
1.168091058731079,0.7371188402175903,1062,3824000,47800,0.035920143127441406
1.0762563943862915,0.518079400062561,1062,3832000,47900,0.05838179588317871
1.1917387247085571,0.6832565069198608,1063,3840000,48000,0.032467056065797806
1.078037977218628,0.5329476892948151,1063,3848000,48100,0.0522400364279747
1.05130136013031,0.7126253247261047,1063,3856000,48200,0.028679069131612778
0.9879182577133179,0.7453325986862183,1064,3864000,48300,0.03491269424557686
1.3470689058303833,0.5271157622337341,1064,3872000,48400,0.00424844678491354
1.1279637813568115,0.8025632053613663,1064,3880000,48500,0.01597738452255726
1.149492621421814,0.599987804889679,1064,3888000,48600,0.040656495839357376
1.0418169498443604,0.6178816854953766,1065,3896000,48700,0.02178722247481346
1.0986127853393555,0.8301018923521042,1065,3904000,48800,0.020741235464811325
1.238006830215454,0.8039211332798004,1065,3912000,48900,0.0014068854507058859
1.1767170429229736,0.8185095489025116,1065,3920000,49000,0.020781338214874268
1.128604531288147,0.8389122486114502,1066,3928000,49100,0.022372115403413773
1.2074586153030396,0.8414389491081238,1066,3936000,49200,0.013943599537014961
1.0698375701904297,0.8823137804865837,1066,3944000,49300,0.017822589725255966
1.0508702993392944,0.8932435214519501,1066,3952000,49400,0.020432505756616592
1.1902427673339844,0.6835583448410034,1067,3960000,49500,0.01398877240717411
0.9363387227058411,0.5126815438270569,1067,3968000,49600,0.04177194833755493
1.0979604721069336,0.59983229637146,1067,3976000,49700,0.01561213843524456
