#{"t_start": 1523324163.7781196, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,329.525118
1.0,175,331.848508
0.0,129,333.473814
0.0,127,335.137434
2.0,204,337.800241
2.0,202,340.55322
3.0,266,344.220841
0.0,129,345.9286
0.0,129,347.546343
3.0,253,351.025466
4.0,279,354.820551
0.0,129,356.55
3.0,250,360.033967
1.0,175,362.407898
1.0,155,364.492545
5.0,330,369.093997
1.0,173,371.397167
1.0,173,373.734855
0.0,129,375.365282
0.0,127,377.024042
0.0,129,378.684357
0.0,129,380.328831
0.0,129,382.005158
5.0,346,386.808565
1.0,153,388.768785
0.0,127,390.406981
3.0,272,394.074682
0.0,125,395.642816
0.0,127,397.290747
0.0,127,398.902088
0.0,125,400.621239
4.0,300,404.734597
1.0,178,407.088756
8.0,374,412.290419
2.0,200,414.93947
0.0,129,416.569964
0.0,129,418.280748
0.0,129,419.965686
2.0,200,422.597683
0.0,129,424.201542
2.0,222,427.143572
2.0,200,429.799333
5.0,329,434.224368
0.0,127,435.809824
6.0,379,441.033798
0.0,129,442.67302
0.0,129,444.358366
4.0,299,448.46517
1.0,155,450.501945
0.0,125,452.079076
0.0,127,453.709407
3.0,233,456.887579
1.0,175,459.27184
1.0,155,461.331166
0.0,127,463.034436
0.0,125,464.6515
0.0,125,466.261662
0.0,123,467.848314
2.0,222,470.826683
3.0,230,473.925589
0.0,125,475.591149
2.0,202,478.34499
2.0,186,480.892236
1.0,155,482.939169
2.0,204,485.737717
1.0,173,488.083973
1.0,175,490.437693
1.0,174,492.736101
1.0,173,495.017521
3.0,274,498.785703
0.0,127,500.455181
0.0,127,502.011336
0.0,125,503.6471
3.0,250,507.076154
4.0,265,510.668641
1.0,171,512.971344
1.0,173,515.256207
3.0,270,518.949175
0.0,127,520.590028
3.0,250,523.961808
2.0,202,526.709267
2.0,200,529.421612
0.0,129,531.094314
0.0,127,532.735647
3.0,252,536.163918
0.0,129,537.77921
0.0,129,539.515529
2.0,204,542.258759
1.0,173,544.527393
1.0,174,546.863022
0.0,127,548.498476
2.0,200,551.239445
1.0,175,553.541466
2.0,201,556.213711
0.0,129,557.896923
0.0,127,559.554982
1.0,159,561.674852
8.0,372,566.647718
4.0,279,570.409151
1.0,175,572.774901
3.0,217,575.669787
1.0,160,577.700662
4.0,299,581.664148
1.0,157,583.672449
0.0,127,585.313801
0.0,129,586.916301
0.0,125,588.521575
1.0,173,590.808089
2.0,223,593.798836
2.0,200,596.520194
2.0,202,599.230968
2.0,224,602.353919
0.0,127,604.056574
0.0,129,605.730472
1.0,175,608.051119
0.0,129,609.681075
1.0,152,611.69753
1.0,157,613.767208
3.0,232,616.897648
0.0,129,618.555109
2.0,198,621.166606
0.0,129,622.81084
1.0,171,624.990573
4.0,267,628.629034
0.0,125,630.275804
1.0,155,632.285681
0.0,129,633.948107
2.0,180,636.376769
2.0,202,639.031357
3.0,232,642.176133
0.0,127,643.820847
2.0,202,646.553458
0.0,127,648.125565
0.0,127,649.749104
0.0,123,651.333477
2.0,205,654.122364
5.0,346,659.001411
0.0,129,660.65523
0.0,129,662.37653
0.0,129,664.113693
0.0,125,665.774412
0.0,125,667.415281
3.0,252,670.819541
2.0,220,673.810122
0.0,129,675.530881
0.0,129,677.187563
0.0,125,678.902659
2.0,188,681.422536
0.0,127,683.076159
3.0,249,686.510157
3.0,248,689.856786
2.0,184,692.306377
0.0,129,693.947145
0.0,127,695.569479
6.0,354,700.491733
1.0,154,702.502797
0.0,127,704.115136
0.0,125,705.739135
1.0,153,707.775751
2.0,182,710.181763
4.0,261,713.76876
1.0,171,716.031502
0.0,125,717.671388
1.0,157,719.84518
1.0,173,722.162795
1.0,178,724.521663
1.0,157,726.602756
1.0,173,728.895553
1.0,173,731.248687
0.0,125,732.873123
0.0,127,734.524071
2.0,186,737.029375
1.0,157,739.138826
1.0,176,741.502088
0.0,125,743.122768
0.0,129,744.857674
3.0,272,748.607814
2.0,202,751.331138
1.0,155,753.323509
2.0,220,756.309097
1.0,157,758.426428
2.0,220,761.445355
4.0,261,765.055109
0.0,129,766.652625
