#{"t_start": 1523324163.7992136, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,329.541814
1.0,155,331.548059
1.0,157,333.630415
1.0,176,335.923285
2.0,206,338.67012
1.0,155,340.772256
2.0,206,343.564966
0.0,127,345.247664
0.0,127,346.829577
3.0,233,349.996199
0.0,127,351.620603
3.0,252,355.021866
2.0,222,358.134924
0.0,127,359.806104
1.0,178,362.196371
1.0,173,364.588728
1.0,175,366.922903
0.0,129,368.593968
0.0,127,370.232264
0.0,129,371.902543
0.0,129,373.594582
10.0,444,379.803576
1.0,174,382.125386
0.0,129,383.778834
0.0,127,385.428035
14.0,498,392.348509
3.0,248,395.657032
0.0,127,397.315262
2.0,200,400.075729
2.0,198,402.763527
2.0,200,405.361737
2.0,218,408.392277
0.0,129,410.039951
9.0,404,415.615059
0.0,129,417.302726
2.0,204,420.052647
0.0,129,421.674339
4.0,300,425.683731
0.0,127,427.355188
0.0,129,428.95674
2.0,200,431.539189
0.0,127,433.119266
0.0,129,434.760937
0.0,125,436.334141
0.0,125,437.939433
0.0,125,439.513159
3.0,272,443.195356
1.0,176,445.577626
2.0,204,448.277922
0.0,127,449.926543
0.0,125,451.50499
3.0,252,454.926016
0.0,129,456.59391
0.0,127,458.279914
0.0,127,459.981615
0.0,125,461.584818
0.0,129,463.297323
0.0,129,464.994992
0.0,125,466.610734
1.0,173,468.894094
2.0,198,471.545674
1.0,176,473.83961
4.0,248,477.306931
2.0,202,480.073876
0.0,125,481.68908
0.0,127,483.346648
0.0,127,485.040545
0.0,129,486.750298
0.0,129,488.414097
0.0,127,490.043342
0.0,127,491.649689
1.0,155,493.717715
0.0,129,495.357821
0.0,129,497.027995
0.0,129,498.693927
1.0,159,500.843831
0.0,127,502.443397
0.0,125,504.069564
3.0,233,507.230629
3.0,275,510.974263
1.0,172,513.287328
0.0,127,514.88054
0.0,125,516.474394
0.0,129,518.14566
0.0,127,519.781633
5.0,328,524.292543
0.0,129,525.943485
0.0,125,527.574271
0.0,129,529.248088
0.0,127,530.888513
0.0,127,532.531967
2.0,228,535.654455
4.0,301,539.801824
3.0,270,543.531582
0.0,125,545.072517
1.0,155,547.14717
0.0,125,548.750537
7.0,324,553.217768
2.0,204,555.966953
0.0,129,557.666781
1.0,175,560.008342
3.0,252,563.403352
0.0,129,564.990766
4.0,299,569.013902
0.0,129,570.681383
5.0,348,575.478151
0.0,125,577.016831
1.0,173,579.213927
2.0,202,581.861518
0.0,127,583.431735
1.0,173,585.707292
0.0,125,587.273502
0.0,129,588.968585
2.0,204,591.679336
2.0,200,594.35926
4.0,299,598.49286
0.0,127,600.159495
2.0,207,603.047503
4.0,301,607.236045
0.0,129,608.893924
1.0,175,611.180113
1.0,177,613.545387
1.0,155,615.601359
0.0,129,617.244533
0.0,127,618.852112
0.0,129,620.508807
0.0,127,622.102282
2.0,222,625.031261
3.0,232,628.101063
4.0,301,632.341435
0.0,129,633.982892
0.0,127,635.585795
0.0,127,637.240539
2.0,180,639.647962
0.0,125,641.25915
1.0,155,643.237807
2.0,185,645.702093
2.0,200,648.395984
1.0,175,650.684387
0.0,129,652.382201
2.0,223,655.427508
0.0,129,657.097239
0.0,125,658.736626
0.0,129,660.404833
1.0,173,662.789386
0.0,127,664.498349
2.0,202,667.242723
2.0,202,669.982464
1.0,155,672.0147
2.0,205,674.816165
0.0,127,676.503525
1.0,172,678.827327
1.0,171,681.121954
1.0,171,683.430548
1.0,174,685.749593
1.0,153,687.77569
1.0,173,690.065731
3.0,250,693.422931
0.0,129,695.07194
2.0,188,697.580296
1.0,172,699.852356
1.0,173,702.160601
1.0,173,704.427474
0.0,127,706.08592
0.0,129,707.792014
0.0,127,709.397534
2.0,198,712.072639
2.0,203,714.77436
3.0,230,717.959708
0.0,125,719.664035
1.0,173,721.974371
1.0,151,723.948617
1.0,173,726.251533
0.0,129,727.924525
3.0,232,731.116881
2.0,224,734.173219
2.0,225,737.267252
1.0,169,739.577143
1.0,157,741.651804
1.0,173,744.002979
1.0,157,746.112597
3.0,235,749.2925
2.0,204,752.033533
0.0,127,753.666772
1.0,171,755.916378
1.0,173,758.267619
3.0,273,762.057911
0.0,125,763.677183
4.0,269,767.333476
4.0,304,771.448099
0.0,123,773.092523
3.0,271,776.703511
0.0,125,778.304843
5.0,365,783.399555
0.0,127,785.043001
0.0,127,786.683578
2.0,207,789.544004
0.0,129,791.20947
0.0,127,792.830089
1.0,153,794.892793
3.0,255,798.414193
1.0,173,800.735261
0.0,129,802.376735
0.0,129,804.044666
0.0,127,805.679345
2.0,202,808.461907
2.0,206,811.188693
8.0,372,816.32596
2.0,201,818.953694
2.0,224,821.924683
9.0,402,827.461472
0.0,127,829.064034
4.0,300,833.140014
0.0,127,834.783454
2.0,220,837.695684
0.0,127,839.364602
2.0,204,842.126619
1.0,173,844.459381
2.0,203,847.190223
3.0,255,850.610191
0.0,127,852.307065
2.0,220,855.349145
1.0,153,857.387717
1.0,173,859.698878
1.0,155,861.784593
0.0,127,863.471419
4.0,301,867.546285
1.0,157,869.570655
0.0,127,871.201003
0.0,127,872.817597
4.0,297,876.830837
0.0,129,878.531283
0.0,129,880.211161
0.0,129,881.877617
1.0,173,884.179203
2.0,205,887.026077
3.0,248,890.406115
0.0,129,892.061855
0.0,127,893.662547
1.0,173,895.970993
2.0,200,898.73991
0.0,129,900.419208
0.0,125,901.996271
1.0,173,904.285575
3.0,248,907.684753
3.0,250,911.028373
0.0,127,912.684372
8.0,342,917.374397
0.0,127,919.041005
1.0,155,921.104577
0.0,127,922.770908
1.0,175,925.068349
4.0,299,929.176887
0.0,127,930.835933
0.0,127,932.424565
0.0,127,934.044016
0.0,129,935.679049
2.0,182,938.023139
2.0,200,940.696254
1.0,155,942.700516
1.0,171,944.99004
1.0,155,947.034402
1.0,159,949.147031
1.0,155,951.149055
1.0,172,953.430261
1.0,177,955.82378
2.0,201,958.469272
1.0,157,960.51656
0.0,125,962.191242
4.0,298,966.254378
0.0,127,967.901181
0.0,129,969.547202
0.0,129,971.223675
1.0,177,973.599458
3.0,271,977.357102
0.0,127,979.021358
1.0,157,981.08107
1.0,155,983.023572
1.0,171,985.285611
0.0,127,986.92258
3.0,252,990.268129
3.0,252,993.744759
0.0,127,995.341145
0.0,129,996.972986
0.0,127,998.586167
1.0,157,1000.690008
1.0,158,1002.750615
4.0,299,1006.920455
0.0,129,1008.612229
0.0,127,1010.316002
0.0,129,1012.032101
3.0,252,1015.476182
0.0,127,1017.120325
5.0,352,1022.026873
2.0,223,1024.995384
1.0,175,1027.285011
0.0,127,1028.906835
