#{"t_start": 1523324164.0473962, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,329.296461
5.0,317,333.672111
3.0,226,336.651654
3.0,266,340.334365
1.0,177,342.694062
1.0,157,344.795633
3.0,250,348.2193
1.0,175,350.535201
0.0,127,352.111953
1.0,157,354.177447
2.0,183,356.699812
2.0,204,359.497552
0.0,129,361.189431
1.0,173,363.528888
1.0,153,365.605546
3.0,235,368.806096
0.0,127,370.437012
0.0,125,372.073439
1.0,171,374.338019
0.0,127,375.988367
0.0,129,377.672383
0.0,129,379.323962
0.0,129,380.988364
0.0,123,382.563978
0.0,127,384.185325
0.0,127,385.838774
0.0,127,387.40963
1.0,169,389.618412
3.0,267,393.237449
0.0,127,394.849599
0.0,127,396.494946
2.0,220,399.521626
2.0,186,402.046175
3.0,272,405.709695
2.0,201,408.497154
6.0,382,413.758642
4.0,299,417.826421
0.0,127,419.522563
0.0,127,421.105441
3.0,249,424.421253
2.0,188,426.876086
1.0,175,429.195954
5.0,352,433.925849
2.0,222,436.890615
0.0,127,438.506873
1.0,172,440.734385
8.0,353,445.673721
3.0,236,448.841442
4.0,301,452.971025
0.0,123,454.501834
3.0,229,457.681084
2.0,200,460.436414
0.0,129,462.151798
0.0,127,463.823617
5.0,329,468.349752
1.0,157,470.394359
3.0,248,473.764891
1.0,173,476.13268
1.0,175,478.496006
1.0,155,480.588382
1.0,169,482.851067
1.0,153,484.910238
2.0,203,487.673897
0.0,129,489.351419
1.0,176,491.693449
3.0,252,495.1084
5.0,332,499.755492
2.0,224,502.792322
1.0,175,505.097399
1.0,178,507.505795
1.0,157,509.527514
2.0,202,512.246686
0.0,129,513.91519
0.0,127,515.526689
1.0,176,517.857469
2.0,221,520.877222
0.0,127,522.505161
1.0,173,524.782434
0.0,129,526.465077
1.0,173,528.753925
1.0,153,530.776973
1.0,157,532.876951
0.0,127,534.498303
0.0,127,536.113078
2.0,202,538.858878
1.0,157,540.891771
0.0,125,542.512888
1.0,157,544.556894
2.0,202,547.343505
0.0,129,549.014283
0.0,127,550.667641
3.0,254,554.049825
1.0,172,556.378924
0.0,129,558.039434
1.0,174,560.400457
4.0,300,564.391011
7.0,428,570.275085
0.0,129,571.952507
2.0,198,574.577814
6.0,397,579.94634
2.0,204,582.572144
0.0,129,584.219303
4.0,274,587.915689
0.0,127,589.592358
2.0,222,592.562309
0.0,129,594.223815
0.0,127,595.852908
0.0,127,597.455091
0.0,127,599.154313
4.0,302,603.450014
0.0,127,605.075061
0.0,129,606.75458
3.0,255,610.202221
1.0,151,612.212006
0.0,129,613.862728
0.0,127,615.494929
1.0,175,617.798041
1.0,154,619.813762
3.0,266,623.345465
1.0,171,625.577142
2.0,203,628.263899
0.0,125,629.908103
2.0,221,632.896318
2.0,201,635.612784
0.0,125,637.207845
1.0,156,639.231459
2.0,202,641.956348
0.0,129,643.619614
1.0,156,645.650663
1.0,174,647.93193
0.0,127,649.561778
1.0,173,651.904383
1.0,155,653.933447
