#{"t_start": 1523324163.9853287, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,157,329.805614
1.0,171,332.040923
1.0,173,334.330643
0.0,129,335.959876
1.0,176,338.246026
1.0,157,340.371526
3.0,280,344.249424
1.0,177,346.60905
0.0,125,348.228618
2.0,224,351.254395
2.0,187,353.67042
2.0,186,356.246183
5.0,332,360.93984
0.0,127,362.644861
1.0,157,364.772532
0.0,129,366.39801
0.0,127,368.052901
1.0,155,370.117905
9.0,393,375.611599
2.0,198,378.267104
3.0,250,381.669629
3.0,274,385.497076
0.0,127,387.050612
0.0,125,388.658471
0.0,127,390.290023
0.0,123,391.829913
6.0,379,397.038239
2.0,181,399.496929
0.0,127,401.175456
0.0,125,402.79454
2.0,220,405.69146
1.0,176,408.095312
0.0,125,409.714555
0.0,129,411.336005
3.0,250,414.692426
0.0,129,416.32767
0.0,125,417.974433
2.0,225,421.014236
0.0,129,422.666386
0.0,127,424.242664
0.0,129,425.845932
3.0,230,428.961772
1.0,155,430.915031
6.0,394,436.28282
0.0,127,437.916424
1.0,173,440.168075
0.0,129,441.794128
0.0,127,443.443938
0.0,129,445.126477
0.0,129,446.795462
2.0,202,449.481703
4.0,301,453.596412
1.0,173,455.909348
0.0,129,457.594931
0.0,129,459.325135
1.0,173,461.664979
2.0,223,464.725105
0.0,127,466.367533
3.0,250,469.758503
0.0,127,471.410109
2.0,202,474.103085
0.0,129,475.826452
4.0,302,480.050734
0.0,127,481.694591
0.0,127,483.362344
2.0,200,486.116517
4.0,275,489.930577
3.0,251,493.332015
0.0,127,494.953406
0.0,129,496.623596
4.0,282,500.545415
3.0,276,504.31532
1.0,171,506.559445
2.0,222,509.559334
0.0,127,511.217398
3.0,230,514.313221
0.0,125,515.906478
1.0,175,518.243662
0.0,129,519.918862
0.0,127,521.546446
5.0,351,526.367743
2.0,208,529.237706
9.0,404,534.868058
0.0,129,536.517615
4.0,301,540.646629
0.0,125,542.297508
2.0,220,545.260074
5.0,330,549.901214
0.0,127,551.567263
2.0,224,554.489679
1.0,158,556.618709
2.0,220,559.615837
4.0,319,563.956522
0.0,127,565.50986
0.0,129,567.124208
0.0,127,568.721922
3.0,272,572.46351
3.0,274,576.129782
3.0,252,579.47606
1.0,153,581.41097
2.0,201,584.066305
4.0,285,587.901157
0.0,127,589.5735
0.0,127,591.166922
1.0,155,593.164661
0.0,129,594.853685
2.0,198,597.48979
0.0,127,599.187531
1.0,174,601.550876
0.0,127,603.269475
6.0,396,608.809562
3.0,229,611.891767
3.0,213,614.778722
3.0,232,617.918158
0.0,129,619.562749
9.0,406,625.094379
3.0,216,627.940798
0.0,127,629.628849
1.0,175,631.942609
1.0,173,634.265163
0.0,127,635.921581
3.0,231,638.991283
1.0,153,641.03782
0.0,123,642.569144
0.0,123,644.163322
0.0,127,645.77781
2.0,202,648.480035
2.0,219,651.450869
2.0,222,654.457034
0.0,127,656.100916
0.0,129,657.829425
0.0,125,659.434868
0.0,129,661.143926
0.0,129,662.841137
1.0,155,664.952964
7.0,447,671.242009
0.0,125,672.859742
2.0,200,675.638346
0.0,123,677.200106
1.0,157,679.374107
4.0,296,683.456182
1.0,156,685.507236
5.0,313,689.82901
0.0,127,691.438442
2.0,200,694.134001
0.0,127,695.7528
3.0,252,699.153335
3.0,238,702.430969
2.0,199,705.048604
2.0,183,707.543219
3.0,228,710.584523
0.0,125,712.226407
0.0,127,713.858721
0.0,129,715.518817
0.0,127,717.163737
0.0,127,718.951684
0.0,129,720.610506
0.0,125,722.234234
2.0,200,724.9563
2.0,206,727.671819
4.0,278,731.559805
1.0,173,733.864652
0.0,129,735.531775
2.0,187,738.115423
0.0,129,739.814744
0.0,127,741.440947
1.0,171,743.769624
1.0,155,745.851938
0.0,129,747.554303
2.0,183,749.995345
0.0,129,751.615177
1.0,171,753.888965
2.0,201,756.578258
0.0,125,758.21715
1.0,157,760.324797
3.0,266,763.971698
2.0,204,766.685585
2.0,202,769.365011
0.0,125,770.923673
0.0,129,772.656339
3.0,229,775.67745
1.0,175,777.967919
2.0,202,780.72075
3.0,250,784.165885
2.0,201,786.911947
0.0,127,788.538941
1.0,174,790.881196
2.0,201,793.647443
0.0,127,795.275032
1.0,157,797.360344
2.0,204,800.132754
3.0,254,803.600219
1.0,155,805.633198
0.0,127,807.305911
0.0,129,808.982741
6.0,397,814.403084
5.0,352,819.226245
1.0,170,821.443793
0.0,127,823.055921
2.0,204,825.79434
1.0,171,828.012494
0.0,127,829.621354
1.0,171,831.861932
6.0,378,837.026083
5.0,352,842.00099
0.0,125,843.595729
0.0,129,845.280987
1.0,157,847.372965
0.0,127,848.976215
0.0,129,850.622404
0.0,125,852.254542
0.0,129,853.961139
4.0,281,857.870919
1.0,158,860.01328
1.0,156,862.066414
7.0,324,866.551551
1.0,173,868.808519
0.0,129,870.425545
4.0,280,874.257463
0.0,127,875.811508
0.0,127,877.459969
0.0,127,879.152518
1.0,175,881.470687
2.0,225,884.55506
3.0,251,888.043468
1.0,155,890.050482
1.0,153,892.058465
0.0,127,893.686639
0.0,127,895.332879
3.0,250,898.819831
0.0,129,900.497528
2.0,220,903.442168
3.0,273,907.180894
1.0,171,909.396412
3.0,250,912.874596
4.0,321,917.230172
0.0,129,918.923412
1.0,155,921.002515
3.0,230,924.109446
0.0,127,925.764122
0.0,125,927.348779
0.0,127,928.957404
2.0,204,931.721567
0.0,129,933.365033
1.0,157,935.368786
1.0,157,937.347479
1.0,157,939.39827
0.0,127,941.041346
1.0,153,943.053727
1.0,175,945.35208
3.0,231,948.514115
0.0,127,950.152248
1.0,173,952.437901
1.0,155,954.487598
2.0,218,957.406384
0.0,125,959.028131
2.0,187,961.511006
0.0,129,963.180477
3.0,249,966.585394
6.0,363,971.621707
1.0,155,973.686848
2.0,219,976.685503
0.0,127,978.303608
4.0,281,982.106614
0.0,127,983.725256
0.0,125,985.321469
3.0,248,988.671899
1.0,155,990.68481
1.0,178,993.041225
3.0,258,996.536236
2.0,227,999.602131
2.0,203,1002.325497
0.0,127,1003.960447
0.0,129,1005.648365
0.0,129,1007.33355
0.0,127,1009.027539
0.0,129,1010.762662
0.0,129,1012.443336
2.0,220,1015.450233
1.0,178,1017.826378
0.0,127,1019.520272
0.0,129,1021.129164
0.0,129,1022.792442
2.0,202,1025.451265
5.0,352,1030.27864
8.0,373,1035.426346
1.0,174,1037.758691
0.0,129,1039.38195
0.0,129,1041.05359
8.0,464,1047.485896
4.0,321,1051.806423
0.0,127,1053.395866
3.0,246,1056.62443
2.0,202,1059.326931
1.0,155,1061.394924
2.0,202,1064.029097
4.0,278,1067.870722
2.0,181,1070.277211
0.0,129,1071.940208
0.0,127,1073.59639
1.0,155,1075.639848
0.0,125,1077.280943
2.0,183,1079.813375
1.0,157,1081.917512
1.0,176,1084.201967
2.0,222,1087.215047
2.0,200,1089.922832
3.0,274,1093.684277
4.0,297,1097.623925
5.0,352,1102.430329
1.0,173,1104.693089
1.0,157,1106.770213
0.0,129,1108.444139
3.0,232,1111.624434
0.0,123,1113.1669
1.0,173,1115.466872
1.0,173,1117.799846
0.0,125,1119.457082
4.0,260,1122.967757
2.0,223,1125.986024
0.0,125,1127.589734
0.0,129,1129.279104
0.0,129,1130.96129
6.0,397,1136.427528
0.0,125,1138.09899
1.0,152,1140.093894
0.0,129,1141.752587
1.0,157,1143.781232
0.0,127,1145.441784
0.0,127,1147.08275
0.0,127,1148.73443
0.0,129,1150.345273
3.0,230,1153.446497
0.0,127,1155.036633
2.0,198,1157.664848
0.0,129,1159.326697
3.0,273,1163.093516
0.0,129,1164.713485
0.0,127,1166.344855
3.0,232,1169.461331
2.0,184,1171.996321
0.0,129,1173.668627
1.0,157,1175.733823
0.0,127,1177.354961
0.0,127,1179.036749
2.0,205,1181.779091
1.0,155,1183.86276
0.0,127,1185.50385
0.0,127,1187.168696
3.0,216,1190.147624
3.0,236,1193.343449
2.0,183,1195.781049
4.0,287,1199.86661
0.0,125,1201.535587
0.0,127,1203.246573
1.0,173,1205.628893
3.0,235,1208.885296
1.0,157,1211.014781
3.0,216,1213.916961
0.0,127,1215.530802
3.0,269,1219.300741
1.0,178,1221.675003
2.0,220,1224.643295
0.0,127,1226.263062
0.0,129,1227.944578
0.0,125,1229.542359
2.0,228,1232.622362
1.0,171,1234.933871
1.0,175,1237.291323
3.0,247,1240.660798
3.0,236,1243.856922
1.0,171,1246.134277
1.0,155,1248.182913
1.0,153,1250.210523
0.0,129,1251.874691
2.0,222,1254.957546
2.0,204,1257.719574
2.0,226,1260.86249
0.0,127,1262.488722
0.0,129,1264.116263
2.0,203,1266.868943
1.0,157,1268.981881
2.0,202,1271.742851
0.0,129,1273.429133
1.0,173,1275.694586
1.0,173,1278.011325
3.0,274,1281.737458
4.0,296,1285.768874
3.0,248,1289.083929
0.0,127,1290.741338
1.0,157,1292.866545
4.0,285,1296.796057
2.0,187,1299.285525
2.0,222,1302.301826
0.0,125,1303.915493
0.0,127,1305.521369
1.0,176,1307.866674
1.0,153,1309.856253
0.0,125,1311.456669
2.0,198,1314.098411
1.0,175,1316.369514
3.0,246,1319.797177
8.0,351,1324.634851
5.0,330,1329.128793
1.0,177,1331.485134
1.0,173,1333.768199
4.0,319,1338.142322
6.0,273,1341.876204
1.0,157,1343.919377
2.0,200,1346.651431
4.0,303,1350.757869
2.0,202,1353.470073
2.0,198,1356.161404
0.0,125,1357.814437
1.0,173,1360.102659
5.0,348,1364.865832
2.0,202,1367.62703
1.0,173,1369.919079
10.0,429,1375.828377
1.0,157,1377.982479
0.0,127,1379.67081
3.0,248,1383.159276
0.0,129,1384.837226
0.0,127,1386.508088
0.0,129,1388.243776
2.0,224,1391.225835
5.0,348,1396.109461
3.0,252,1399.456338
0.0,129,1401.153031
3.0,248,1404.56383
1.0,172,1406.844975
3.0,247,1410.284121
8.0,373,1415.270803
