#{"t_start": 1514956012.7151575, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,219,324.08486
1.0,155,325.93723
1.0,158,327.812121
3.0,250,330.863234
0.0,129,332.445137
0.0,125,333.95037
1.0,155,335.764914
2.0,199,338.229781
1.0,173,340.301056
2.0,225,343.092942
2.0,203,345.566954
1.0,157,347.472748
1.0,176,349.642965
1.0,175,351.806779
0.0,127,353.268097
3.0,254,356.452258
8.0,353,360.921812
5.0,314,364.867522
3.0,248,367.994443
0.0,127,369.499164
1.0,172,371.591917
1.0,172,373.70533
0.0,129,375.19358
1.0,173,377.249871
0.0,129,378.799624
0.0,129,380.290712
0.0,123,381.727851
5.0,349,386.185507
1.0,173,388.330178
1.0,153,390.165935
1.0,157,392.008976
2.0,187,394.275996
0.0,125,395.79601
1.0,175,397.942877
2.0,183,400.153839
2.0,224,402.876129
3.0,252,406.0275
0.0,125,407.486996
2.0,200,409.952855
1.0,173,412.093716
0.0,129,413.538893
3.0,230,416.371557
0.0,127,417.806792
0.0,123,419.206568
0.0,129,420.719974
0.0,125,422.209003
1.0,174,424.316827
1.0,175,426.471635
3.0,274,429.910427
1.0,157,431.807142
2.0,200,434.290105
0.0,125,435.703846
0.0,129,437.191816
1.0,174,439.295072
2.0,225,442.119306
1.0,173,444.187345
4.0,263,447.491926
0.0,127,449.08417
3.0,252,452.201496
0.0,125,454.235232
2.0,202,458.340106
3.0,248,464.068881
0.0,127,466.242255
0.0,127,468.839842
2.0,198,473.049356
0.0,129,475.96917
4.0,302,481.840912
0.0,125,484.525403
3.0,248,489.342761
0.0,125,491.475691
0.0,125,494.220333
3.0,218,498.056599
0.0,127,500.413315
0.0,127,503.08279
0.0,129,505.345735
0.0,125,507.701124
1.0,172,511.518283
0.0,129,514.311199
0.0,125,516.835814
4.0,295,522.892633
3.0,268,528.702185
0.0,127,531.217095
0.0,125,534.053915
1.0,173,537.717216
0.0,127,539.723761
0.0,127,541.847897
6.0,402,551.006897
1.0,153,553.863462
2.0,200,558.002048
0.0,125,560.618486
0.0,127,563.088298
0.0,127,565.360965
2.0,202,569.923565
0.0,129,572.288635
1.0,174,575.951964
5.0,327,582.996134
2.0,220,586.937151
3.0,216,591.345406
2.0,202,595.754185
4.0,299,602.349313
1.0,173,605.390243
1.0,174,608.688773
3.0,250,613.882349
1.0,174,617.218174
4.0,282,622.971277
2.0,202,627.330175
4.0,298,634.481688
0.0,127,637.171308
0.0,129,639.798318
6.0,380,648.165983
3.0,271,653.524599
2.0,202,657.934456
0.0,127,660.743848
4.0,322,667.337924
3.0,272,672.917065
0.0,127,675.116648
0.0,127,677.721486
2.0,204,682.111891
0.0,129,684.459324
0.0,127,686.847107
0.0,129,689.79711
0.0,127,692.061429
3.0,272,697.805601
0.0,127,700.246937
1.0,174,703.459439
9.0,405,712.441746
1.0,155,716.0571
0.0,127,718.335197
0.0,127,721.052852
0.0,129,723.989229
0.0,129,726.558536
6.0,381,735.190153
0.0,129,737.457636
0.0,127,739.867644
2.0,204,743.656312
10.0,454,752.818684
3.0,268,758.356839
2.0,202,762.266837
0.0,127,764.757658
0.0,127,767.449887
0.0,125,769.511405
2.0,200,773.586856
5.0,350,780.938771
1.0,157,784.294332
4.0,297,790.188976
3.0,248,795.596971
2.0,200,799.872566
9.0,404,807.79273
1.0,177,811.665852
9.0,404,820.170938
0.0,127,822.932563
2.0,225,826.930946
1.0,176,830.194636
4.0,299,836.598637
2.0,202,841.111382
4.0,297,847.413643
2.0,198,851.115517
0.0,129,853.452966
0.0,129,856.030968
0.0,129,858.336695
10.0,454,867.35094
4.0,299,872.931813
0.0,127,875.206114
0.0,125,877.464389
0.0,127,879.84504
0.0,127,881.918362
4.0,297,888.210585
0.0,127,890.326157
2.0,198,894.102226
0.0,127,896.393048
0.0,127,898.762834
2.0,200,903.710386
0.0,129,906.589196
0.0,129,909.577096
0.0,127,911.780151
1.0,153,914.516818
2.0,202,919.387949
9.0,404,927.873687
2.0,200,932.01069
2.0,202,935.765718
0.0,129,938.220652
4.0,297,944.802171
0.0,129,947.718184
0.0,127,950.125422
1.0,175,953.98725
0.0,129,956.963339
3.0,248,962.226173
4.0,297,968.314914
0.0,129,970.505028
9.0,404,979.451769
0.0,129,982.145614
0.0,129,984.386521
5.0,350,991.427796
0.0,129,993.613137
0.0,125,996.234631
5.0,352,1003.139948
2.0,200,1007.447273
0.0,129,1009.718907
10.0,453,1019.52979
9.0,404,1028.425379
9.0,404,1037.123649
5.0,350,1044.423462
0.0,127,1047.242781
0.0,129,1049.724203
0.0,129,1052.000608
5.0,347,1059.593358
2.0,200,1063.4854
0.0,127,1066.273731
11.0,479,1075.763608
0.0,129,1078.129935
5.0,350,1085.456588
0.0,125,1087.964766
4.0,297,1093.63283
0.0,125,1096.21121
9.0,404,1104.45789
5.0,350,1111.721472
0.0,127,1114.080545
0.0,129,1116.599018
9.0,401,1124.897149
3.0,250,1129.83558
2.0,202,1133.870518
9.0,404,1142.682222
4.0,299,1148.987038
0.0,125,1151.153334
5.0,350,1157.671201
0.0,129,1160.539109
5.0,350,1168.305021
2.0,202,1172.33762
0.0,129,1175.182084
1.0,175,1179.214108
9.0,404,1187.608956
5.0,350,1194.897376
2.0,202,1199.468204
5.0,350,1207.12423
0.0,127,1209.638169
2.0,202,1213.981357
2.0,202,1217.755136
9.0,404,1226.447197
0.0,127,1229.007807
2.0,200,1232.915211
0.0,127,1235.710609
2.0,198,1239.552492
0.0,129,1242.638093
2.0,200,1246.884033
0.0,129,1249.801835
0.0,127,1252.364085
0.0,129,1254.873712
0.0,127,1257.129326
3.0,248,1261.750706
0.0,129,1264.29615
1.0,172,1267.391816
2.0,200,1271.073948
9.0,380,1279.317119
0.0,127,1282.043
5.0,350,1289.530868
2.0,198,1293.573552
9.0,404,1302.719878
2.0,202,1306.958108
2.0,200,1310.773105
0.0,127,1313.354637
2.0,200,1317.51889
3.0,230,1322.040193
5.0,350,1330.168312
0.0,127,1332.227159
9.0,404,1341.410293
4.0,297,1347.211025
0.0,127,1349.567355
1.0,175,1353.359715
3.0,247,1358.331663
6.0,399,1366.415462
0.0,129,1368.883347
0.0,125,1371.412732
2.0,200,1375.540674
9.0,404,1384.2686
2.0,202,1388.674958
0.0,129,1391.448369
1.0,176,1395.396695
10.0,433,1404.881042
4.0,297,1411.204638
5.0,350,1418.254897
0.0,129,1420.457848
1.0,172,1423.683897
0.0,127,1426.511239
0.0,129,1428.914067
1.0,153,1431.922145
0.0,127,1434.484861
0.0,127,1437.385828
0.0,125,1440.100132
10.0,433,1448.975082
0.0,127,1451.244254
5.0,350,1459.074206
5.0,352,1466.550979
0.0,125,1469.027824
0.0,125,1471.292179
2.0,225,1475.337111
1.0,157,1478.366758
1.0,155,1481.584407
0.0,127,1483.667355
7.0,322,1490.757811
1.0,178,1494.209357
1.0,155,1497.57199
5.0,350,1504.459307
0.0,127,1506.862917
1.0,158,1510.227323
1.0,155,1513.242529
1.0,157,1516.518147
3.0,228,1521.508804
2.0,205,1525.122364
1.0,157,1527.964978
1.0,155,1531.030526
5.0,350,1538.37378
1.0,155,1541.338065
2.0,183,1544.788797
4.0,287,1550.504112
0.0,129,1552.85387
4.0,297,1558.710576
0.0,127,1561.50744
1.0,175,1564.842735
5.0,372,1572.633489
0.0,127,1575.157839
2.0,202,1578.888292
2.0,202,1582.453317
0.0,127,1584.891114
2.0,188,1588.870899
0.0,129,1591.262634
1.0,155,1594.030616
3.0,248,1599.330026
0.0,129,1601.974551
1.0,157,1605.038718
2.0,202,1609.095199
1.0,173,1612.58505
2.0,202,1616.485623
1.0,155,1619.730004
9.0,380,1628.164828
0.0,127,1630.817581
3.0,236,1635.956805
4.0,322,1643.017327
4.0,284,1649.505901
1.0,155,1652.331196
4.0,297,1658.171781
0.0,129,1660.602299
4.0,298,1666.103171
5.0,295,1672.465333
5.0,346,1679.955738
0.0,127,1682.291443
3.0,271,1687.878504
0.0,127,1690.619135
4.0,247,1696.089591
1.0,155,1699.309637
2.0,203,1703.323678
4.0,265,1708.982819
4.0,263,1714.385663
5.0,350,1721.819564
1.0,177,1725.536863
2.0,205,1729.142335
2.0,183,1732.371976
0.0,127,1734.504818
4.0,299,1741.1162
3.0,216,1745.601438
2.0,185,1749.872279
10.0,452,1758.928369
0.0,129,1761.37836
1.0,157,1764.254422
15.0,536,1775.394967
0.0,127,1777.760002
10.0,453,1787.43436
0.0,129,1790.566228
9.0,438,1799.10236
6.0,403,1807.287552
3.0,255,1812.547833
4.0,261,1818.575753
1.0,155,1821.780466
4.0,303,1827.213452
0.0,127,1829.588071
11.0,408,1837.902432
2.0,204,1842.358052
5.0,324,1848.777616
7.0,353,1856.637336
3.0,248,1861.192528
7.0,389,1869.220139
0.0,129,1871.903709
1.0,155,1875.179992
5.0,329,1881.546287
5.0,352,1888.908291
7.0,250,1893.62479
12.0,533,1905.626701
4.0,317,1912.11667
2.0,183,1916.10696
2.0,185,1919.810285
0.0,129,1922.872018
0.0,129,1925.126025
3.0,216,1929.305443
7.0,251,1935.00429
18.0,608,1948.011196
6.0,365,1955.521913
6.0,376,1963.354571
2.0,204,1967.260127
13.0,368,1975.420425
0.0,127,1977.676005
3.0,212,1982.167526
13.0,554,1993.733517
3.0,218,1998.881495
2.0,223,2002.790876
14.0,385,2011.010012
3.0,218,2015.237098
6.0,400,2023.579392
5.0,311,2030.291223
6.0,329,2037.117097
14.0,602,2049.937984
9.0,404,2057.294587
0.0,129,2059.792274
0.0,129,2061.880807
2.0,226,2066.721248
4.0,249,2072.157494
11.0,554,2083.187097
1.0,155,2086.428315
9.0,500,2097.382701
8.0,456,2106.750466
20.0,570,2119.360734
19.0,530,2130.227277
13.0,555,2141.009258
1.0,178,2144.567745
7.0,249,2149.813347
2.0,222,2154.183456
14.0,644,2167.617571
0.0,129,2169.927161
18.0,610,2182.452906
10.0,451,2191.99801
12.0,496,2201.715747
3.0,255,2206.545581
11.0,404,2214.305789
13.0,526,2224.615133
5.0,313,2231.055369
17.0,724,2245.399577
7.0,445,2254.325826
19.0,670,2268.999621
3.0,212,2273.161745
2.0,181,2276.47988
2.0,188,2280.316905
15.0,567,2291.428009
11.0,271,2297.086694
9.0,488,2306.885404
18.0,633,2319.805089
14.0,593,2332.960781
5.0,331,2339.233308
8.0,442,2348.87272
6.0,339,2355.598377
7.0,403,2364.39305
4.0,306,2370.833665
5.0,349,2378.114323
5.0,358,2385.097341
5.0,350,2392.505697
17.0,635,2405.308004
18.0,643,2418.625015
5.0,313,2425.136708
6.0,309,2430.985661
10.0,482,2440.858037
9.0,500,2451.076662
14.0,555,2462.891861
8.0,419,2471.13144
9.0,531,2482.488184
13.0,636,2495.422083
12.0,539,2505.724155
6.0,347,2512.356837
8.0,461,2522.310881
15.0,685,2535.693268
18.0,505,2545.241924
8.0,418,2552.862279
8.0,440,2561.772587
16.0,601,2573.560449
10.0,484,2583.618516
13.0,468,2592.977776
9.0,487,2602.038344
14.0,607,2614.499669
13.0,533,2625.094511
19.0,751,2639.987852
7.0,411,2647.845207
17.0,455,2656.430834
10.0,520,2666.547215
8.0,481,2676.107087
27.0,700,2690.45999
19.0,444,2700.118595
14.0,503,2710.133468
32.0,835,2726.912317
29.0,732,2742.378281
22.0,570,2754.931972
17.0,471,2764.557919
14.0,591,2776.238682
17.0,586,2788.709577
18.0,698,2803.007489
21.0,507,2813.334343
19.0,701,2828.365507
15.0,653,2841.089487
21.0,806,2857.034216
11.0,549,2868.241981
19.0,599,2880.820626
16.0,642,2893.591376
17.0,678,2907.180998
16.0,599,2918.839019
34.0,934,2939.076398
25.0,915,2959.284384
24.0,781,2975.788418
24.0,765,2992.209398
15.0,433,3001.002822
33.0,948,3019.818124
19.0,691,3033.682243
21.0,789,3050.401376
20.0,729,3065.260123
29.0,898,3084.003285
30.0,863,3101.627918
9.0,484,3110.963264
15.0,705,3125.525292
16.0,631,3137.864032
19.0,658,3150.963204
14.0,648,3164.628622
15.0,607,3176.332905
21.0,589,3188.146188
24.0,580,3199.898721
23.0,842,3217.642532
37.0,1199,3243.155898
27.0,872,3260.080364
18.0,761,3274.833986
18.0,749,3289.557028
28.0,906,3308.01698
19.0,633,3321.17082
27.0,938,3340.210617
32.0,611,3353.100581
23.0,743,3367.175085
37.0,942,3386.835926
49.0,1167,3409.908162
29.0,982,3430.356916
26.0,848,3447.715714
35.0,860,3464.989554
22.0,770,3479.904649
42.0,1265,3505.97963
33.0,936,3524.170509
33.0,792,3540.670128
27.0,830,3558.46044
32.0,991,3579.247528
48.0,1209,3604.466529
37.0,944,3624.336739
41.0,981,3644.386738
55.0,1221,3669.378453
77.0,1435,3698.353085
41.0,1054,3720.132415
62.0,1407,3749.511332
51.0,1153,3773.58117
55.0,1191,3797.040435
54.0,1231,3821.287276
44.0,1146,3845.080841
45.0,1150,3869.37536
49.0,1195,3894.136623
84.0,1413,3922.667565
38.0,1106,3944.562085
42.0,1149,3968.083673
41.0,1054,3989.026186
40.0,710,4003.183504
97.0,1538,4034.341171
55.0,1060,4055.052004
76.0,1352,4082.760854
49.0,1104,4104.899227
59.0,1301,4130.844476
69.0,1617,4163.197614
48.0,1131,4185.771345
63.0,1491,4216.997756
59.0,1303,4244.349087
74.0,1349,4271.138932
60.0,1379,4299.411627
92.0,1455,4328.49013
71.0,1243,4354.370921
39.0,837,4370.771807
57.0,1298,4397.546164
100.0,1408,4427.673576
30.0,905,4445.521777
87.0,1526,4476.736053
116.0,1599,4508.340158
271.0,1566,4540.187701
58.0,1086,4561.560113
68.0,1249,4587.561806
74.0,1438,4616.168725
97.0,1344,4643.405591
101.0,1636,4676.601843
106.0,1409,4705.792265
132.0,1516,4735.89885
101.0,1209,4759.070476
150.0,1791,4794.726822
34.0,1020,4815.937584
63.0,1070,4836.404091
99.0,1450,4865.295161
55.0,1354,4892.262054
1.0,174,4896.098673
48.0,970,4915.446815
70.0,1462,4946.260523
139.0,1325,4972.908046
49.0,1277,4999.425642
95.0,1548,5031.002806
65.0,1227,5055.126963
45.0,1127,5077.47061
85.0,1367,5105.414561
73.0,1261,5131.578664
80.0,1474,5160.664309
116.0,1688,5194.537569
27.0,965,5213.921257
124.0,1670,5247.271051
175.0,1861,5285.706742
280.0,2002,5325.900879
117.0,1573,5358.204359
270.0,1365,5388.217443
334.0,2052,5430.043811
377.0,2106,5472.994375
267.0,2138,5515.358117
321.0,1754,5551.419186
86.0,946,5570.561082
118.0,1705,5606.839493
72.0,1313,5633.326566
77.0,1107,5656.5191
363.0,1853,5693.054111
135.0,1422,5721.720847
328.0,1698,5756.710012
59.0,1051,5778.695374
252.0,1751,5812.94207
303.0,2265,5859.072634
378.0,1835,5895.972313
250.0,1717,5931.706028
104.0,1573,5964.193228
406.0,2258,6009.269893
390.0,2486,6060.266542
327.0,4457,6151.376114
387.0,4405,6240.226631
393.0,2254,6286.303398
399.0,2250,6331.213745
411.0,2210,6375.652849
284.0,2042,6416.845705
393.0,3299,6483.990975
365.0,1789,6519.544888
411.0,2378,6568.70969
405.0,2350,6615.04551
338.0,1987,6655.216539
253.0,2021,6696.420798
832.0,4967,6797.361489
402.0,2354,6844.552731
755.0,3702,6918.493482
420.0,3063,6978.944676
406.0,2255,7026.335194
386.0,2269,7071.874307
381.0,2153,7114.362242
389.0,2082,7156.719542
416.0,2028,7197.328017
420.0,2494,7247.384986
427.0,3304,7314.520514
406.0,2011,7354.786585
201.0,1782,7390.038594
389.0,2015,7430.589992
425.0,5305,7537.631301
403.0,2406,7587.542286
370.0,1963,7625.670422
382.0,2447,7675.649865
358.0,2124,7718.596677
385.0,2284,7764.060609
405.0,2364,7812.928118
410.0,2279,7859.866192
378.0,2041,7899.637607
387.0,2476,7947.900411
328.0,1855,7985.716962
424.0,2604,8038.45416
302.0,1932,8078.056787
398.0,2214,8123.269882
428.0,2671,8177.692095
398.0,2040,8218.732177
525.0,3874,8296.086206
428.0,2696,8350.780127
382.0,2641,8403.947042
437.0,2870,8462.169568
401.0,2283,8510.15954
413.0,2400,8559.33523
432.0,4020,8640.467155
383.0,3662,8715.535182
424.0,2497,8765.688641
419.0,3269,8830.62238
380.0,1986,8870.517786
421.0,2812,8926.667303
373.0,1985,8965.014324
418.0,2634,9017.138633
414.0,2544,9068.736525
421.0,3658,9141.493473
481.0,3238,9206.965012
419.0,2424,9256.635896
416.0,2427,9305.046401
428.0,2783,9362.76219
414.0,2435,9411.751755
395.0,2512,9461.083185
358.0,1787,9496.570303
436.0,2795,9552.99899
425.0,4567,9647.509156
410.0,2679,9702.150141
693.0,4032,9784.99545
406.0,2689,9839.08613
847.0,4525,9927.074957
474.0,3349,9995.178257
423.0,2682,10051.288013
421.0,3114,10113.5043
381.0,3349,10180.081369
407.0,2146,10223.044431
416.0,2150,10266.311004
419.0,2771,10322.63099
413.0,2669,10376.279037
419.0,3682,10450.531412
392.0,2839,10507.364757
421.0,2710,10561.810028
437.0,3184,10626.90777
385.0,2154,10668.739575
401.0,2823,10725.529398
408.0,2296,10771.459415
369.0,1832,10808.338269
440.0,3099,10870.338161
411.0,2358,10917.241393
406.0,3019,10978.598423
403.0,2337,11025.720411
434.0,2535,11077.622358
424.0,3254,11143.253196
428.0,3509,11215.616023
428.0,2733,11270.078567
418.0,2295,11315.563632
409.0,2747,11370.139695
441.0,3551,11440.472916
415.0,2604,11491.400786
344.0,1847,11529.153641
409.0,3185,11593.161457
420.0,2484,11644.203362
400.0,1818,11681.203521
428.0,3652,11754.654918
369.0,2219,11798.748192
408.0,2184,11842.79471
398.0,2257,11890.386692
428.0,3350,11959.515086
423.0,2301,12004.182639
423.0,3172,12066.295156
427.0,2362,12111.449372
121.0,1526,12141.492081
837.0,4164,12227.114553
426.0,3998,12307.613153
399.0,3042,12369.402328
413.0,2908,12426.196862
420.0,2169,12470.639775
344.0,1549,12500.772883
404.0,7852,12660.397357
425.0,3558,12733.873268
356.0,2175,12776.975896
409.0,2662,12829.053824
408.0,2790,12884.261636
413.0,2968,12944.613748
758.0,4399,13033.954652
424.0,2855,13091.004647
428.0,3306,13156.583983
413.0,2868,13214.441446
426.0,2597,13266.676155
422.0,2650,13320.094929
417.0,3232,13383.950197
862.0,4862,13480.301114
417.0,2966,13538.850344
401.0,15756,13853.415638
440.0,3297,13918.75532
426.0,2051,13958.245942
390.0,1776,13992.033326
420.0,2714,14045.020431
426.0,2059,14087.018519
416.0,2448,14135.782383
843.0,4643,14227.419546
424.0,2589,14278.792446
427.0,2370,14327.179292
