value_loss,fps,explained_variance,policy_entropy,nupdates,total_timesteps
0.008789045736193657,711,0.030926764011383057,1.3840055465698242,4800,384000
0.003233314026147127,717,0.028632283210754395,1.3859519958496094,4900,392000
0.001746472204104066,722,0.04711413383483887,1.386216402053833,5000,400000
0.0035468917340040207,728,0.17462092638015747,1.3851697444915771,5100,408000
0.0010186738800257444,733,0.24547481536865234,1.3859925270080566,5200,416000
0.01096117403358221,739,0.17159223556518555,1.3857780694961548,5300,424000
0.02927294746041298,744,0.1284252405166626,1.386013150215149,5400,432000
0.007299363613128662,749,0.11968737840652466,1.3859003782272339,5500,440000
0.0013141611125320196,754,0.054599881172180176,1.3840341567993164,5600,448000
0.0021704346872866154,759,0.08850210905075073,1.3836719989776611,5700,456000
0.0013375494163483381,764,0.4421898126602173,1.3852388858795166,5800,464000
0.0005354182794690132,768,0.30871522426605225,1.38486647605896,5900,472000
0.003565292339771986,773,0.25618404150009155,1.3809678554534912,6000,480000
0.0008912463672459126,777,0.16027623414993286,1.382854700088501,6100,488000
0.0037534311413764954,781,0.35741204023361206,1.384726881980896,6200,496000
0.018300846219062805,786,0.11819267272949219,1.3855044841766357,6300,504000
0.0009677241323515773,790,-0.2536419630050659,1.3855342864990234,6400,512000
0.0008165428298525512,794,0.480648934841156,1.385829210281372,6500,520000
0.023970650508999825,797,0.18531084060668945,1.3849691152572632,6600,528000
0.01606060191988945,801,0.17783987522125244,1.3849283456802368,6700,536000
0.0434248149394989,805,0.4400806427001953,1.384054183959961,6800,544000
0.001221394632011652,809,0.6904856264591217,1.3844106197357178,6900,552000
0.02349451184272766,813,0.4601099491119385,1.3838139772415161,7000,560000
0.005092274863272905,816,-0.006902575492858887,1.38480544090271,7100,568000
0.029447000473737717,820,0.4309428334236145,1.384312391281128,7200,576000
0.0005764562520198524,823,0.8090991973876953,1.3824644088745117,7300,584000
0.0381789430975914,827,0.31718796491622925,1.3825407028198242,7400,592000
0.004814590327441692,830,0.5085687637329102,1.3819712400436401,7500,600000
0.012065647169947624,833,0.5694540739059448,1.3799066543579102,7600,608000
0.004581001121550798,837,0.22172331809997559,1.3851888179779053,7700,616000
0.019374998286366463,840,0.20545870065689087,1.3851732015609741,7800,624000
0.003081217175349593,843,0.4830307960510254,1.3852347135543823,7900,632000
0.0044087558053433895,846,0.8175598233938217,1.3850066661834717,8000,640000
0.008526641875505447,849,0.6954114139080048,1.3842699527740479,8100,648000
0.009962032549083233,852,0.7529338151216507,1.384913682937622,8200,656000
0.0025879796594381332,855,0.8928327783942223,1.3831549882888794,8300,664000
0.004407282453030348,858,0.7503052204847336,1.3833616971969604,8400,672000
0.03607560694217682,861,0.6000127494335175,1.3832435607910156,8500,680000
0.0014259919989854097,863,0.6667300462722778,1.38467538356781,8600,688000
0.026131749153137207,866,0.6854289472103119,1.3832648992538452,8700,696000
0.021658187732100487,869,0.5563661158084869,1.3836259841918945,8800,704000
0.0077902995981276035,871,0.7568961530923843,1.3834600448608398,8900,712000
0.0036883228458464146,874,0.5499259233474731,1.384464979171753,9000,720000
0.023786015808582306,876,0.7920082658529282,1.3849363327026367,9100,728000
0.006303304340690374,879,0.9348149448633194,1.3845465183258057,9200,736000
0.02474227547645569,881,0.5920462906360626,1.381515383720398,9300,744000
0.015282722190022469,884,0.8703716397285461,1.3819448947906494,9400,752000
0.03568470850586891,886,0.6736569106578827,1.3823198080062866,9500,760000
0.004162708763033152,889,0.9180385768413544,1.3833246231079102,9600,768000
0.008976992219686508,891,0.7811291366815567,1.3825645446777344,9700,776000
0.022654257714748383,893,0.8546454906463623,1.37986159324646,9800,784000
0.004115191288292408,896,0.783907026052475,1.3839976787567139,9900,792000
0.011797153390944004,898,0.8538388311862946,1.3828058242797852,10000,800000
0.023566368967294693,900,0.8440861999988556,1.38144052028656,10100,808000
0.043807100504636765,902,0.7600479125976562,1.382755994796753,10200,816000
0.01663837395608425,904,0.6172576248645782,1.3843313455581665,10300,824000
0.002972301561385393,907,0.9144222289323807,1.384369969367981,10400,832000
0.018038343638181686,908,0.8143852800130844,1.3836429119110107,10500,840000
0.05233006551861763,910,0.6392585337162018,1.3814847469329834,10600,848000
0.0058425855822861195,913,0.7794396132230759,1.383256196975708,10700,856000
0.018565215170383453,915,0.8450439721345901,1.381844401359558,10800,864000
0.002540028654038906,916,0.9554368294775486,1.3804872035980225,10900,872000
0.02641190029680729,918,0.8605716079473495,1.376699447631836,11000,880000
0.01509452611207962,920,0.8345156610012054,1.3786433935165405,11100,888000
0.004563299007713795,922,0.5978343784809113,1.3769487142562866,11200,896000
0.02164524979889393,924,0.7264229655265808,1.374346137046814,11300,904000
0.012234464287757874,926,0.8815985545516014,1.3729099035263062,11400,912000
0.0029666072223335505,928,0.8771858140826225,1.3736594915390015,11500,920000
0.021420873701572418,929,0.8198254704475403,1.3694770336151123,11600,928000
0.012927395291626453,931,0.783418819308281,1.3713394403457642,11700,936000
0.008546631783246994,933,0.8922763839364052,1.3701485395431519,11800,944000
0.004227258265018463,935,0.9165103733539581,1.373247742652893,11900,952000
0.007144832517951727,936,0.876861147582531,1.3733247518539429,12000,960000
0.004762141965329647,938,0.8787092119455338,1.367971420288086,12100,968000
0.011145874857902527,940,0.9278852790594101,1.366857886314392,12200,976000
0.020259426906704903,941,0.8633926808834076,1.3620336055755615,12300,984000
0.006837037391960621,943,0.5903321206569672,1.3665584325790405,12400,992000
0.008078305050730705,945,0.9270280301570892,1.3624032735824585,12500,1000000
0.007710425648838282,946,0.9141524210572243,1.3667072057724,12600,1008000
0.003210329683497548,948,0.9376074597239494,1.3682739734649658,12700,1016000
0.008983541280031204,950,0.9384273327887058,1.3651553392410278,12800,1024000
0.0140913100913167,951,0.9183027297258377,1.3606144189834595,12900,1032000
0.012148631736636162,953,0.8982584998011589,1.36296546459198,13000,1040000
0.013288283720612526,954,0.9261465817689896,1.3580821752548218,13100,1048000
0.0020029223524034023,956,0.9649222418665886,1.3637113571166992,13200,1056000
0.006070185452699661,957,0.9518427774310112,1.3622114658355713,13300,1064000
0.007599379867315292,959,0.9423853084445,1.359954595565796,13400,1072000
0.004209622275084257,960,0.9775397814810276,1.35447359085083,13500,1080000
0.008211584761738777,961,0.940849557518959,1.3499895334243774,13600,1088000
0.0037981439381837845,963,0.9622414000332355,1.354871392250061,13700,1096000
0.0036419001407921314,964,0.9672122746706009,1.353987455368042,13800,1104000
0.011769520118832588,966,0.9155639335513115,1.35127592086792,13900,1112000
0.0019201189279556274,967,0.9633267186582088,1.3602354526519775,14000,1120000
0.005255165044218302,968,0.9626934677362442,1.3525750637054443,14100,1128000
0.004587328992784023,970,0.9599343128502369,1.354392170906067,14200,1136000
0.004389991518110037,971,0.9373020157217979,1.350848913192749,14300,1144000
0.0039507667534053326,972,0.9693836346268654,1.3538165092468262,14400,1152000
0.005461050197482109,974,0.9796189833432436,1.3487286567687988,14500,1160000
0.007605669554322958,975,0.9228056892752647,1.3558839559555054,14600,1168000
0.003993283491581678,976,0.9702615216374397,1.3516764640808105,14700,1176000
0.0053751831874251366,977,0.9630724266171455,1.3548914194107056,14800,1184000
0.007043845951557159,979,0.9543593563139439,1.342106580734253,14900,1192000
0.00692557031288743,980,0.9485639669001102,1.3496601581573486,15000,1200000
0.02171756699681282,981,0.7911286652088165,1.3461658954620361,15100,1208000
0.012426424771547318,983,0.9528551623225212,1.3521517515182495,15200,1216000
0.004759513307362795,984,0.9652485363185406,1.353459358215332,15300,1224000
0.0020458288490772247,985,0.9779586121439934,1.36507248878479,15400,1232000
0.009811634197831154,986,0.9167922809720039,1.3588879108428955,15500,1240000
0.012102155014872551,987,0.8665120601654053,1.3522486686706543,15600,1248000
0.0023273483384400606,989,0.9834278132766485,1.3537790775299072,15700,1256000
0.004013081081211567,990,0.9712392538785934,1.3539535999298096,15800,1264000
0.0007214524666778743,991,0.9604741632938385,1.3633649349212646,15900,1272000
0.0011710835387930274,992,0.9904848486185074,1.3600361347198486,16000,1280000
0.007668781094253063,993,0.9083649814128876,1.3627949953079224,16100,1288000
0.010537994094192982,994,0.9239133298397064,1.3553447723388672,16200,1296000
0.0027337351348251104,995,0.9798478316515684,1.3552693128585815,16300,1304000
0.006697654724121094,996,0.936888612806797,1.3610132932662964,16400,1312000
0.00148713868111372,998,0.9911523880437016,1.3555989265441895,16500,1320000
0.0012396492529660463,998,0.882212795317173,1.362162470817566,16600,1328000
0.0018325671553611755,999,0.9909344306215644,1.3514457941055298,16700,1336000
0.0028387161437422037,1000,0.9771889317780733,1.3548882007598877,16800,1344000
0.008903320878744125,1001,0.9506837837398052,1.3570635318756104,16900,1352000
0.0011928824242204428,1002,0.9897964261472225,1.3654229640960693,17000,1360000
0.0013315908145159483,1003,0.9836147129535675,1.3619825839996338,17100,1368000
0.006482020951807499,1004,0.958552073687315,1.3598366975784302,17200,1376000
0.0071332575753331184,1005,0.9225669503211975,1.3612858057022095,17300,1384000
0.0022102196235209703,1006,0.9822604395449162,1.3618847131729126,17400,1392000
0.00335812009871006,1007,0.9527546130120754,1.3697612285614014,17500,1400000
0.002128695836290717,1008,0.9797406699508429,1.363626480102539,17600,1408000
0.0018480047583580017,1009,0.9866916844621301,1.3681074380874634,17700,1416000
0.00104704056866467,1010,0.9919177396222949,1.3667705059051514,17800,1424000
0.0015850921627134085,1011,0.9852408226579428,1.3664259910583496,17900,1432000
0.003723111003637314,1012,0.9650319740176201,1.363882303237915,18000,1440000
0.001901650452055037,1013,0.986774068325758,1.3640235662460327,18100,1448000
0.0057511525228619576,1014,0.9629908576607704,1.3575708866119385,18200,1456000
0.018557416275143623,1015,0.881963774561882,1.3559291362762451,18300,1464000
0.002378746634349227,1016,0.9827709048986435,1.3573271036148071,18400,1472000
0.004780951421707869,1016,0.9640113487839699,1.3556182384490967,18500,1480000
0.006590346805751324,1017,0.9273208528757095,1.3567196130752563,18600,1488000
0.01328410767018795,1018,0.8784818351268768,1.347703218460083,18700,1496000
0.002407901454716921,1019,0.9839857183396816,1.3593823909759521,18800,1504000
0.0006752987392246723,1020,0.9893724070861936,1.372125267982483,18900,1512000
0.0035739224404096603,1021,0.8923750668764114,1.375046730041504,19000,1520000
0.017437947914004326,1021,0.8433355093002319,1.364795446395874,19100,1528000
0.008991465903818607,1022,0.9453951343894005,1.3569642305374146,19200,1536000
0.0023562198039144278,1023,0.9824726227670908,1.3653347492218018,19300,1544000
0.0011514972429722548,1024,0.990940272808075,1.3662173748016357,19400,1552000
0.000649161753244698,1025,0.9883287781849504,1.3710193634033203,19500,1560000
0.0018933676183223724,1026,0.9907823903486133,1.352052092552185,19600,1568000
0.0012972147669643164,1026,0.9882870046421885,1.3642051219940186,19700,1576000
0.005498210899531841,1027,0.9557190872728825,1.3596235513687134,19800,1584000
0.006854458712041378,1028,0.9320758208632469,1.3677916526794434,19900,1592000
0.003460218431428075,1029,0.9437967836856842,1.3668482303619385,20000,1600000
0.0024549406953155994,1030,0.9872697927057743,1.3514267206192017,20100,1608000
0.002156822709366679,1030,0.9707368034869432,1.356717824935913,20200,1616000
0.0038424585945904255,1031,0.9719871673732996,1.3626091480255127,20300,1624000
0.0009462736779823899,1032,0.9953056792728603,1.3592127561569214,20400,1632000
0.0028506170492619276,1033,0.9706609155982733,1.3669564723968506,20500,1640000
0.0021728677675127983,1033,0.9808762948960066,1.3675620555877686,20600,1648000
0.003106984542682767,1034,0.962633416056633,1.3657472133636475,20700,1656000
0.002821673173457384,1035,0.9771858230233192,1.3693044185638428,20800,1664000
0.0055851503275334835,1036,0.9603774026036263,1.3608278036117554,20900,1672000
0.014393152669072151,1036,0.895738460123539,1.3698337078094482,21000,1680000
0.026142189279198647,1037,0.7217955887317657,1.3695894479751587,21100,1688000
0.00785792712122202,1038,0.9526897445321083,1.3649590015411377,21200,1696000
0.0017260101158171892,1038,0.9831051081418991,1.3715331554412842,21300,1704000
0.008838232606649399,1039,0.9343820661306381,1.3698146343231201,21400,1712000
0.007267060689628124,1040,0.9321460574865341,1.3659842014312744,21500,1720000
0.013029733672738075,1040,0.8639226257801056,1.3645769357681274,21600,1728000
0.0036542105954140425,1041,0.9660153090953827,1.3682643175125122,21700,1736000
0.0018252574373036623,1042,0.98693304695189,1.3641130924224854,21800,1744000
0.008992276154458523,1043,0.9023320376873016,1.3702512979507446,21900,1752000
0.009008029475808144,1043,0.9068468883633614,1.3705003261566162,22000,1760000
0.018128249794244766,1044,0.8956279680132866,1.362598180770874,22100,1768000
0.009282593615353107,1045,0.898461364209652,1.3711235523223877,22200,1776000
0.007776890881359577,1045,0.917142741382122,1.3726911544799805,22300,1784000
0.00808543898165226,1046,0.9053709208965302,1.3719240427017212,22400,1792000
0.0016947645926848054,1047,0.9879538100212812,1.3575823307037354,22500,1800000
0.0025942730717360973,1047,0.9700624812394381,1.3673768043518066,22600,1808000
0.0018021792639046907,1048,0.9892667029052973,1.36379075050354,22700,1816000
0.0019242517882958055,1048,0.9741443116217852,1.365308165550232,22800,1824000
0.008262603543698788,1049,0.9345264211297035,1.364283800125122,22900,1832000
0.010372091084718704,1050,0.8806369379162788,1.3703606128692627,23000,1840000
0.007076694164425135,1050,0.9469610713422298,1.3659321069717407,23100,1848000
0.0031574449967592955,1051,0.9644233956933022,1.3712583780288696,23200,1856000
0.0021524964831769466,1052,0.98409728333354,1.3570170402526855,23300,1864000
0.01478646695613861,1052,0.8865308463573456,1.3783414363861084,23400,1872000
0.004704372026026249,1053,0.9463950842618942,1.3714784383773804,23500,1880000
0.005134218372404575,1054,0.9215064346790314,1.3717174530029297,23600,1888000
0.006692529655992985,1054,0.9157233461737633,1.380425214767456,23700,1896000
0.010037936270236969,1055,0.8277301639318466,1.3689885139465332,23800,1904000
0.011271515861153603,1055,0.8797941356897354,1.368039846420288,23900,1912000
0.004169167950749397,1056,0.9089655578136444,1.380657434463501,24000,1920000
0.00444806320592761,1056,0.8891998007893562,1.3817912340164185,24100,1928000
0.004594886209815741,1057,0.962788850069046,1.357352614402771,24200,1936000
0.0061728511936962605,1058,0.8786928430199623,1.3691824674606323,24300,1944000
0.016137078404426575,1058,0.8925437033176422,1.367775321006775,24400,1952000
0.0036975941620767117,1059,0.825616791844368,1.3799934387207031,24500,1960000
0.010397772304713726,1059,0.8412250727415085,1.3795799016952515,24600,1968000
0.004906106740236282,1060,0.955218993127346,1.3662879467010498,24700,1976000
0.009522000327706337,1060,0.8958620652556419,1.373558759689331,24800,1984000
0.009807555936276913,1061,0.9287683516740799,1.371227502822876,24900,1992000
0.009782254695892334,1061,0.9345969036221504,1.3621889352798462,25000,2000000
0.012053178623318672,1062,0.9368736296892166,1.3576387166976929,25100,2008000
0.004234082065522671,1062,0.9565443210303783,1.360945224761963,25200,2016000
0.0063328794203698635,1063,0.9295316264033318,1.3674499988555908,25300,2024000
0.01223466545343399,1063,0.9006093963980675,1.3584015369415283,25400,2032000
0.009253522381186485,1064,0.9163149818778038,1.3553510904312134,25500,2040000
0.006624329835176468,1065,0.9493787027895451,1.3566371202468872,25600,2048000
0.007559263613075018,1065,0.9384992197155952,1.3554704189300537,25700,2056000
0.001991810742765665,1066,0.9763401281088591,1.3636220693588257,25800,2064000
0.0018769355956465006,1066,0.9760695397853851,1.3709418773651123,25900,2072000
0.010347282513976097,1067,0.647251695394516,1.3807389736175537,26000,2080000
0.005823126994073391,1067,0.9540461227297783,1.3733305931091309,26100,2088000
0.005125195253640413,1068,0.8701960891485214,1.3620884418487549,26200,2096000
0.004626183770596981,1068,0.942140631377697,1.3479236364364624,26300,2104000
0.0066697122529149055,1069,0.5701440274715424,1.326526403427124,26400,2112000
0.009593470022082329,1069,0.9326482117176056,1.346313714981079,26500,2120000
0.009315400384366512,1069,0.8800844326615334,1.347975492477417,26600,2128000
0.005247144959867001,1070,0.9451358243823051,1.3520488739013672,26700,2136000
0.004460093565285206,1070,0.966438002884388,1.3606925010681152,26800,2144000
0.0027405733708292246,1071,0.9710579700767994,1.3457496166229248,26900,2152000
0.0032239239662885666,1072,0.9693336952477694,1.3613744974136353,27000,2160000
0.013124858029186726,1072,0.9011188372969627,1.363296627998352,27100,2168000
0.0024031035136431456,1072,0.9729907400906086,1.3553673028945923,27200,2176000
0.004716489464044571,1073,0.9731742516160011,1.3362370729446411,27300,2184000
0.011692866683006287,1073,0.8806897774338722,1.3383060693740845,27400,2192000
0.002691461704671383,1074,0.9752223435789347,1.3566900491714478,27500,2200000
0.009638240560889244,1074,0.9296569526195526,1.3416626453399658,27600,2208000
0.006785348989069462,1075,0.9301305636763573,1.3437978029251099,27700,2216000
0.009562158957123756,1075,0.8666682243347168,1.3590787649154663,27800,2224000
0.006325992289930582,1076,0.9085285663604736,1.3361080884933472,27900,2232000
0.014720851555466652,1076,0.8435914516448975,1.3612916469573975,28000,2240000
0.0037836036644876003,1077,0.9664656557142735,1.346801996231079,28100,2248000
0.008605003356933594,1077,0.8423590809106827,1.3568958044052124,28200,2256000
0.013990981504321098,1078,0.8273397535085678,1.3505131006240845,28300,2264000
0.002129569184035063,1078,0.9759078212082386,1.3395706415176392,28400,2272000
0.004412446171045303,1079,0.950541790574789,1.334472894668579,28500,2280000
0.01159021258354187,1079,0.7755621075630188,1.3633406162261963,28600,2288000
0.013108368031680584,1079,0.9134683161973953,1.3340929746627808,28700,2296000
0.01247146911919117,1080,0.8504220545291901,1.3325917720794678,28800,2304000
0.01013422291725874,1080,0.9192838072776794,1.3226444721221924,28900,2312000
0.018989572301506996,1081,0.8167102038860321,1.3542263507843018,29000,2320000
0.021587396040558815,1081,0.5323152840137482,1.3716946840286255,29100,2328000
0.005222707521170378,1082,0.8693789094686508,1.3549611568450928,29200,2336000
0.004935576114803553,1082,0.9650053568184376,1.32015061378479,29300,2344000
0.0079641193151474,1082,0.9119470193982124,1.3441404104232788,29400,2352000
0.003533000824972987,1083,0.9568437524139881,1.346502423286438,29500,2360000
0.001948447898030281,1083,0.9795944038778543,1.342308759689331,29600,2368000
0.004767433740198612,1084,0.9582218863070011,1.3325343132019043,29700,2376000
0.015422987751662731,1084,0.8859915286302567,1.3161813020706177,29800,2384000
0.021994493901729584,1085,0.7996851950883865,1.3573720455169678,29900,2392000
0.03920123726129532,1085,0.2993663549423218,1.3396492004394531,30000,2400000
0.02129010483622551,1085,0.7684177607297897,1.3142545223236084,30100,2408000
0.0054657114669680595,1086,0.9417918547987938,1.2960054874420166,30200,2416000
0.004466258455067873,1086,0.9217236936092377,1.302883267402649,30300,2424000
0.007754234131425619,1087,0.9283044412732124,1.328508973121643,30400,2432000
0.011047055013477802,1087,0.840393140912056,1.3642305135726929,30500,2440000
0.019900504499673843,1087,0.819519892334938,1.2983390092849731,30600,2448000
0.008971151895821095,1088,0.8865661025047302,1.2958160638809204,30700,2456000
0.011005053296685219,1088,0.9060398861765862,1.3375755548477173,30800,2464000
0.004511374514549971,1089,0.950737964361906,1.3014183044433594,30900,2472000
0.007021541707217693,1089,0.9332718253135681,1.2974483966827393,31000,2480000
0.021447785198688507,1089,0.8768175393342972,1.3520452976226807,31100,2488000
0.006393265910446644,1090,0.9415797591209412,1.278928279876709,31200,2496000
0.005524291656911373,1090,0.9327718690037727,1.331882119178772,31300,2504000
0.008699588477611542,1091,0.9417677745223045,1.3450305461883545,31400,2512000
0.009893138892948627,1091,0.8958078101277351,1.308354377746582,31500,2520000
0.010274811647832394,1091,0.898773118853569,1.329322338104248,31600,2528000
0.007669114973396063,1092,0.9189744293689728,1.3055827617645264,31700,2536000
0.011555453762412071,1092,0.8784098848700523,1.313027024269104,31800,2544000
0.006026626564562321,1093,0.924862839281559,1.3298389911651611,31900,2552000
0.007002105005085468,1093,0.8716642558574677,1.3449897766113281,32000,2560000
0.004521639086306095,1093,0.9635394364595413,1.3310267925262451,32100,2568000
0.013406540267169476,1094,0.8454280644655228,1.284466028213501,32200,2576000
0.012362520210444927,1094,0.8155256062746048,1.3521236181259155,32300,2584000
0.004840423818677664,1094,0.9750360082834959,1.2948200702667236,32400,2592000
0.015520351007580757,1095,0.7745441496372223,1.3483977317810059,32500,2600000
0.020287441089749336,1095,0.8082428723573685,1.3148990869522095,32600,2608000
0.016221117228269577,1096,0.8970527946949005,1.31973135471344,32700,2616000
0.012340603396296501,1096,0.8677306771278381,1.3249998092651367,32800,2624000
0.006289479322731495,1096,0.9378250502049923,1.3043450117111206,32900,2632000
0.012506052851676941,1097,0.8474764078855515,1.2861663103103638,33000,2640000
0.002169645857065916,1097,0.9828693978488445,1.3129349946975708,33100,2648000
0.03338572010397911,1097,0.7978479564189911,1.3239710330963135,33200,2656000
0.005563839804381132,1098,0.9606890417635441,1.280127763748169,33300,2664000
0.0032671387307345867,1098,0.9700643382966518,1.3244251012802124,33400,2672000
0.012198468670248985,1099,0.8864734843373299,1.319316029548645,33500,2680000
0.011510780081152916,1099,0.9174311757087708,1.3127362728118896,33600,2688000
0.015751903876662254,1099,0.8508369773626328,1.3267676830291748,33700,2696000
0.008893398568034172,1100,0.9372555613517761,1.2937581539154053,33800,2704000
0.005080520175397396,1100,0.9502059109508991,1.2755484580993652,33900,2712000
0.008582916110754013,1101,0.9276755899190903,1.2752158641815186,34000,2720000
0.006407018750905991,1101,0.9010635316371918,1.3243829011917114,34100,2728000
0.009644599631428719,1101,0.9075528085231781,1.3240382671356201,34200,2736000
0.00572214787825942,1102,0.9577819481492043,1.3225643634796143,34300,2744000
0.02120848558843136,1102,0.8271720856428146,1.3083997964859009,34400,2752000
0.00578720960766077,1102,0.953520867973566,1.3188494443893433,34500,2760000
0.005834878422319889,1103,0.9380160309374332,1.3257522583007812,34600,2768000
0.00881513673812151,1103,0.9347142800688744,1.3106533288955688,34700,2776000
0.01074390672147274,1103,0.8788606822490692,1.2748546600341797,34800,2784000
0.014876611530780792,1104,0.6320854127407074,1.3229665756225586,34900,2792000
0.010423824191093445,1104,0.8999423235654831,1.2921348810195923,35000,2800000
0.021222803741693497,1104,0.8578173220157623,1.3201476335525513,35100,2808000
0.024803001433610916,1105,0.8167952448129654,1.2970976829528809,35200,2816000
0.010231347754597664,1105,0.895627461373806,1.3230619430541992,35300,2824000
0.022295380011200905,1105,0.761000007390976,1.3259366750717163,35400,2832000
0.012315952219069004,1106,0.9216982573270798,1.2987606525421143,35500,2840000
0.0031580987852066755,1106,0.9713106714189053,1.288436770439148,35600,2848000
0.0196515079587698,1107,0.7415366172790527,1.2784051895141602,35700,2856000
0.010894082486629486,1107,0.8995081409811974,1.2903709411621094,35800,2864000
0.008171429857611656,1107,0.9365748167037964,1.285792350769043,35900,2872000
0.017618928104639053,1108,0.8801290020346642,1.280335783958435,36000,2880000
0.011531499214470387,1108,0.9086625576019287,1.2208213806152344,36100,2888000
0.012748777866363525,1108,0.870222806930542,1.2926957607269287,36200,2896000
0.01022008154541254,1109,0.9391183592379093,1.3079955577850342,36300,2904000
0.013015681877732277,1109,0.8902867287397385,1.27495539188385,36400,2912000
0.023333167657256126,1109,0.7549583166837692,1.266103982925415,36500,2920000
0.014876231551170349,1110,0.8754274398088455,1.322119951248169,36600,2928000
0.0043074460700154305,1110,0.9632445983588696,1.2482506036758423,36700,2936000
0.0418509878218174,1110,0.7153867781162262,1.3102995157241821,36800,2944000
0.013661578297615051,1111,0.8925103172659874,1.2921825647354126,36900,2952000
0.01413693092763424,1111,0.8449215292930603,1.2772493362426758,37000,2960000
0.009068800136446953,1111,0.8768544048070908,1.1858893632888794,37100,2968000
0.00639496510848403,1111,0.9197266325354576,1.2756484746932983,37200,2976000
0.020376119762659073,1112,0.7371017336845398,1.256758689880371,37300,2984000
0.016590440645813942,1112,0.7547506093978882,1.2464171648025513,37400,2992000
0.029202688485383987,1113,0.8113270103931427,1.2798441648483276,37500,3000000
0.020911211147904396,1113,0.7843082398176193,1.3125795125961304,37600,3008000
0.0042219748720526695,1113,0.9203979000449181,1.2976043224334717,37700,3016000
0.011170368641614914,1114,0.8940695598721504,1.2950522899627686,37800,3024000
0.004397099371999502,1114,0.9534816034138203,1.2554142475128174,37900,3032000
0.01086623128503561,1114,0.8617623746395111,1.293747901916504,38000,3040000
0.014222504571080208,1114,0.7345309555530548,1.2670831680297852,38100,3048000
0.03414076194167137,1115,0.7620921432971954,1.3319532871246338,38200,3056000
0.0119799068197608,1115,0.9006545096635818,1.2599687576293945,38300,3064000
0.018919687718153,1116,0.8896610513329506,1.2637962102890015,38400,3072000
