#{"t_start": 1523315444.7693815, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,183,334.223841
2.0,205,336.803672
0.0,129,338.364306
0.0,127,339.90068
0.0,127,341.484412
1.0,169,343.565306
0.0,127,345.143966
3.0,272,348.665708
4.0,322,352.808722
1.0,157,354.783646
1.0,155,356.732879
1.0,155,358.614392
0.0,127,360.182242
0.0,127,361.74673
0.0,129,363.337792
0.0,127,364.84074
0.0,127,366.354435
2.0,202,368.858788
0.0,127,370.475708
0.0,125,372.006929
2.0,221,374.925807
0.0,129,376.537147
2.0,198,379.094963
1.0,159,381.128846
0.0,129,382.713403
3.0,229,385.637378
1.0,155,387.533866
2.0,184,389.869754
2.0,188,392.156111
4.0,321,396.35439
5.0,328,400.648296
2.0,180,402.922729
6.0,368,407.646653
1.0,153,409.516593
0.0,129,411.136569
5.0,350,415.546314
0.0,127,417.047333
0.0,125,418.50695
5.0,350,423.07565
1.0,173,425.236671
0.0,129,426.782802
1.0,152,428.655959
0.0,125,430.135811
1.0,175,432.302637
3.0,251,435.537277
0.0,125,437.007214
1.0,153,439.001232
3.0,248,442.163089
2.0,224,445.017456
0.0,127,446.568263
1.0,171,448.679803
0.0,129,450.267651
3.0,271,453.693317
0.0,127,455.20422
0.0,129,456.770687
1.0,178,458.968185
2.0,180,461.252544
0.0,127,462.805349
0.0,129,464.355446
2.0,200,466.881223
4.0,300,470.78073
0.0,129,472.274422
10.0,434,478.009352
0.0,129,479.57227
1.0,155,481.488544
2.0,202,484.011127
0.0,129,485.621276
0.0,129,487.137936
4.0,302,490.999834
4.0,303,495.049118
1.0,157,496.924496
0.0,125,498.486788
1.0,171,500.601122
1.0,155,502.563691
4.0,278,506.100009
0.0,129,507.657415
0.0,127,509.146697
0.0,129,510.724797
1.0,155,512.67836
1.0,175,514.868087
6.0,383,519.849252
1.0,155,521.725617
0.0,127,523.281752
2.0,202,525.853832
0.0,127,527.380787
1.0,155,529.26953
3.0,218,531.971432
1.0,157,533.918341
0.0,123,535.427337
1.0,155,537.277805
2.0,204,539.827483
2.0,224,542.715109
2.0,220,545.504735
3.0,233,548.470252
0.0,127,549.999111
1.0,155,551.943776
1.0,175,554.139403
2.0,200,556.758781
1.0,175,559.081754
1.0,171,561.236145
5.0,351,565.920645
1.0,174,568.151104
0.0,127,569.720307
0.0,125,571.280434
2.0,202,573.916608
1.0,155,575.931556
0.0,127,577.484797
2.0,203,580.081743
2.0,204,582.668455
2.0,201,585.234483
2.0,204,587.788651
0.0,127,589.35442
0.0,129,590.965296
0.0,127,592.51071
1.0,157,594.402529
0.0,127,595.924076
3.0,236,598.914198
2.0,202,601.437715
0.0,129,603.017211
3.0,276,606.58153
3.0,252,609.751338
0.0,127,611.28405
0.0,125,612.838471
0.0,125,614.322753
3.0,237,617.390963
1.0,175,619.658024
1.0,173,621.829784
0.0,129,623.394273
2.0,225,626.242874
0.0,125,627.780587
2.0,204,630.383581
1.0,174,632.511473
0.0,125,634.029672
4.0,299,637.923378
0.0,129,639.459706
0.0,127,641.034292
0.0,129,642.600848
