#{"t_start": 1523333577.2758882, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,338.979605
1.0,155,340.968326
1.0,157,343.051383
1.0,176,345.359581
2.0,206,348.093777
1.0,155,350.204157
2.0,206,352.936723
0.0,127,354.593066
0.0,127,356.194812
3.0,233,359.411761
0.0,127,361.033256
3.0,252,364.449681
0.0,125,366.120531
2.0,219,369.001889
5.0,333,373.59953
0.0,127,375.245145
0.0,129,376.902156
2.0,200,379.578133
0.0,125,381.165946
0.0,129,382.839432
0.0,129,384.47074
3.0,248,387.858181
0.0,125,389.4347
2.0,200,392.062861
0.0,127,393.65782
3.0,272,397.396142
0.0,129,399.033574
1.0,155,401.085568
0.0,127,402.742244
0.0,129,404.41717
0.0,129,406.107722
0.0,125,407.672692
0.0,127,409.237634
3.0,250,412.734028
0.0,125,414.351355
1.0,175,416.674509
0.0,127,418.345473
0.0,123,419.952879
1.0,155,421.982856
0.0,127,423.657393
2.0,201,426.483477
1.0,173,428.851289
2.0,222,431.92219
0.0,127,433.634271
0.0,129,435.348903
1.0,177,437.7906
1.0,175,440.124483
1.0,176,442.573934
1.0,171,444.946075
0.0,127,446.614273
5.0,278,450.42507
9.0,404,455.865778
4.0,299,459.898349
0.0,127,461.51586
0.0,129,463.16244
1.0,178,465.540932
0.0,125,467.146313
1.0,173,469.487643
1.0,153,471.537577
2.0,201,474.199397
1.0,155,476.273846
0.0,129,477.929052
1.0,175,480.219657
0.0,129,481.858691
1.0,172,484.164168
0.0,129,485.861724
1.0,157,487.913784
0.0,127,489.507719
0.0,127,491.153917
0.0,129,492.788587
5.0,350,497.550002
1.0,155,499.603687
2.0,202,502.310819
5.0,350,507.132771
0.0,125,508.692209
5.0,353,513.448757
1.0,173,515.742932
0.0,127,517.350514
1.0,174,519.648441
2.0,206,522.367988
2.0,202,525.054749
0.0,129,526.741527
0.0,125,528.316899
1.0,175,530.602151
1.0,174,532.867637
1.0,171,535.090137
2.0,201,537.78269
0.0,127,539.385954
0.0,129,541.044343
3.0,234,544.237458
2.0,204,547.065539
0.0,129,548.708706
2.0,199,551.46624
1.0,175,553.809644
0.0,127,555.381343
0.0,127,557.05884
0.0,127,558.701624
2.0,225,561.716822
3.0,252,565.118973
1.0,155,567.151048
0.0,127,568.7774
2.0,222,571.753377
0.0,127,573.359891
2.0,226,576.441533
1.0,176,578.81573
0.0,129,580.449591
0.0,125,582.071335
1.0,172,584.322964
0.0,129,585.981695
1.0,176,588.308045
2.0,202,590.966376
0.0,127,592.567359
0.0,127,594.162009
4.0,293,598.127523
0.0,127,599.767833
4.0,319,604.138576
2.0,200,606.806122
0.0,125,608.356216
3.0,248,611.605554
1.0,173,613.859872
1.0,173,616.184517
0.0,127,617.855732
1.0,171,620.112202
1.0,155,622.168193
1.0,175,624.532566
0.0,123,626.076332
0.0,125,627.709411
1.0,173,630.020053
2.0,183,632.436799
2.0,220,635.523402
0.0,127,637.174219
0.0,129,638.751514
4.0,315,643.155067
1.0,155,645.206119
0.0,127,646.846505
1.0,153,648.877012
1.0,174,651.184441
0.0,127,652.778561
3.0,232,656.001203
5.0,352,660.932378
0.0,125,662.566771
2.0,224,665.663128
0.0,127,667.333745
1.0,157,669.425626
0.0,129,671.137264
0.0,127,672.702436
1.0,173,675.050263
3.0,252,678.48918
1.0,176,680.78645
1.0,157,682.844774
0.0,125,684.434118
0.0,125,686.035615
3.0,272,689.798584
0.0,125,691.396356
3.0,233,694.607849
2.0,202,697.35667
2.0,226,700.418652
3.0,250,703.809169
0.0,129,705.44331
0.0,127,707.078893
0.0,125,708.660246
1.0,173,710.904695
0.0,129,712.586823
0.0,129,714.257967
2.0,229,717.373556
0.0,127,719.001939
0.0,127,720.641725
0.0,129,722.308353
0.0,127,723.944379
0.0,127,725.632827
