#{"t_start": 1523333577.2406952, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,301,341.503385
0.0,127,343.135792
1.0,175,345.445631
2.0,200,348.055405
0.0,129,349.738918
0.0,129,351.430644
4.0,301,355.56214
1.0,173,357.912557
0.0,127,359.570415
1.0,176,361.819853
1.0,157,363.896662
1.0,176,366.315314
3.0,239,369.523502
1.0,155,371.569444
4.0,276,375.334359
0.0,127,376.962198
1.0,176,379.263426
10.0,433,385.321431
0.0,127,386.957343
0.0,129,388.596156
5.0,328,393.012388
3.0,271,396.71202
0.0,127,398.339723
1.0,173,400.644825
1.0,150,402.648488
0.0,129,404.315005
0.0,129,405.992763
7.0,326,410.411975
1.0,171,412.764035
0.0,127,414.418999
1.0,173,416.707408
3.0,250,420.180695
2.0,224,423.234455
1.0,174,425.64643
1.0,157,427.795718
1.0,155,429.870228
0.0,129,431.584629
2.0,187,434.201987
1.0,155,436.334791
5.0,301,440.519793
1.0,155,442.654406
0.0,125,444.368121
4.0,318,448.718789
0.0,127,450.384658
3.0,246,453.660521
4.0,319,457.981104
4.0,319,462.246205
0.0,129,463.920943
1.0,178,466.278844
1.0,157,468.378258
2.0,205,471.234566
2.0,221,474.152956
2.0,198,476.848612
0.0,129,478.502165
0.0,125,480.048334
1.0,153,482.070985
1.0,153,484.098676
3.0,240,487.402389
2.0,200,490.07885
3.0,250,493.488206
0.0,125,495.054979
4.0,278,498.771043
0.0,127,500.448267
2.0,202,503.137292
2.0,198,505.788424
2.0,200,508.421503
0.0,125,509.926587
0.0,129,511.572119
4.0,265,515.110347
0.0,127,516.773053
1.0,155,518.799704
0.0,125,520.379828
2.0,202,523.034226
2.0,204,525.756794
1.0,155,527.79832
1.0,155,529.802409
2.0,225,532.784075
1.0,173,535.035434
1.0,159,537.111669
2.0,185,539.565846
0.0,129,541.224541
4.0,295,545.357814
0.0,127,547.010422
1.0,157,549.080445
3.0,251,552.611245
7.0,429,558.578998
0.0,127,560.193675
0.0,127,561.806544
0.0,129,563.45125
2.0,223,566.474113
2.0,222,569.458418
0.0,129,571.091057
2.0,221,574.104403
2.0,181,576.47389
0.0,129,578.148237
0.0,125,579.759676
1.0,153,581.790253
0.0,125,583.349867
0.0,127,584.969413
4.0,278,588.792189
2.0,224,591.719107
0.0,125,593.313751
3.0,229,596.355369
1.0,173,598.637959
2.0,218,601.560572
0.0,129,603.20655
6.0,400,608.70438
0.0,125,610.209192
1.0,153,612.209988
5.0,337,616.825933
0.0,127,618.496138
0.0,125,620.10023
1.0,156,622.163342
0.0,127,623.832003
3.0,213,626.698219
0.0,125,628.330791
2.0,225,631.367582
2.0,184,633.874317
1.0,173,636.224755
1.0,175,638.480902
0.0,129,640.159099
0.0,127,641.786833
0.0,123,643.413577
1.0,173,645.726655
1.0,173,648.003747
0.0,127,649.644292
10.0,453,656.057725
1.0,173,658.368772
0.0,129,660.064631
0.0,129,661.741794
0.0,127,663.402536
1.0,175,665.790974
0.0,125,667.424691
0.0,129,669.086355
0.0,129,670.774155
2.0,202,673.495232
1.0,177,675.886961
0.0,127,677.535842
0.0,129,679.135745
1.0,155,681.167353
0.0,127,682.775813
5.0,312,687.071905
1.0,173,689.342098
0.0,129,691.05441
0.0,123,692.678339
2.0,202,695.375589
3.0,248,698.817456
1.0,176,701.173028
2.0,203,703.863026
0.0,123,705.40729
0.0,127,707.034715
2.0,200,709.684407
6.0,377,714.980053
1.0,173,717.21252
0.0,127,718.862358
0.0,127,720.481649
0.0,125,722.105903
1.0,172,724.388225
1.0,152,726.470001
0.0,129,728.122919
0.0,129,729.784728
3.0,230,732.844434
0.0,125,734.456063
1.0,153,736.471959
